Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
40, 798, 638, 894, 893, 458, 2, 
40, 803, 691, 112, 112, 463, 4, 
40, 820, 585, 35, 28, 15, 1.86, 
40, 886, 735, 963, 511, 15, 2, 
40, 902, 657, 419, 419, 590, 3, 
40, 910, 435, 571, 570, 1143, 3, 
40, 931, 351, 474, 474, 1749, 4, 
40, 941, 338, 895, 0, 0, 0, 
40, 969, 495, 154, 154, 328, 3, 
40, 978, 378, 23, 16, 3, 2, 
40, 985, 495, 2580, 2580, 19251, 5, 
50, 361, 1329, 499, 499, 34, 1, 
50, 392, 1183, 372, 370, 241, 2, 
50, 409, 1187, 84, 84, 154, 3, 
50, 556, 1108, 323, 322, 92, 2, 
50, 561, 1200, 116, 113, 16, 1, 
50, 570, 850, 54, 54, 57, 2, 
50, 582, 887, 221, 221, 464, 3, 
50, 583, 868, 140, 140, 259, 3, 
50, 592, 1167, 112, 111, 174, 3, 
50, 608, 1104, 95, 95, 41, 2, 
50, 610, 922, 250, 250, 155, 2, 
50, 632, 841, 347, 347, 647, 3, 
50, 633, 1090, 496, 495, 831, 3, 
50, 643, 750, 241, 241, 1712, 5, 
50, 645, 695, 23, 23, 45, 2.91, 
50, 673, 852, 185, 50, 225, 3.96, 
50, 676, 1026, 116, 108, 8, 1, 
50, 691, 558, 56, 45, 6, 1, 
50, 740, 570, 517, 517, 886, 3, 
50, 757, 764, 543, 543, 896, 3, 
50, 763, 709, 392, 392, 778, 3, 
50, 777, 541, 303, 298, 47, 1, 
50, 787, 628, 304, 0, 0, 0, 
50, 796, 545, 585, 585, 372, 2, 
50, 808, 512, 100, 96, 75, 2, 
50, 814, 496, 191, 191, 398, 3, 
50, 820, 359, 935, 934, 757, 2, 
50, 824, 433, 570, 570, 1151, 3, 
50, 830, 406, 327, 327, 714, 3, 
50, 839, 364, 779, 0, 0, 0, 
50, 858, 329, 262, 0, 0, 0, 
50, 875, 617, 259, 259, 30, 2, 
50, 896, 314, 418, 418, 904, 3, 
50, 910, 559, 148, 147, 194, 3, 
50, 917, 667, 183, 183, 356, 3, 
50, 919, 652, 543, 450, 17, 1, 
50, 945, 384, 176, 176, 353, 3, 
50, 955, 360, 110, 110, 30, 2, 
50, 1018, 438, 80, 80, 48, 2, 
60, 286, 1398, 387, 386, 366, 2, 
60, 362, 1223, 106, 105, 8, 1, 
60, 376, 1222, 185, 184, 154, 2, 
60, 496, 987, 18, 0, 0, 0, 
60, 578, 1092, 12, 12, 36, 3, 
60, 580, 943, 1036, 1036, 2332, 3, 
60, 588, 1106, 1226, 1226, 3022, 3, 
60, 590, 884, 112, 110, 106, 3, 
60, 635, 851, 809, 798, 43, 1, 
60, 637, 740, 1021, 8, 34, 4, 
60, 642, 806, 711, 711, 2795, 4, 
60, 667, 820, 40, 8, 67, 5, 
60, 690, 713, 317, 317, 746, 3, 
60, 697, 788, 485, 485, 382, 2, 
60, 712, 559, 87, 87, 173, 3, 
60, 751, 674, 377, 377, 276, 2, 
60, 772, 724, 62, 62, 56, 2, 
60, 777, 539, 279, 279, 196, 2, 
60, 787, 526, 160, 160, 14, 1, 
60, 803, 361, 809, 809, 2401, 3, 
60, 821, 618, 46, 45, 48, 2, 
60, 825, 367, 21, 0, 0, 0, 
60, 893, 711, 548, 239, 25, 2, 
60, 956, 570, 1685, 1681, 28, 1, 
70, 347, 1337, 336, 332, 143, 1, 
70, 370, 1221, 246, 246, 557, 3, 
70, 496, 1174, 233, 233, 1029, 4, 
70, 569, 1190, 665, 665, 1496, 3, 
70, 575, 864, 1246, 1246, 849, 1, 
70, 576, 948, 294, 294, 1085, 4, 
70, 585, 785, 4, 4, 6, 2, 
70, 600, 789, 99, 99, 506, 4, 
70, 635, 903, 150, 150, 197, 2, 
70, 639, 814, 807, 806, 1261, 3, 
70, 644, 1058, 640, 640, 659, 2, 
70, 680, 838, 217, 0, 0, 0, 
70, 712, 834, 107, 107, 272, 3, 
70, 753, 602, 125, 125, 431, 3.98, 
70, 790, 537, 61, 23, 1, 1, 
70, 815, 542, 314, 0, 0, 0, 
70, 893, 327, 655, 655, 940, 3, 
70, 895, 378, 362, 362, 413, 2, 
70, 915, 383, 456, 456, 1429, 3, 
70, 930, 358, 177, 177, 1111, 5, 
70, 974, 523, 1145, 1067, 89, 2, 
70, 977, 441, 33, 33, 68, 3, 
80, 315, 1233, 624, 1, 5, 4, 
80, 421, 1091, 194, 0, 0, 0, 
80, 429, 1190, 284, 284, 428, 2, 
80, 482, 1090, 187, 187, 476, 3, 
80, 489, 1147, 179, 179, 428, 3, 
80, 537, 942, 835, 0, 0, 0, 
80, 615, 1142, 219, 216, 228, 2, 
80, 621, 906, 22, 19, 8, 1, 
80, 633, 796, 105, 105, 291, 3, 
80, 691, 725, 8, 8, 12, 2, 
80, 762, 682, 193, 191, 134, 1.98, 
80, 778, 396, 4, 4, 5, 1.75, 
80, 870, 484, 373, 373, 586, 2, 
80, 889, 647, 31, 30, 10, 1, 
80, 891, 668, 778, 778, 380, 2, 
80, 985, 373, 383, 380, 804, 2, 
90, 372, 1311, 2027, 2027, 2601, 2, 
90, 500, 1060, 270, 270, 284, 2, 
90, 566, 1193, 99, 99, 80, 3, 
90, 598, 985, 200, 200, 416, 2.88, 
90, 638, 806, 744, 735, 638, 3, 
90, 643, 765, 312, 312, 256, 2, 
90, 691, 771, 118, 118, 267, 2.99, 
90, 695, 565, 188, 188, 646, 3, 
90, 706, 585, 618, 618, 1250, 3, 
90, 726, 677, 190, 190, 961, 4, 
90, 735, 625, 721, 720, 610, 1.95, 
90, 759, 449, 27, 0, 0, 0, 
90, 796, 385, 14, 14, 29, 3, 
90, 812, 554, 524, 524, 519, 2, 
90, 830, 426, 738, 738, 1508, 3, 
90, 865, 302, 13, 13, 107, 5, 
90, 930, 232, 523, 1, 1, 1, 
90, 995, 456, 22, 22, 25, 2, 
90, 1000, 422, 536, 536, 3044, 4, 
90, 1013, 443, 271, 271, 311, 1.99, 
90, 1031, 367, 186, 186, 259, 2, 
100, 282, 1454, 51, 51, 302, 4, 
100, 360, 1284, 1066, 1066, 3099, 3, 
100, 365, 1291, 612, 0, 0, 0, 
100, 490, 1170, 669, 669, 1387, 3, 
100, 514, 1146, 188, 188, 520, 3, 
100, 536, 1149, 17, 17, 24, 2, 
100, 574, 1017, 257, 257, 1435, 4, 
100, 598, 954, 946, 941, 615, 2, 
100, 608, 983, 17, 16, 20, 3, 
100, 678, 802, 1160, 1160, 8119, 5, 
100, 727, 800, 200, 200, 212, 2, 
100, 786, 571, 152, 151, 111, 2, 
100, 791, 715, 473, 0, 0, 0, 
100, 793, 576, 1087, 1063, 862, 2, 
100, 808, 486, 6, 6, 4, 2, 
100, 855, 569, 694, 693, 490, 1, 
100, 866, 427, 134, 134, 855, 5, 
100, 885, 411, 284, 284, 2108, 4.99, 
100, 898, 634, 72, 71, 56, 1, 
100, 912, 335, 98, 98, 302, 3, 
100, 948, 371, 268, 268, 877, 3, 
100, 966, 470, 661, 661, 1920, 3, 
110, 380, 1203, 719, 719, 1456, 2, 
110, 522, 1242, 4, 4, 17, 3, 
110, 636, 797, 350, 350, 506, 3, 
110, 676, 748, 1004, 1004, 1678, 2, 
110, 682, 840, 503, 503, 625, 2, 
110, 736, 522, 127, 127, 100, 1, 
110, 777, 509, 343, 342, 361, 1, 
110, 778, 612, 41, 41, 77, 2, 
110, 856, 524, 284, 284, 632, 2, 
110, 908, 369, 429, 416, 596, 2, 
120, 283, 1437, 223, 223, 782, 3, 
120, 477, 1211, 1330, 1330, 3868, 3, 
120, 500, 1026, 323, 323, 541, 2, 
120, 557, 1120, 943, 943, 1290, 2, 
120, 557, 1163, 363, 0, 0, 0, 
120, 569, 924, 528, 528, 1717, 3, 
120, 578, 1122, 288, 288, 656, 3, 
120, 602, 900, 91, 91, 301, 3, 
120, 682, 602, 825, 825, 995, 2, 
120, 694, 797, 160, 157, 71, 2, 
120, 719, 670, 556, 556, 900, 3, 
120, 784, 567, 920, 920, 807, 2, 
120, 842, 514, 19, 19, 40, 2, 
120, 858, 320, 73, 73, 151, 2, 
120, 872, 548, 245, 245, 905, 3, 
120, 885, 453, 1262, 1262, 1149, 1, 
120, 914, 374, 40, 40, 73, 3, 
120, 927, 252, 149, 0, 0, 0, 
120, 947, 409, 122, 122, 399, 3, 
120, 968, 499, 679, 679, 298, 2, 
130, 400, 1145, 289, 289, 882, 3, 
130, 416, 1199, 275, 275, 364, 2, 
130, 460, 1095, 112, 112, 125, 2, 
130, 484, 1084, 178, 158, 87, 1, 
130, 558, 862, 590, 1, 3, 3, 
130, 599, 803, 189, 189, 576, 3, 
130, 611, 877, 47, 47, 163, 3, 
130, 624, 869, 149, 149, 785, 3.99, 
130, 650, 671, 455, 455, 634, 2, 
130, 690, 994, 61, 61, 129, 3, 
130, 700, 873, 108, 107, 127, 2, 
130, 717, 799, 382, 0, 0, 0, 
130, 749, 703, 825, 822, 399, 1, 
130, 764, 712, 440, 440, 1300, 3, 
130, 771, 456, 145, 145, 942, 4.98, 
130, 774, 393, 64, 64, 203, 3, 
130, 799, 681, 1219, 1216, 597, 1, 
130, 803, 438, 166, 0, 0, 0, 
130, 829, 369, 141, 141, 563, 3, 
130, 844, 451, 2300, 2300, 3244, 2, 
130, 860, 498, 358, 357, 559, 1.99, 
130, 861, 535, 124, 124, 380, 3, 
130, 897, 634, 77, 77, 109, 2, 
130, 902, 669, 230, 230, 1424, 5, 
130, 919, 628, 31, 31, 45, 2, 
130, 957, 410, 190, 190, 284, 1.99, 
130, 1008, 410, 22, 21, 29, 4, 
