Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
86, eco3, 43338, 6364.72, 172.4, 219.0, 0.0
86, eco1, 93059, 4792.79, 157.5, 280.5, 0.0
87, eco2, 51531, 5670.63, 166.4, 231.4, 0.0
87, eco3, 43338, 6285.52, 168.3, 214.3, 0.0
87, eco1, 93059, 4750.87, 156.4, 278.2, 0.0
88, eco2, 51531, 5621.26, 165.1, 229.4, 0.0
88, eco3, 43338, 6207.54, 165.0, 209.7, 0.0
88, eco1, 93059, 4709.70, 155.1, 276.0, 0.0
89, eco2, 51531, 5574.65, 163.6, 227.4, 0.0
89, eco3, 43338, 6130.82, 162.2, 205.4, 0.0
89, eco1, 93059, 4670.31, 153.5, 273.6, 0.0
90, eco2, 51531, 5445.75, 161.0, 228.0, 0.0
90, eco3, 43338, 5985.61, 159.9, 203.5, 0.0
90, eco1, 93059, 4603.78, 151.9, 272.1, 0.0
91, eco2, 51531, 5404.20, 159.8, 225.2, 0.0
91, eco3, 43338, 5916.79, 158.3, 199.5, 0.0
91, eco1, 93059, 4568.20, 150.4, 269.5, 0.0
92, eco2, 51531, 5364.00, 158.3, 222.6, 0.0
92, eco3, 43338, 5848.68, 156.9, 196.1, 0.0
92, eco1, 93059, 4534.06, 148.7, 266.8, 0.0
93, eco2, 51531, 5326.69, 157.1, 220.2, 0.0
93, eco3, 43338, 5782.26, 155.3, 193.0, 0.0
93, eco1, 93059, 4502.10, 147.1, 264.1, 0.0
94, eco2, 51531, 5290.40, 155.8, 217.9, 0.0
94, eco3, 43338, 5716.75, 154.0, 190.2, 0.0
94, eco1, 93059, 4469.80, 145.4, 261.3, 0.0
95, eco2, 51531, 5255.09, 154.3, 215.7, 0.0
95, eco3, 43338, 5653.76, 152.3, 187.7, 0.0
95, eco1, 93059, 4438.10, 143.6, 258.5, 0.0
96, eco2, 51531, 5221.29, 153.0, 213.6, 0.0
96, eco3, 43338, 5590.79, 150.6, 185.2, 0.0
96, eco1, 93059, 4407.32, 141.9, 255.6, 0.0
97, eco2, 51531, 5186.98, 151.7, 211.5, 0.0
97, eco3, 43338, 5531.60, 148.9, 182.8, 0.0
97, eco1, 93059, 4376.50, 140.1, 252.7, 0.0
98, eco2, 51531, 5153.80, 150.3, 209.5, 0.0
98, eco3, 43338, 5473.89, 147.3, 180.5, 0.0
98, eco1, 93059, 4345.97, 138.2, 249.7, 0.0
99, eco2, 51531, 5120.94, 149.2, 207.6, 0.0
99, eco3, 43338, 5415.86, 145.4, 178.2, 0.0
99, eco1, 93059, 4315.34, 136.5, 246.7, 0.0
100, eco2, 51531, 4961.46, 154.1, 212.4, 0.0
100, eco3, 43338, 5274.30, 149.3, 180.3, 0.0
100, eco1, 93059, 4201.85, 140.5, 248.4, 0.0
101, eco2, 51531, 4913.90, 152.9, 211.2, 0.0
101, eco3, 43338, 5207.10, 147.1, 178.6, 0.0
101, eco1, 93059, 4164.57, 139.1, 246.7, 0.0
102, eco2, 51531, 4869.47, 151.8, 210.0, 0.0
102, eco3, 43338, 5144.35, 145.4, 176.8, 0.0
102, eco1, 93059, 4128.13, 137.8, 244.9, 0.0
