Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
100, eco2, 51531, 8251.51, 191.6, 234.1, 0.0
100, eco3, 43338, 8095.07, 176.0, 205.0, 0.0
100, eco1, 93059, 7484.37, 174.2, 271.1, 0.0
101, eco2, 51531, 8216.60, 190.4, 237.1, 0.0
101, eco3, 43338, 8076.17, 173.9, 203.7, 0.0
101, eco1, 93059, 7448.82, 172.4, 273.6, 0.0
102, eco2, 51531, 8188.16, 189.5, 239.3, 0.0
102, eco3, 43338, 8057.31, 172.1, 202.3, 0.0
102, eco1, 93059, 7416.60, 170.9, 275.3, 0.0
103, eco2, 51531, 8160.63, 188.7, 240.8, 0.0
103, eco3, 43338, 8041.88, 170.5, 200.7, 0.0
103, eco1, 93059, 7385.60, 169.7, 276.3, 0.0
104, eco2, 51531, 8137.39, 188.1, 241.9, 0.0
104, eco3, 43338, 8031.13, 169.2, 199.1, 0.0
104, eco1, 93059, 7358.77, 168.7, 276.8, 0.0
105, eco2, 51531, 8119.15, 187.6, 242.7, 0.0
105, eco3, 43338, 8026.22, 167.9, 197.5, 0.0
105, eco1, 93059, 7336.69, 168.1, 277.1, 0.0
106, eco2, 51531, 8106.25, 187.5, 243.3, 0.0
106, eco3, 43338, 8026.74, 167.1, 196.1, 0.0
106, eco1, 93059, 7318.98, 167.5, 277.1, 0.0
107, eco2, 51531, 8093.91, 187.4, 243.8, 0.0
107, eco3, 43338, 8028.86, 166.7, 194.9, 0.0
107, eco1, 93059, 7304.26, 167.1, 277.0, 0.0
108, eco2, 51531, 8087.54, 187.4, 244.3, 0.0
108, eco3, 43338, 8034.50, 166.8, 194.0, 0.0
108, eco1, 93059, 7292.35, 167.0, 276.9, 0.0
109, eco2, 51531, 8082.97, 187.7, 244.7, 0.0
109, eco3, 43338, 8042.37, 166.9, 193.4, 0.0
109, eco1, 93059, 7282.87, 167.1, 276.9, 0.0
110, eco2, 51531, 8005.45, 187.5, 246.9, 0.0
110, eco3, 43338, 7942.65, 166.7, 196.0, 0.0
110, eco1, 93059, 7215.08, 166.5, 279.1, 0.0
111, eco2, 51531, 8008.09, 187.7, 246.9, 0.0
111, eco3, 43338, 7957.72, 167.1, 195.0, 0.0
111, eco1, 93059, 7210.98, 166.5, 278.6, 0.0
112, eco2, 51531, 8015.80, 188.5, 247.3, 0.0
112, eco3, 43338, 7974.67, 167.8, 194.4, 0.0
112, eco1, 93059, 7209.64, 167.0, 278.3, 0.0
113, eco2, 51531, 8022.72, 189.2, 247.9, 0.0
113, eco3, 43338, 7993.82, 168.4, 194.2, 0.0
113, eco1, 93059, 7210.24, 167.4, 278.2, 0.0
114, eco2, 51531, 8031.80, 189.9, 248.6, 0.0
114, eco3, 43338, 8015.99, 168.9, 194.1, 0.0
114, eco1, 93059, 7210.90, 167.9, 278.3, 0.0
115, eco2, 51531, 8043.52, 190.5, 249.5, 0.0
115, eco3, 43338, 8036.40, 169.5, 194.4, 0.0
115, eco1, 93059, 7213.77, 168.3, 278.6, 0.0
116, eco2, 51531, 8056.99, 191.1, 250.3, 0.0
116, eco3, 43338, 8059.88, 169.9, 194.6, 0.0
116, eco1, 93059, 7219.53, 168.7, 278.8, 0.0
117, eco2, 51531, 8074.26, 192.1, 251.2, 0.0
117, eco3, 43338, 8086.06, 170.7, 194.9, 0.0
117, eco1, 93059, 7226.84, 169.3, 279.3, 0.0
118, eco2, 51531, 8092.33, 192.9, 252.2, 0.0
118, eco3, 43338, 8112.11, 171.3, 195.3, 0.0
118, eco1, 93059, 7233.78, 169.8, 279.8, 0.0
119, eco2, 51531, 8111.47, 193.8, 253.4, 0.0
119, eco3, 43338, 8137.79, 172.0, 195.9, 0.0
119, eco1, 93059, 7242.66, 170.4, 280.5, 0.0
120, eco2, 51531, 8140.09, 167.4, 247.4, 0.0
120, eco3, 43338, 8166.83, 161.8, 194.4, 0.0
120, eco1, 93059, 7226.81, 145.4, 275.4, 0.0
