Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
90, 383, 1342, 32, 0, 0, 0, 
90, 634, 899, 62, 62, 93, 1.94, 
90, 642, 705, 58, 57, 39, 2, 
90, 708, 861, 248, 248, 179, 1, 
90, 749, 782, 346, 344, 358, 1.99, 
90, 801, 479, 70, 70, 914, 5, 
90, 811, 524, 143, 143, 1839, 5, 
90, 818, 634, 92, 92, 47, 1, 
90, 819, 675, 117, 117, 312, 2.97, 
90, 894, 678, 312, 312, 850, 2.99, 
90, 968, 388, 101, 0, 0, 0, 
90, 981, 452, 1163, 1163, 1592, 2, 
90, 983, 454, 108, 0, 0, 0, 
100, 251, 1496, 509, 509, 310, 1, 
100, 379, 1288, 2769, 2769, 6874, 3, 
100, 497, 1030, 26, 26, 89, 3, 
100, 511, 968, 77, 77, 334, 4, 
100, 554, 921, 1013, 1013, 1084, 3, 
100, 556, 1202, 1067, 999, 1633, 3, 
100, 569, 933, 289, 289, 3576, 5, 
100, 571, 938, 332, 332, 168, 1.96, 
100, 584, 979, 452, 452, 1262, 3, 
100, 620, 898, 33, 33, 60, 2, 
100, 641, 1099, 733, 733, 2466, 3, 
100, 657, 640, 241, 241, 618, 3, 
100, 672, 791, 39, 39, 92, 3, 
100, 672, 969, 210, 210, 277, 2, 
100, 691, 674, 150, 150, 163, 1.99, 
100, 700, 865, 266, 266, 689, 2.99, 
100, 758, 416, 112, 112, 148, 2, 
100, 879, 402, 678, 678, 3450, 4, 
100, 917, 682, 182, 3, 9, 3, 
100, 923, 393, 66, 66, 71, 1, 
100, 933, 505, 566, 0, 0, 0, 
100, 973, 497, 371, 371, 1082, 3, 
100, 984, 467, 416, 416, 770, 3, 
110, 396, 1331, 5, 5, 2, 3, 
110, 426, 1287, 168, 168, 367, 2, 
110, 448, 1106, 414, 414, 916, 2, 
110, 463, 1008, 203, 203, 216, 1, 
110, 545, 995, 411, 411, 5562, 5, 
110, 558, 1070, 569, 569, 1939, 3, 
110, 573, 858, 4, 4, 7, 3, 
110, 585, 968, 106, 93, 36, 2, 
110, 632, 775, 335, 335, 552, 3, 
110, 655, 732, 235, 235, 807, 3, 
110, 655, 733, 515, 0, 0, 0, 
110, 656, 688, 974, 790, 666, 2, 
110, 664, 736, 67, 56, 77, 3, 
110, 665, 716, 2995, 0, 0, 0, 
110, 679, 1013, 29, 29, 63, 2, 
110, 722, 541, 60, 60, 842, 5, 
110, 731, 764, 301, 301, 594, 2, 
110, 766, 743, 41, 0, 0, 0, 
110, 805, 686, 640, 639, 606, 1, 
110, 808, 358, 349, 349, 1274, 3, 
110, 826, 326, 582, 0, 0, 0, 
110, 847, 488, 339, 339, 740, 2, 
110, 852, 619, 527, 527, 803, 2, 
110, 853, 561, 93, 93, 279, 2.98, 
110, 888, 591, 185, 185, 315, 2, 
110, 917, 642, 1816, 1816, 6596, 3, 
110, 918, 606, 345, 345, 803, 2, 
110, 936, 351, 5, 5, 11, 3, 
110, 940, 611, 490, 298, 1882, 4, 
110, 951, 434, 31, 31, 39, 2, 
110, 974, 451, 557, 555, 737, 3, 
110, 1014, 338, 206, 206, 795, 3, 
120, 402, 1150, 387, 387, 1259, 3, 
120, 428, 1071, 1422, 1422, 2271, 2, 
120, 445, 1232, 285, 281, 463, 3, 
120, 462, 1167, 915, 915, 2996, 3, 
120, 513, 1035, 419, 419, 621, 2, 
120, 571, 1041, 4, 4, 13, 3, 
120, 578, 1159, 181, 181, 642, 3, 
120, 600, 851, 9, 7, 2, 2, 
120, 602, 832, 191, 191, 2113, 5, 
120, 604, 1119, 663, 663, 1417, 3, 
120, 635, 882, 202, 0, 0, 0, 
120, 644, 781, 30, 30, 102, 3, 
120, 658, 1062, 253, 232, 515, 3, 
120, 667, 802, 903, 902, 989, 2, 
120, 678, 704, 24, 11, 1, 2, 
120, 720, 543, 37, 0, 0, 0, 
120, 772, 474, 106, 103, 77, 2, 
120, 807, 476, 651, 651, 1723, 3, 
120, 812, 349, 109, 105, 95, 3, 
120, 817, 550, 425, 425, 648, 2, 
120, 823, 457, 268, 268, 805, 3, 
120, 832, 419, 172, 172, 246, 3, 
120, 876, 368, 816, 816, 1569, 2, 
120, 931, 298, 81, 81, 693, 4, 
120, 936, 290, 24, 0, 0, 0, 
120, 952, 295, 374, 374, 665, 2, 
130, 418, 1137, 791, 791, 6206, 4, 
130, 426, 1198, 8, 8, 30, 3, 
130, 447, 1087, 33, 33, 47, 2, 
130, 535, 1106, 743, 5, 13, 3, 
130, 536, 943, 148, 141, 155, 2, 
130, 561, 988, 80, 0, 0, 0, 
130, 602, 883, 754, 0, 0, 0, 
130, 605, 981, 954, 952, 221, 1, 
130, 607, 1040, 731, 731, 6105, 4, 
130, 611, 952, 280, 266, 50, 1, 
130, 611, 1071, 483, 481, 542, 2, 
130, 614, 1007, 1515, 131, 204, 2, 
130, 616, 1014, 195, 0, 0, 0, 
130, 617, 1045, 640, 0, 0, 0, 
130, 649, 728, 429, 425, 407, 2, 
130, 660, 675, 319, 319, 702, 3, 
130, 666, 810, 573, 421, 60, 2, 
130, 674, 682, 996, 996, 2384, 3, 
130, 674, 973, 106, 104, 32, 1, 
130, 686, 812, 51, 51, 154, 3, 
130, 722, 846, 224, 223, 351, 2, 
130, 754, 471, 664, 663, 1880, 3, 
130, 777, 551, 432, 432, 665, 2, 
130, 794, 604, 1721, 1721, 1909, 2, 
130, 800, 517, 352, 352, 939, 3, 
130, 822, 359, 330, 330, 55, 2, 
130, 827, 455, 417, 417, 734, 3, 
130, 887, 451, 1248, 1217, 1503, 2, 
130, 909, 670, 240, 236, 20, 1, 
130, 932, 431, 131, 131, 285, 2, 
130, 944, 357, 402, 402, 1460, 3, 
130, 951, 545, 995, 995, 990, 2, 
130, 971, 302, 222, 222, 394, 2, 
