Time, Ecoregion, NumSites,BF,SM,YB,PB,WS,JP,QA,NWC,S,BA,BS,EWP,RO,RM,
0, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco2, 51531, 1204.40882187421, 185.743416584192, 682.588344879781, 1130.3241543925, 2630.63715045313, 0.00304670974753061, 2383.80456424288, 727.334342434651, 232.318759581611, 39.5795734606353, 1445.7516058295, 0.0120121868389901, 0.00166889833304225, 0.0596534125089752, 
0, eco3, 43338, 874.309728183119, 16.2069315612165, 70.7097466426692, 811.657967603489, 2119.45163597766, 0.648414786099959, 1892.97381051271, 675.940860215054, 229.346854954082, 17.5975125755688, 3140.23561308782, 0.0031611980248281, 9.22977525497254E-05, 0.0215745996584983, 
0, eco1, 93059, 898.027230036858, 33.8476772800052, 89.2352915892069, 1554.16102687542, 2677.73916547567, 6.17489979475387, 2899.6004577741, 434.408901879453, 147.265745387335, 15.8860830225986, 622.443159715879, 0.00798418207803651, 0.00112831644440624, 0.070890510321409, 
10, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco2, 51531, 1131.00931478139, 128.427470842794, 696.723079311482, 997.590479517184, 2929.71102831305, 0.00304670974753061, 2159.2162193631, 607.289301585453, 113.392249325649, 39.5869088509829, 1487.55062001514, 0.133958199918496, 0.00166889833304225, 0, 
10, eco3, 43338, 825.803198117126, 11.6700586090729, 79.6865106834649, 689.824634270156, 2421.56929253773, 0.648414786099959, 1787.15817527343, 579.626955558632, 131.159305920901, 17.6496838801975, 3601.5091374775, 0.0206977710092759, 9.22977525497254E-05, 0, 
10, eco1, 93059, 850.402851954137, 25.4994895711323, 95.0149045229371, 1445.29507086902, 2972.15364446212, 6.17316970953911, 2630.26770113584, 400.011616286442, 46.8457430232433, 15.9018687069494, 711.2368819781, 0.00232110811420712, 0.00112831644440624, 0.00853222149389097, 
20, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco2, 51531, 973.744503308688, 76.245968446178, 582.401059556384, 678.953426093031, 3282.90566843259, 0.00304670974753061, 1505.3402417962, 377.35425277988, 65.9552114261318, 39.5949040383459, 1567.3320137393, 0.0212105334652927, 0.00166889833304225, 0, 
20, eco3, 43338, 683.170473948959, 6.36759887396742, 67.2600950666851, 465.28517698094, 2720.05773224422, 0.648414786099959, 1486.7638562001, 380.189625732613, 65.4957081545064, 17.7496884950851, 3954.07282292676, 0.0200747611795653, 9.22977525497254E-05, 0, 
20, eco1, 93059, 692.230982494976, 16.1208265723896, 81.3669070159791, 1077.43239235324, 3309.60867836534, 6.17316970953911, 2140.14619757358, 275.154171009789, 29.583232143049, 16.0237161370743, 815.713010025898, 0.00924144897323204, 0.00112831644440624, 0, 
30, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
30, eco2, 51531, 809.409132366925, 48.4949059789253, 448.224156333081, 507.96250800489, 3486.67499175254, 0.00304670974753061, 1021.98237953853, 228.844384933341, 26.6291164541732, 38.5926141545866, 1541.07251945431, 0, 0, 0, 
30, eco3, 43338, 579.359868937191, 3.25981817342748, 48.9660575014998, 326.463980802067, 2972.96448843971, 0.648414786099959, 1252.91843186118, 215.421223868199, 20.9896165028382, 17.9082560339656, 4174.69520974664, 0, 0, 0, 
30, eco1, 93059, 579.03728817202, 11.7081099087676, 61.1619187827077, 807.397661698492, 3535.18418422721, 6.17244973618887, 1693.83824240536, 160.481866342858, 10.4623303495632, 16.1816052181949, 874.685951922974, 0, 0, 0, 
40, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
40, eco2, 51531, 662.581028895228, 31.706390328152, 415.765733247948, 360.072732918049, 3733.2140847257, 0.0305253148590169, 791.251130387534, 138.959888222623, 17.4494187964526, 40.6866934466632, 1557.57262618618, 0, 0, 0, 
40, eco3, 43338, 507.869352531266, 1.92729244542895, 44.6977248603996, 235.742858461396, 3208.11221099266, 0.640938668143431, 1065.34270155522, 124.571969172551, 6.76120263971572, 18.3864737643638, 4284.92009322073, 0, 0, 0, 
40, eco1, 93059, 496.038502455432, 9.23797805693162, 56.5047872854856, 629.284905275148, 3755.60217711344, 6.0962077821597, 1353.081571906, 75.2838199421872, 5.6317604960294, 17.4761280477976, 945.884256224546, 0, 0, 0, 
50, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
50, eco2, 51531, 537.483728241253, 27.2795598765791, 436.644369408705, 314.549824377559, 4020.37643360307, 0.0324464885214725, 473.652384001863, 97.3554559391434, 13.7594457705071, 49.0749063670412, 1647.34121208593, 0, 0, 0, 
50, eco3, 43338, 458.248396326549, 2.27301675204209, 51.5953897272601, 204.163297798699, 3480.47468734136, 0.629309151322165, 689.348124048179, 64.1983478702294, 4.77114772255296, 19.6680742073931, 4242.09730490563, 0, 0, 0, 
50, eco1, 93059, 397.397016946238, 8.88256912281456, 59.9474204536907, 549.697073899354, 3974.27219290987, 5.98985589787124, 818.170451004202, 44.2112208383928, 2.80275953964689, 20.7142135634383, 1039.03224835857, 0, 0, 0, 
60, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
60, eco2, 51531, 407.425433234364, 21.9608779181464, 443.825056761949, 237.836486774951, 4168.14845432846, 0.0346975606916225, 166.917059634007, 75.8512933962081, 6.93270070443034, 56.051522384584, 1698.56983175176, 0, 0, 0, 
60, eco3, 43338, 353.688218191887, 1.9825557247681, 52.5704001107573, 151.359315150676, 3650.77193225345, 0.617471964557663, 278.192002399742, 45.9123863583922, 2.50869906317781, 22.3697217222761, 3892.56410078915, 0, 0, 0, 
60, eco1, 93059, 280.510364392482, 8.00909100678065, 60.6545309964646, 402.089448629364, 3998.20548254333, 5.93887748632588, 305.383154772779, 33.0240062755886, 1.75946442579439, 23.906167055309, 1099.75458580041, 0, 0, 0, 
70, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
70, eco2, 51531, 277.462304244047, 19.2239234635462, 404.767693233199, 120.191632221381, 4036.96029574431, 0.0369486328617725, 53.3629465758475, 48.4114028448895, 3.67378859327395, 60.5909452562535, 1592.54619549397, 0, 0, 0, 
70, eco3, 43338, 252.66092113157, 1.99921546910333, 52.7974525820296, 85.3951266786654, 3511.93906040888, 0.684480132908764, 128.936706816189, 30.2305597858692, 1.77158613687757, 25.7844616733583, 3336.24465826757, 0, 0, 0, 
70, eco1, 93059, 176.18166969342, 7.27454625560129, 53.9613148647632, 193.7413683792, 3843.5798149561, 5.71914591818094, 117.980453260835, 18.9263370549866, 0.551725249572852, 24.7362748363941, 1054.26777635693, 0, 0, 0, 
80, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
80, eco2, 51531, 167.865537249423, 12.1364809532126, 379.326793580563, 43.7350138751431, 3807.20170382876, 0.0397236614853195, 34.1224117521492, 35.4498457239332, 2.16960664454406, 66.6507151035299, 1532.10638256583, 0, 0, 0, 
80, eco3, 43338, 168.1380082145, 1.26141030965896, 50.455512483271, 47.7581568138816, 3399.02215146061, 0.709538972726014, 100.961258018367, 20.9340301813651, 0.911578753057363, 33.4588121279247, 2903.92720014768, 0, 0, 0, 
80, eco1, 93059, 97.7980313564513, 6.03690132066753, 48.5380242641765, 59.5623529158921, 3631.1959294641, 5.18183088148379, 65.1358385540356, 13.0933171428878, 0.273331972189686, 26.3767717254645, 1025.09128617329, 0, 0, 0, 
90, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
90, eco2, 51531, 85.6987250392967, 7.52521783004405, 335.631755642235, 9.81203547379248, 3439.28794317983, 0.0415478061749238, 17.0621179484194, 15.7835283615688, 1.10166695775359, 67.2887000058217, 1454.63633540975, 0, 0, 0, 
90, eco3, 43338, 95.5044072176842, 0.9328072361438, 45.0643315335272, 18.8115972126079, 3188.23591305552, 0.737412893996031, 57.0056301629055, 9.01204485670774, 0.740735613087821, 37.7944067561955, 2482.30601319858, 0, 0, 0, 
90, eco1, 93059, 46.8415951170763, 5.00797343620714, 42.4273740315284, 10.4463190019235, 3317.15395609237, 4.46403894303614, 25.7874359277448, 5.18587132894185, 0.142758894894637, 25.6559494514233, 981.277866729709, 0, 0, 0, 
100, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
100, eco2, 51531, 51.7474918010518, 5.57547883798102, 284.772350623896, 4.4916458054375, 3041.28045254313, 0.0436048203993713, 11.3432691001533, 9.81290873454814, 0.81471347344317, 69.3040305835322, 1377.27183637034, 0, 0, 0, 
100, eco3, 43338, 54.8185887673635, 0.7438045133601, 35.3988416632055, 11.450136139185, 2922.52939683419, 0.845539711108035, 47.3696524989616, 5.24382758779824, 0.411924869629425, 43.5365499100097, 2074.16246711893, 0, 0, 0, 
100, eco1, 93059, 27.9319141619833, 4.43498210812495, 34.4459536423129, 3.62418465704553, 3048.06519519874, 3.80080379114325, 13.8292158738005, 3.48542322612536, 0.0715567543171536, 26.1421678719952, 952.616275696064, 0, 0, 0, 
110, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
110, eco2, 51531, 10.3603461993751, 4.03580369098213, 205.604975645728, 2.13648095321263, 2753.19842424948, 0.0443616463876113, 9.45976208495857, 2.50464768779958, 0.40288370107314, 62.3660709087734, 1373.57961227222, 0, 0, 0, 
110, eco3, 43338, 12.611149568508, 0.470695463565462, 20.4166320550095, 5.13856200101528, 2637.88444321381, 0.804674881166644, 38.1524989616503, 1.35816142876921, 0.228413863122433, 41.6892103927269, 1837.78503853431, 0, 0, 0, 
