Time, Ecoregion, NumSites,BF,SM,YB,PB,WS,JP,QA,NWC,S,BA,BS,EWP,RO,RM,
0, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco2, 51531, 1204.40882187421, 185.743416584192, 682.588344879781, 1130.3241543925, 2630.63715045313, 0.00304670974753061, 2383.80456424288, 727.334342434651, 232.318759581611, 39.5795734606353, 1445.7516058295, 0.0120121868389901, 0.00166889833304225, 0.0596534125089752, 
0, eco3, 43338, 874.309728183119, 16.2069315612165, 70.7097466426692, 811.657967603489, 2119.45163597766, 0.648414786099959, 1892.97381051271, 675.940860215054, 229.346854954082, 17.5975125755688, 3140.23561308782, 0.0031611980248281, 9.22977525497254E-05, 0.0215745996584983, 
0, eco1, 93059, 898.027230036858, 33.8476772800052, 89.2352915892069, 1554.16102687542, 2677.73916547567, 6.17489979475387, 2899.6004577741, 434.408901879453, 147.265745387335, 15.8860830225986, 622.443159715879, 0.00798418207803651, 0.00112831644440624, 0.070890510321409, 
10, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco2, 51531, 1123.10160874037, 129.774756942423, 692.261318429683, 972.278822456385, 2911.45910228794, 0.00304670974753061, 2130.99848634802, 629.971240612447, 113.27047796472, 39.5573538258524, 1484.61027342765, 0.117133376026081, 0.00166889833304225, 0, 
10, eco3, 43338, 817.37302136693, 11.9248004061101, 79.8661451843648, 682.413424708108, 2414.10960358115, 0.648414786099959, 1776.29117633486, 581.83003368868, 129.926092574646, 17.6350085375421, 3604.11984863169, 0.0308274493516083, 9.22977525497254E-05, 0, 
10, eco1, 93059, 844.264950192888, 25.2862592548813, 94.0732868395319, 1438.14025510698, 2967.32577182218, 6.17489979475387, 2609.26770113584, 379.897129777883, 46.2159920050721, 15.9042005609345, 712.024328651716, 0.0121750717286883, 0.00112831644440624, 3.22376126973211E-05, 
20, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco2, 51531, 936.806194329627, 74.794356794939, 577.330150783024, 660.625215889465, 3221.00634569482, 0.00304670974753061, 1482.05167763094, 391.283829151385, 65.7440569754129, 39.5491839863383, 1492.38596184821, 0.0704236284954688, 0.00166889833304225, 0, 
20, eco3, 43338, 681.115302967373, 6.34230928976879, 66.7747473349024, 458.83907886843, 2703.79897549495, 0.654921777654714, 1443.17785776916, 382.536065346809, 65.8083667912686, 17.7046241174027, 3932.07868383405, 0.0299275462642485, 9.22977525497254E-05, 0, 
20, eco1, 93059, 684.62125103429, 15.6137504164025, 78.2162606518445, 1065.5949558882, 3292.39308395749, 6.17489979475387, 2034.72391708486, 263.639981087267, 29.3552370001827, 16.046432908155, 811.774175523055, 0.0296693495524345, 0.00112831644440624, 0, 
30, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
30, eco2, 51531, 789.365605169704, 48.2560982709437, 451.262308125206, 493.685548504784, 3486.74784110535, 0.00304670974753061, 991.048553298015, 240.379965457686, 25.4088218742116, 39.0014942461819, 1487.0700355126, 0, 0, 0, 
30, eco3, 43338, 579.484124786561, 3.04384143246112, 48.7507499192395, 325.75012690941, 2976.16911255711, 0.675296506530066, 1210.36464534589, 218.30153675758, 20.9949236236098, 18.023835894596, 4183.91653975726, 0, 0, 0, 
30, eco1, 93059, 577.838371355807, 11.3159500961755, 60.0876325771822, 816.519573603843, 3558.21847430125, 6.17622153687446, 1591.29863849816, 156.045229370614, 10.3500359986675, 16.5868642474129, 882.094800073072, 0, 0, 0, 
40, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
40, eco2, 51531, 663.869127321418, 31.137819953038, 424.455900331839, 359.842813063981, 3816.59963905222, 0.00304670974753061, 787.485494168559, 151.317245929635, 16.3480623314122, 42.966854902874, 1548.80062486659, 0, 0, 0, 
40, eco3, 43338, 513.194471364622, 1.781900410725, 45.5516867414278, 234.280077530112, 3233.77802390512, 0.675919516359777, 1026.07739166551, 132.033596381928, 7.01488301259864, 19.094189856477, 4311.26466380544, 0, 0, 0, 
40, eco1, 93059, 492.552993262339, 9.0878152569875, 56.0813140050935, 642.945421721703, 3786.6706175652, 6.12475956113863, 1286.77552950279, 74.541484434606, 5.56708109908768, 18.057189524925, 953.397231863656, 0, 0, 0, 
50, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
50, eco2, 51531, 540.318390871514, 27.7616580310881, 451.316139799344, 310.652985581495, 4109.97417088743, 0.00304670974753061, 471.844617802876, 102.865032698764, 13.0720925268285, 51.3016824823892, 1643.09885311754, 0, 0, 0, 
50, eco3, 43338, 462.135308505238, 2.30301352162075, 53.0869444829018, 202.522451428308, 3522.18309566662, 0.704716415155291, 661.136439152707, 67.6211177257834, 4.87269832479579, 21.1504684110942, 4291.027227837, 0, 0, 0, 
50, eco1, 93059, 392.287946356612, 8.7809991510762, 59.7650845162746, 570.578160091985, 4021.15857681686, 6.14672412125641, 783.110929625292, 43.3288129036418, 2.87204891520433, 21.4574732159168, 1051.18463555379, 0, 0, 0, 
60, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
60, eco2, 51531, 407.612834992529, 22.1774077739613, 455.545089363684, 229.52719722109, 4267.0836389746, 0.00304670974753061, 162.047117269217, 80.1783586578952, 6.60907026838214, 57.6953096194524, 1707.95951951253, 0, 0, 0, 
60, eco3, 43338, 360.892311597213, 1.94628270801606, 53.1029812174074, 152.660736536065, 3751.03022751396, 0.71946098112511, 271.56380082145, 49.7666020582399, 2.47533342563109, 23.6590982509576, 4057.8443859892, 0, 0, 0, 
60, eco1, 93059, 282.643226340279, 7.97380156674798, 59.3810163444696, 423.030464543999, 4103.94415370894, 6.13228167076801, 308.303033559355, 33.1346994917203, 1.81742765342417, 24.3971888801728, 1127.67782804457, 0, 0, 0, 
70, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
70, eco2, 51531, 274.155983776756, 19.4040286429528, 417.025964953135, 113.621878092799, 4062.94970018047, 0.00304670974753061, 49.1355688808678, 52.266965515903, 3.5431293784324, 62.1547224001087, 1593.2419514467, 0, 0, 0, 
70, eco3, 43338, 262.972287599797, 1.83838663528543, 52.8235266971249, 85.6217407356131, 3671.01622133001, 0.672181457381513, 122.234413217038, 33.0101527527805, 1.66717430430569, 27.3617841155568, 3394.34295537404, 0, 0, 0, 
70, eco1, 93059, 182.380285625248, 7.34464157147616, 52.7890478083796, 205.475236140513, 3960.75665975349, 5.56480297445706, 119.500402970159, 19.4066774841767, 0.578084870888361, 24.972200431984, 1079.46642452638, 0, 0, 0, 
80, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
80, eco2, 51531, 162.587316372669, 11.5707050125167, 375.060352021113, 40.3574935475733, 3778.58609380761, 0.00304670974753061, 32.058702528575, 35.9630901787274, 2.03209718421921, 67.3473055054239, 1515.24835535891, 0, 0, 0, 
80, eco3, 43338, 175.055632470349, 1.06190871752273, 50.4308459089021, 47.3832894919009, 3526.97406433153, 0.706193179196087, 88.7278600766071, 23.0826295629701, 0.900802990447183, 34.0193363791592, 2945.34337071392, 0, 0, 0, 
80, eco1, 93059, 102.117892949634, 6.12698395641475, 47.3201194940844, 63.3294039265412, 3769.32771682481, 5.17779043402573, 64.6370367186409, 13.0478298713719, 0.315531007210479, 26.2999602402777, 1056.08217367477, 0, 0, 0, 
90, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
90, eco2, 51531, 85.357823446081, 7.30560245289243, 343.731132716229, 9.27168112398362, 3450.55985717335, 0, 17.9141681706157, 15.8512157730298, 0.94824474588112, 68.2196930003299, 1450.61877316567, 0, 0, 0, 
90, eco3, 43338, 99.5121140800222, 0.828672296829572, 46.1247865614472, 18.3419170243205, 3301.85689233467, 0.699616964326919, 47.0147214915317, 10.1333933268725, 0.638354331072038, 38.1078268494162, 2527.50117679635, 0, 0, 0, 
90, eco1, 93059, 50.7173943412244, 5.28977315466532, 41.6846731643366, 10.8270237161371, 3471.21526128585, 4.52147562299187, 22.6913463501649, 5.36163079336765, 0.144736135140072, 25.2136279134742, 1015.17799460557, 0, 0, 0, 
100, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
100, eco2, 51531, 50.4493799848635, 5.94069589179329, 301.419650307582, 4.22357415924395, 3151.89256952126, 0.00881023073489744, 11.9366206749335, 10.0737032077778, 0.693427257379053, 71.2522753294134, 1412.48101143001, 0, 0, 0, 
100, eco3, 43338, 56.6195948128663, 0.725483409478979, 39.7494346762656, 11.6548294799022, 3082.67873459781, 0.715699847708708, 39.4403756518529, 5.82454197240297, 0.367875767225068, 44.5084683187964, 2141.7899303152, 0, 0, 0, 
100, eco1, 93059, 29.4181433284261, 4.92428459364489, 36.7438184377653, 3.76469766492225, 3186.85586563363, 3.92754059252732, 9.81800793045272, 3.64635338871039, 0.0733728064991027, 25.6082377846313, 987.596782686253, 0, 0, 0, 
110, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
110, eco2, 51531, 9.94372319574625, 4.50418194872989, 210.451883332363, 2.07075352700316, 2793.67210028915, 0.0124197085249656, 9.50408491975704, 2.36145232966564, 0.304962061671615, 63.7587471619025, 1380.46923211271, 0, 0, 0, 
110, eco3, 43338, 12.6839955697079, 0.556393926807882, 23.0555863214731, 4.9831095112834, 2782.95313581614, 0.660113526235636, 32.3038211269556, 1.46917255064839, 0.206954635654622, 42.4902395126679, 1880.14779177627, 0, 0, 0, 
