Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
30, 795, 585, 67, 66, 92, 3, 
30, 832, 661, 482, 0, 0, 0, 
30, 844, 353, 540, 540, 1281, 3, 
30, 853, 431, 352, 352, 1532, 4, 
30, 856, 479, 155, 154, 64, 2, 
30, 858, 298, 172, 170, 45, 2, 
30, 870, 567, 1323, 1307, 229, 2, 
30, 902, 631, 229, 228, 342, 3, 
30, 919, 404, 82, 82, 25, 2, 
30, 928, 660, 309, 305, 14, 2, 
30, 942, 556, 1059, 129, 532, 4, 
30, 947, 331, 4, 4, 6, 3, 
30, 949, 351, 1072, 1068, 291, 2, 
30, 956, 557, 32, 0, 0, 0, 
30, 999, 482, 246, 2, 11, 4, 
40, 255, 1482, 4, 4, 18, 4, 
40, 319, 1400, 483, 483, 3764, 5, 
40, 403, 1124, 566, 0, 0, 0, 
40, 445, 1123, 274, 270, 70, 2, 
40, 462, 1050, 664, 664, 1095, 3, 
40, 535, 975, 47, 47, 8, 1, 
40, 535, 1026, 625, 625, 126, 1.99, 
40, 572, 1014, 747, 745, 1260, 3, 
40, 592, 884, 18, 14, 3, 2, 
40, 593, 917, 65, 63, 25, 1.97, 
40, 626, 910, 216, 216, 363, 3, 
40, 639, 706, 245, 245, 368, 3, 
40, 683, 797, 93, 93, 18, 1.95, 
40, 698, 803, 41, 41, 144, 4, 
40, 730, 481, 96, 85, 32, 1.96, 
40, 731, 776, 158, 156, 180, 3, 
40, 754, 622, 54, 54, 109, 3, 
40, 766, 403, 59, 59, 96, 3, 
40, 791, 388, 49, 49, 118, 3, 
40, 804, 542, 12, 12, 18, 3, 
40, 810, 420, 112, 112, 182, 3, 
40, 849, 481, 335, 335, 573, 3, 
40, 853, 305, 314, 313, 577, 3, 
40, 949, 471, 160, 138, 16, 1.92, 
40, 972, 476, 118, 118, 553, 4, 
50, 333, 1378, 102, 37, 11, 3, 
50, 364, 1284, 376, 376, 779, 3, 
50, 405, 1287, 29, 28, 36, 2, 
50, 516, 1014, 9, 9, 9, 2, 
50, 570, 903, 53, 53, 102, 2.98, 
50, 588, 978, 21, 20, 17, 2, 
50, 597, 880, 210, 210, 445, 3, 
50, 604, 851, 533, 533, 435, 2, 
50, 606, 971, 92, 92, 146, 3, 
50, 623, 770, 355, 355, 253, 2, 
50, 629, 820, 106, 106, 195, 3, 
50, 636, 795, 1039, 1, 3, 3, 
50, 640, 903, 65, 65, 48, 2, 
50, 663, 638, 464, 0, 0, 0, 
50, 663, 651, 57, 57, 427, 4.98, 
50, 663, 713, 65, 63, 49, 2, 
50, 681, 991, 37, 37, 77, 2.95, 
50, 684, 797, 132, 3, 2, 3, 
50, 686, 945, 419, 416, 177, 2, 
50, 692, 667, 116, 115, 82, 2, 
50, 692, 794, 475, 475, 88, 1, 
50, 739, 746, 34, 34, 52, 2, 
50, 740, 770, 712, 704, 163, 2, 
50, 746, 628, 604, 604, 1196, 3, 
50, 783, 441, 189, 189, 418, 3, 
50, 832, 411, 173, 173, 343, 3, 
50, 866, 380, 311, 310, 235, 2, 
50, 871, 537, 279, 279, 2220, 5, 
50, 878, 765, 460, 460, 156, 2, 
50, 904, 632, 100, 100, 58, 3, 
50, 945, 626, 57, 53, 3, 1, 
50, 962, 420, 433, 433, 841, 3, 
50, 963, 432, 982, 1, 11, 5, 
50, 986, 480, 419, 419, 313, 2, 
60, 270, 1472, 743, 743, 2140, 3, 
60, 345, 1340, 123, 123, 356, 3, 
60, 374, 1224, 165, 165, 134, 2, 
60, 412, 1193, 66, 66, 106, 3, 
60, 504, 1098, 570, 570, 1226, 3, 
60, 536, 946, 973, 971, 863, 2, 
60, 538, 902, 498, 498, 439, 2, 
60, 554, 994, 332, 332, 750, 3, 
60, 608, 898, 398, 398, 822, 3, 
60, 614, 749, 227, 227, 550, 3, 
60, 625, 800, 208, 0, 0, 0, 
60, 698, 864, 251, 251, 216, 2, 
60, 700, 717, 413, 413, 799, 3, 
60, 705, 565, 124, 122, 98, 2, 
60, 716, 584, 312, 312, 1190, 4, 
60, 736, 668, 523, 523, 1333, 3, 
60, 756, 484, 61, 60, 45, 2, 
60, 758, 698, 5, 5, 14, 3, 
60, 764, 713, 651, 651, 1550, 3, 
60, 799, 490, 414, 0, 0, 0, 
60, 818, 444, 387, 386, 393, 2, 
60, 852, 444, 137, 131, 166, 3, 
60, 864, 318, 93, 93, 275, 3, 
60, 905, 424, 1191, 1187, 126, 1, 
60, 909, 605, 121, 1, 4, 3, 
60, 962, 507, 362, 362, 2792, 5, 
60, 965, 522, 281, 281, 759, 3, 
60, 966, 489, 375, 375, 984, 3, 
60, 990, 383, 27, 27, 259, 5, 
70, 424, 1281, 115, 115, 136, 2, 
70, 452, 1041, 140, 0, 0, 0, 
70, 486, 1184, 107, 104, 106, 1.92, 
70, 498, 1059, 1124, 1124, 2871, 3, 
70, 514, 1261, 361, 360, 651, 3, 
70, 601, 1110, 666, 666, 821, 2, 
70, 657, 813, 364, 364, 852, 3, 
70, 657, 1036, 406, 406, 862, 3, 
70, 691, 704, 262, 252, 155, 3, 
70, 691, 755, 280, 280, 255, 2, 
70, 720, 767, 558, 558, 428, 2, 
70, 731, 729, 229, 229, 298, 2, 
70, 769, 507, 751, 751, 431, 2, 
70, 799, 587, 219, 214, 82, 1, 
70, 828, 430, 74, 73, 93, 1.95, 
70, 846, 449, 88, 88, 404, 4, 
70, 872, 390, 1020, 0, 0, 0, 
70, 888, 590, 103, 103, 162, 2.99, 
70, 896, 362, 174, 174, 419, 3, 
70, 900, 517, 1626, 1626, 3449, 3, 
70, 901, 547, 7, 0, 0, 0, 
70, 906, 358, 121, 121, 176, 2, 
70, 908, 407, 43, 43, 61, 2, 
70, 995, 346, 40, 40, 28, 2, 
70, 1011, 424, 1332, 1332, 3303, 3, 
80, 383, 1175, 236, 28, 89, 3, 
80, 524, 1215, 576, 576, 2898, 4, 
80, 543, 1237, 195, 195, 532, 3, 
80, 550, 1240, 71, 70, 91, 2, 
80, 561, 1018, 20, 20, 23, 3, 
80, 563, 1178, 25, 24, 35, 2, 
80, 646, 892, 149, 149, 227, 1.99, 
80, 650, 1036, 43, 41, 63, 3, 
80, 657, 643, 56, 56, 137, 2.98, 
80, 663, 837, 655, 655, 356, 1, 
80, 720, 495, 792, 792, 455, 1, 
80, 730, 526, 63, 61, 85, 2, 
80, 736, 824, 85, 85, 92, 2, 
80, 754, 585, 147, 147, 222, 2, 
80, 781, 576, 342, 342, 826, 3, 
80, 827, 463, 444, 444, 4063, 5, 
80, 852, 464, 370, 370, 3559, 5, 
80, 853, 449, 1124, 1068, 374, 1, 
80, 889, 504, 321, 321, 2772, 5, 
80, 907, 612, 17, 17, 23, 2, 
80, 923, 419, 40, 1, 2, 2, 
80, 927, 338, 48, 48, 124, 3, 
80, 979, 340, 467, 467, 816, 2, 
80, 996, 445, 211, 207, 183, 2, 
90, 285, 1416, 110, 110, 339, 3, 
90, 432, 1071, 62, 62, 99, 2, 
90, 464, 1016, 672, 672, 1840, 3, 
90, 476, 1244, 267, 265, 186, 1, 
90, 495, 1212, 725, 725, 437, 1, 
90, 567, 1151, 422, 422, 1232, 3, 
90, 588, 1060, 492, 492, 1484, 3, 
90, 619, 706, 852, 851, 939, 2, 
90, 670, 613, 317, 317, 370, 2, 
90, 685, 747, 498, 414, 69, 1, 
90, 694, 905, 166, 166, 443, 3, 
90, 745, 616, 257, 242, 136, 2, 
90, 746, 502, 179, 178, 202, 1.97, 
90, 795, 354, 163, 163, 287, 2, 
90, 837, 428, 416, 416, 825, 3, 
90, 844, 529, 319, 319, 2599, 5, 
90, 858, 447, 46, 46, 53, 3, 
90, 883, 582, 42, 0, 0, 0, 
90, 886, 474, 87, 87, 575, 4.99, 
90, 893, 336, 773, 773, 2250, 3, 
90, 910, 339, 440, 440, 1463, 3, 
90, 962, 431, 53, 26, 1, 2, 
100, 371, 1340, 579, 579, 3727, 5, 
100, 475, 1181, 594, 594, 1667, 2.99, 
100, 490, 1052, 269, 242, 4, 2, 
100, 500, 1244, 960, 960, 841, 2, 
100, 501, 1151, 240, 0, 0, 0, 
100, 508, 1145, 248, 248, 207, 2, 
100, 533, 1029, 127, 125, 68, 1, 
100, 558, 1198, 279, 278, 317, 2, 
100, 587, 808, 562, 561, 697, 2, 
100, 659, 718, 348, 348, 471, 2, 
100, 667, 1035, 271, 235, 28, 1, 
100, 696, 586, 54, 54, 84, 2, 
100, 720, 523, 1176, 1176, 3193, 3, 
100, 721, 536, 409, 0, 0, 0, 
100, 734, 660, 9, 9, 12, 3, 
100, 766, 711, 365, 365, 378, 3, 
100, 768, 604, 397, 397, 1051, 3, 
100, 792, 420, 227, 226, 817, 3, 
100, 838, 429, 231, 231, 1328, 5, 
100, 897, 421, 450, 450, 1303, 3, 
100, 916, 643, 1458, 1458, 1935, 2, 
100, 964, 542, 68, 0, 0, 0, 
100, 978, 406, 181, 181, 658, 3, 
110, 330, 1303, 236, 235, 319, 1, 
110, 390, 1364, 423, 1, 2, 3, 
110, 445, 1197, 172, 172, 605, 3, 
110, 500, 1063, 222, 95, 4, 2, 
110, 541, 1082, 719, 719, 1256, 2, 
110, 543, 1147, 147, 147, 840, 3.98, 
110, 546, 1222, 454, 454, 1336, 3, 
110, 583, 1014, 582, 582, 1606, 3, 
110, 611, 960, 4, 4, 26, 3.5, 
110, 658, 624, 119, 119, 119, 2, 
110, 669, 1038, 878, 828, 424, 1, 
110, 694, 819, 1032, 1032, 2778, 3, 
110, 713, 794, 352, 352, 538, 2, 
110, 715, 573, 1568, 1568, 4155, 3, 
110, 716, 761, 868, 860, 412, 1, 
110, 726, 687, 508, 508, 375, 1, 
110, 745, 552, 1735, 1734, 4886, 3, 
110, 752, 740, 37, 37, 41, 2.27, 
110, 757, 698, 265, 265, 1671, 4, 
110, 806, 634, 885, 885, 5951, 4, 
110, 823, 578, 201, 0, 0, 0, 
110, 875, 354, 342, 342, 1287, 2.99, 
110, 896, 496, 310, 310, 473, 3, 
110, 921, 469, 194, 194, 482, 2, 
110, 936, 402, 280, 280, 2098, 5, 
110, 941, 353, 260, 260, 243, 1, 
110, 942, 433, 313, 313, 1578, 4, 
110, 942, 503, 509, 509, 1688, 3, 
120, 334, 1396, 657, 657, 191, 1, 
120, 380, 1280, 191, 182, 68, 1, 
120, 479, 1172, 585, 584, 1554, 3, 
120, 523, 1237, 65, 65, 258, 4.89, 
120, 608, 1079, 749, 749, 2138, 3, 
120, 621, 959, 26, 25, 22, 2, 
120, 639, 772, 796, 796, 2460, 3, 
120, 673, 737, 39, 39, 127, 3, 
120, 676, 1017, 16, 16, 16, 2, 
120, 716, 739, 1007, 1007, 5872, 4.99, 
120, 745, 558, 791, 790, 204, 3, 
120, 770, 652, 25, 0, 0, 0, 
120, 778, 585, 154, 154, 184, 3, 
120, 818, 329, 891, 890, 798, 1, 
120, 823, 650, 4, 0, 0, 0, 
120, 833, 650, 583, 583, 3258, 4.99, 
120, 850, 482, 203, 198, 52, 1, 
120, 856, 444, 343, 300, 99, 2, 
120, 874, 442, 169, 169, 303, 1.99, 
120, 898, 469, 132, 0, 0, 0, 
