Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
63, eco2, 51531, 7270.61, 217.2, 308.4, 0.0
63, eco3, 43338, 8289.53, 260.0, 333.0, 0.0
63, eco1, 93059, 6172.92, 196.8, 350.5, 0.0
64, eco2, 51531, 7197.20, 214.5, 304.8, 0.0
64, eco3, 43338, 8198.55, 256.5, 326.7, 0.0
64, eco1, 93059, 6101.06, 195.0, 347.2, 0.0
65, eco2, 51531, 7126.97, 212.0, 301.2, 0.0
65, eco3, 43338, 8111.33, 253.2, 321.0, 0.0
65, eco1, 93059, 6033.18, 193.5, 344.1, 0.0
66, eco2, 51531, 7060.41, 209.3, 297.6, 0.0
66, eco3, 43338, 8025.85, 250.2, 315.8, 0.0
66, eco1, 93059, 5966.71, 191.7, 341.1, 0.0
67, eco2, 51531, 6994.47, 206.7, 294.0, 0.0
67, eco3, 43338, 7942.18, 247.1, 310.9, 0.0
67, eco1, 93059, 5904.09, 189.9, 338.1, 0.0
68, eco2, 51531, 6929.96, 203.9, 290.4, 0.0
68, eco3, 43338, 7862.57, 244.0, 306.4, 0.0
68, eco1, 93059, 5844.40, 188.0, 335.1, 0.0
69, eco2, 51531, 6868.61, 201.4, 286.8, 0.0
69, eco3, 43338, 7785.59, 241.0, 302.1, 0.0
69, eco1, 93059, 5785.82, 186.3, 332.2, 0.0
70, eco2, 51531, 6752.85, 198.1, 284.3, 0.0
70, eco3, 43338, 7603.34, 235.2, 299.9, 0.0
70, eco1, 93059, 5680.35, 183.2, 330.8, 0.0
71, eco2, 51531, 6696.87, 195.6, 280.3, 0.0
71, eco3, 43338, 7534.84, 232.2, 294.6, 0.0
71, eco1, 93059, 5627.28, 181.4, 327.2, 0.0
72, eco2, 51531, 6640.34, 193.0, 276.3, 0.0
72, eco3, 43338, 7468.31, 228.7, 289.5, 0.0
72, eco1, 93059, 5575.86, 179.4, 323.6, 0.0
73, eco2, 51531, 6585.06, 190.5, 272.4, 0.0
73, eco3, 43338, 7401.84, 225.2, 284.7, 0.0
73, eco1, 93059, 5526.14, 177.4, 320.1, 0.0
74, eco2, 51531, 6530.86, 187.9, 268.5, 0.0
74, eco3, 43338, 7336.98, 221.3, 279.9, 0.0
74, eco1, 93059, 5476.71, 175.2, 316.5, 0.0
75, eco2, 51531, 6476.98, 185.3, 264.7, 0.0
75, eco3, 43338, 7274.45, 217.7, 275.1, 0.0
75, eco1, 93059, 5428.51, 173.0, 312.9, 0.0
