Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
0, eco2, 51531, 10586.50, 1.0, 469.7, 0.0
0, eco3, 43338, 9794.54, 1.3, 455.6, 0.0
0, eco1, 93059, 9314.70, 0.5, 537.3, 0.0
1, eco2, 51531, 10686.78, 416.9, 471.4, 0.0
1, eco3, 43338, 9937.98, 454.0, 459.9, 0.0
1, eco1, 93059, 9410.76, 391.7, 540.4, 0.0
2, eco2, 51531, 10706.76, 415.2, 472.3, 0.0
2, eco3, 43338, 10024.78, 454.9, 463.2, 0.0
2, eco1, 93059, 9438.04, 390.5, 542.5, 0.0
3, eco2, 51531, 10713.64, 413.7, 472.6, 0.0
3, eco3, 43338, 10089.80, 456.0, 466.2, 0.0
3, eco1, 93059, 9454.72, 389.4, 544.0, 0.0
4, eco2, 51531, 10701.95, 412.4, 472.6, 0.0
4, eco3, 43338, 10142.06, 457.3, 468.9, 0.0
4, eco1, 93059, 9460.12, 388.4, 545.1, 0.0
5, eco2, 51531, 10675.42, 411.7, 472.7, 0.0
5, eco3, 43338, 10183.00, 459.2, 471.6, 0.0
5, eco1, 93059, 9451.92, 387.3, 545.8, 0.0
6, eco2, 51531, 10632.12, 410.2, 472.6, 0.0
6, eco3, 43338, 10208.50, 460.5, 474.2, 0.0
6, eco1, 93059, 9426.80, 385.9, 546.2, 0.0
7, eco2, 51531, 10577.74, 408.6, 472.4, 0.0
7, eco3, 43338, 10224.79, 461.4, 476.8, 0.0
7, eco1, 93059, 9393.24, 384.0, 546.2, 0.0
8, eco2, 51531, 10509.89, 406.7, 472.1, 0.0
8, eco3, 43338, 10233.72, 462.3, 479.2, 0.0
8, eco1, 93059, 9352.78, 382.0, 545.8, 0.0
9, eco2, 51531, 10430.01, 404.6, 471.7, 0.0
9, eco3, 43338, 10231.66, 462.9, 481.6, 0.0
9, eco1, 93059, 9305.10, 379.7, 545.1, 0.0
10, eco2, 51531, 10317.67, 400.6, 471.6, 0.0
10, eco3, 43338, 10214.07, 462.4, 483.9, 0.0
10, eco1, 93059, 9225.78, 376.2, 544.4, 0.0
11, eco2, 51531, 10231.21, 398.8, 470.5, 0.0
11, eco3, 43338, 10200.45, 462.4, 485.7, 0.0
11, eco1, 93059, 9159.57, 373.3, 542.7, 0.0
12, eco2, 51531, 10146.95, 396.6, 469.4, 0.0
12, eco3, 43338, 10187.81, 462.5, 487.5, 0.0
12, eco1, 93059, 9093.26, 371.0, 541.0, 0.0
13, eco2, 51531, 10055.36, 394.3, 468.4, 0.0
13, eco3, 43338, 10169.49, 462.7, 489.3, 0.0
13, eco1, 93059, 9026.80, 368.9, 539.4, 0.0
14, eco2, 51531, 9965.17, 391.9, 467.4, 0.0
14, eco3, 43338, 10151.22, 462.7, 491.1, 0.0
14, eco1, 93059, 8960.70, 366.6, 537.8, 0.0
15, eco2, 51531, 9885.00, 389.5, 466.4, 0.0
15, eco3, 43338, 10147.26, 462.7, 492.9, 0.0
15, eco1, 93059, 8905.09, 363.9, 536.1, 0.0
16, eco2, 51531, 9808.67, 387.0, 465.5, 0.0
16, eco3, 43338, 10142.89, 462.9, 494.7, 0.0
16, eco1, 93059, 8855.25, 361.2, 534.3, 0.0
17, eco2, 51531, 9692.00, 382.4, 464.0, 0.0
17, eco3, 43338, 10131.24, 462.8, 496.4, 0.0
17, eco1, 93059, 8800.16, 358.5, 532.4, 0.0
18, eco2, 51531, 9572.48, 377.3, 462.1, 0.0
18, eco3, 43338, 10113.93, 462.5, 498.1, 0.0
18, eco1, 93059, 8742.16, 356.5, 530.6, 0.0
19, eco2, 51531, 9445.72, 372.4, 459.8, 0.0
19, eco3, 43338, 10090.73, 462.2, 499.6, 0.0
19, eco1, 93059, 8681.26, 354.8, 529.0, 0.0
20, eco2, 51531, 9212.43, 332.8, 448.1, 0.0
20, eco3, 43338, 9942.34, 449.5, 501.0, 0.0
20, eco1, 93059, 8517.63, 307.6, 515.3, 0.0
21, eco2, 51531, 9063.78, 331.4, 437.8, 0.0
21, eco3, 43338, 9902.67, 449.7, 499.1, 0.0
21, eco1, 93059, 8400.84, 307.0, 504.0, 0.0
22, eco2, 51531, 8929.72, 329.4, 429.9, 0.0
22, eco3, 43338, 9866.28, 449.4, 498.0, 0.0
22, eco1, 93059, 8289.79, 305.9, 495.1, 0.0
23, eco2, 51531, 8803.33, 327.3, 423.6, 0.0
23, eco3, 43338, 9824.58, 449.0, 497.4, 0.0
23, eco1, 93059, 8171.27, 304.4, 488.1, 0.0
24, eco2, 51531, 8687.57, 325.3, 418.6, 0.0
24, eco3, 43338, 9785.26, 448.2, 497.0, 0.0
24, eco1, 93059, 8058.78, 302.7, 482.3, 0.0
25, eco2, 51531, 8583.56, 323.0, 414.5, 0.0
25, eco3, 43338, 9754.21, 447.4, 496.9, 0.0
25, eco1, 93059, 7958.44, 300.8, 477.5, 0.0
26, eco2, 51531, 8525.79, 321.6, 411.3, 0.0
26, eco3, 43338, 9748.20, 446.8, 497.0, 0.0
26, eco1, 93059, 7897.46, 299.6, 473.6, 0.0
27, eco2, 51531, 8471.57, 319.3, 408.4, 0.0
27, eco3, 43338, 9755.11, 445.5, 497.0, 0.0
27, eco1, 93059, 7847.40, 297.7, 470.2, 0.0
28, eco2, 51531, 8413.76, 317.1, 405.9, 0.0
28, eco3, 43338, 9752.03, 443.3, 496.6, 0.0
28, eco1, 93059, 7789.37, 295.4, 467.1, 0.0
29, eco2, 51531, 8358.46, 315.6, 403.7, 0.0
29, eco3, 43338, 9745.20, 441.7, 496.1, 0.0
29, eco1, 93059, 7733.92, 293.5, 464.3, 0.0
30, eco2, 51531, 8220.22, 310.9, 403.9, 0.0
30, eco3, 43338, 9587.77, 433.4, 498.1, 0.0
30, eco1, 93059, 7586.98, 288.3, 463.9, 0.0
31, eco2, 51531, 8184.07, 309.0, 400.8, 0.0
31, eco3, 43338, 9587.38, 432.2, 495.2, 0.0
31, eco1, 93059, 7542.30, 286.3, 460.1, 0.0
32, eco2, 51531, 8144.43, 306.4, 397.9, 0.0
32, eco3, 43338, 9598.42, 429.6, 492.5, 0.0
32, eco1, 93059, 7503.66, 283.7, 456.6, 0.0
33, eco2, 51531, 8106.66, 304.2, 395.3, 0.0
33, eco3, 43338, 9616.48, 426.8, 490.1, 0.0
33, eco1, 93059, 7460.72, 281.2, 453.2, 0.0
34, eco2, 51531, 8069.75, 301.4, 392.8, 0.0
34, eco3, 43338, 9610.38, 422.9, 487.4, 0.0
34, eco1, 93059, 7420.27, 278.7, 450.0, 0.0
35, eco2, 51531, 8033.26, 298.9, 390.3, 0.0
35, eco3, 43338, 9603.87, 420.0, 484.9, 0.0
35, eco1, 93059, 7384.49, 276.0, 446.9, 0.0
36, eco2, 51531, 8000.90, 295.8, 387.8, 0.0
