Time, Ecoregion, NumSites,BF,SM,YB,PB,WS,JP,QA,NWC,S,BA,BS,EWP,RO,RM,
0, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco2, 51531, 1204.40882187421, 185.743416584192, 682.588344879781, 1130.3241543925, 2630.63715045313, 0.00304670974753061, 2383.80456424288, 727.334342434651, 232.318759581611, 39.5795734606353, 1445.7516058295, 0.0120121868389901, 0.00166889833304225, 0.0596534125089752, 
0, eco3, 43338, 874.309728183119, 16.2069315612165, 70.7097466426692, 811.657967603489, 2119.45163597766, 0.648414786099959, 1892.97381051271, 675.940860215054, 229.346854954082, 17.5975125755688, 3140.23561308782, 0.0031611980248281, 9.22977525497254E-05, 0.0215745996584983, 
0, eco1, 93059, 898.027230036858, 33.8476772800052, 89.2352915892069, 1554.16102687542, 2677.73916547567, 6.17489979475387, 2899.6004577741, 434.408901879453, 147.265745387335, 15.8860830225986, 622.443159715879, 0.00798418207803651, 0.00112831644440624, 0.070890510321409, 
10, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco2, 51531, 1176.39077448526, 140.066426034814, 705.253847198774, 1039.57107372261, 2921.7169470804, 0.00304670974753061, 2196.41619607615, 644.066949991267, 112.843647513147, 39.5870446915449, 1487.68661582349, 0.0785546564204071, 0.0119345636607091, 0, 
10, eco3, 43338, 872.4090636393, 13.2113618533389, 81.3952420508561, 727.000415339886, 2421.15928284646, 0.648414786099959, 1827.16742812313, 617.189879551433, 130.235520790069, 17.6881258941345, 3562.80236743735, 0.0224283538695833, 9.22977525497254E-05, 0.00276893257649176, 
10, eco1, 93059, 887.13159393503, 28.0472603402143, 96.0440258330736, 1491.92146917547, 2969.4664137805, 6.17491054062477, 2693.80604777614, 420.380790681181, 45.8495900450252, 15.9435304484252, 710.928002664976, 0.0498930785845539, 0.00112831644440624, 0.0365037234442665, 
20, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco2, 51531, 1043.81710038618, 81.7919310706177, 686.923541169393, 821.122101259436, 3229.4149541053, 0.00304670974753061, 1766.10807086996, 413.161980167278, 53.1327550406551, 39.6494537268828, 1531.49876773204, 0.0188430265277212, 0.00168830412761251, 0, 
20, eco3, 43338, 812.455927823157, 6.95675850293045, 84.2094236005353, 564.678896118879, 2691.77497807928, 0.652106696201948, 1604.64802252065, 415.153145045918, 55.9020259356685, 17.7961373390558, 3917.76039503438, 0.0135216207485348, 0.0129216853569616, 0, 
20, eco1, 93059, 797.85633845195, 17.7126661580288, 95.9979045551747, 1269.80656357795, 3273.14302754167, 6.18007930452724, 2264.40018697815, 293.15836189944, 22.7330295833826, 16.046540366864, 794.401476482662, 0.0113906231530534, 0.00112831644440624, 4.29834835964281E-05, 
30, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
30, eco2, 51531, 835.990200073742, 54.8948982166075, 540.780132347519, 590.282858861656, 3419.24379499719, 0.00304670974753061, 1146.33032543517, 236.229492926588, 18.7422328307233, 38.83856319497, 1481.9149444024, 0, 0.000698608604529312, 0, 
30, eco3, 43338, 678.262748627071, 3.62720937745166, 61.5187133693295, 393.046171950713, 2867.85073145969, 0.652129770640085, 1293.24170473949, 222.018021136185, 15.6672666020582, 17.8964649960773, 4065.47261064193, 0.000276893257649176, 6.92233144122941E-05, 0, 
30, eco1, 93059, 617.843335948162, 12.6997926046916, 72.9119698255945, 934.828109049098, 3505.4270516554, 6.17786565512202, 1658.67743044735, 162.49946807939, 7.13504335958908, 16.2162928894572, 846.262392675614, 0.000881161413726775, 0.000569531157652672, 0, 
40, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
40, eco2, 51531, 677.120859288584, 40.4233180027556, 452.241485707632, 408.148745415381, 3671.69239875027, 0.00304670974753061, 914.739186120976, 147.859502047311, 14.679338650521, 40.0835225398304, 1482.54326521899, 0, 0.00991636102540219, 0, 
40, eco3, 43338, 571.294383681757, 2.29602196686511, 49.3832894919009, 263.98352485117, 3097.8446859569, 0.644653652683557, 1069.02828926116, 133.721606903872, 5.15302967372744, 18.2707554571046, 4119.98481701971, 0.00899903087359823, 2.30744381374314E-05, 0, 
40, eco1, 93059, 490.643312307246, 10.6783331005061, 58.6345329307214, 662.801534510364, 3749.51775755166, 6.10161295522196, 1261.01500123578, 81.192566006512, 4.71310673873564, 17.2809400487863, 921.249605089244, 0.00959606271290257, 0.0277673304032925, 0, 
50, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
50, eco2, 51531, 567.532223321884, 26.3248335953116, 469.778249985446, 360.328346044129, 4059.88729114514, 0.00304670974753061, 575.468999243174, 103.243057576992, 11.3693504880557, 45.6769323319943, 1598.15924395024, 0, 0.00917894083173235, 0, 
50, eco3, 43338, 450.991462457889, 1.34323226729429, 54.671766117495, 228.975356500069, 3334.08436014583, 0.638285107757626, 674.55946282708, 67.9264386912179, 3.14626886335318, 19.3970880059071, 4042.32195763533, 4.61488762748627E-05, 4.61488762748627E-05, 0, 
50, eco1, 93059, 415.865977498146, 8.53005082796935, 63.7201560300455, 591.888361147229, 4087.904361749, 5.93111896753672, 781.790906844045, 52.7274847139986, 3.56138578751115, 23.3466510493343, 1086.91955641045, 0.00424461900514727, 0.000472818319560709, 0, 
60, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
60, eco2, 51531, 471.868564553376, 16.8497603384371, 476.618520890338, 286.671634550077, 4390.81797364693, 0.00304670974753061, 203.805127010925, 84.0071607381964, 6.39397644136539, 51.3449768100755, 1733.39630513671, 0, 1.94057945702587E-05, 0, 
60, eco3, 43338, 364.689141169413, 0.755803221191564, 54.6777193225345, 178.538188195117, 3622.26261018044, 0.618925654160321, 285.772532188841, 49.8511467995754, 1.94478286953713, 21.2483040287969, 3896.29892934607, 0, 0, 0, 
60, eco1, 93059, 337.232304237097, 7.02455431500446, 66.5319206095058, 470.890424354442, 4395.22967149873, 5.83813494664675, 324.808959907156, 44.0781977025328, 1.83726453110392, 30.6004040447458, 1260.81404270409, 0.00573829506012315, 4.29834835964281E-05, 0, 
70, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
70, eco2, 51531, 392.970464380664, 9.35941472123576, 472.599328559508, 185.543265218994, 4555.16481341329, 0.00304670974753061, 74.026236634259, 76.7021598649357, 4.85967669946246, 61.9067745628845, 1926.4785662999, 0, 0, 0, 
70, eco3, 43338, 314.940652545111, 0.34620886981402, 57.3790437952836, 133.365614472288, 3970.04997923301, 0.683695602012091, 146.908855969357, 44.9748950113065, 1.31838109742028, 26.888342793853, 3678.49185472334, 0, 0, 0, 
70, eco1, 93059, 274.475193157029, 5.52675184560333, 67.9342352700975, 276.537744871533, 4622.57534467381, 5.53283400853222, 154.320646041758, 37.0780042768566, 1.09770145821468, 36.0912539356752, 1502.36895947732, 0, 0, 0, 
80, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
80, eco2, 51531, 322.286099629349, 4.25151850342512, 456.733946556442, 94.7450272651414, 4568.84673303448, 0.00296908656924958, 47.1476392850905, 73.9566862665192, 3.08831577108925, 68.7459587432807, 2182.56336962217, 0, 0, 0, 
80, eco3, 43338, 258.86607596105, 0.117748857815312, 55.7938068208039, 94.7807928376944, 4173.88172043011, 0.66304397987909, 93.470280123679, 44.9394295998892, 0.845424338917347, 30.4597812543265, 3546.10962665559, 0, 0, 0, 
80, eco1, 93059, 227.364553670252, 4.2467251958435, 67.6813204526161, 114.955028530287, 4739.9970448855, 5.04923758045971, 90.2033656067656, 34.2761044068817, 0.75524129853104, 39.0649050602306, 1781.95992864742, 0, 0, 0, 
90, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
90, eco2, 51531, 260.07426597582, 2.4277037123285, 381.327647435524, 42.897944926355, 4634.99736081194, 0.00277502862354699, 17.9827676544216, 46.1055481166676, 1.55894510100716, 67.3661485319516, 2485.15020084997, 0, 0, 0, 
90, eco3, 43338, 199.390627163229, 0.0549171627670866, 42.4943467626563, 54.6207023858969, 4269.55408648299, 0.603535003922654, 31.7895380497485, 28.9952466657437, 0.378674604273386, 28.5761687202917, 3393.50627624717, 0, 0, 0, 
90, eco1, 93059, 187.306902072879, 3.33590517843519, 58.9533091909434, 48.0068666115045, 4758.42800803791, 4.33267067129456, 26.8183303065797, 22.587498253796, 0.383015076456871, 37.5568832676044, 2100.80142705166, 0, 0, 0, 
100, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
100, eco2, 51531, 212.818322951233, 2.13853796743708, 329.533872814422, 23.7236032679358, 4675.72224486232, 0.00242572432128233, 6.04517668975956, 34.5943218645087, 0.840406745454193, 63.2194407250005, 2784.61475616619, 0, 0, 0, 
100, eco3, 43338, 168.377659328995, 0.0512944759795099, 34.8260187364438, 31.0975817988832, 4382.55793991416, 0.520443952189764, 10.7963680834372, 21.130462873229, 0.124301998246343, 26.3892888458166, 3335.98947805621, 0, 0, 0, 
100, eco1, 93059, 151.497018020825, 2.89601220730934, 52.1159049635178, 28.8603036783116, 4735.66888747999, 3.46939038674389, 4.93004438044681, 16.9094230541914, 0.228543182282208, 36.2878174061617, 2421.44940306687, 0, 0, 0, 
110, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
110, eco2, 51531, 179.139818749879, 1.71679183404164, 303.473249112185, 11.2997224971376, 4559.56449515825, 0.00192117366245561, 3.82959771787856, 48.2423201567988, 0.356639692612214, 58.2008305680076, 2994.59762084959, 0, 0, 0, 
