Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
30, 778, 396, 36, 30, 7, 2, 
30, 783, 439, 714, 704, 44, 1, 
30, 788, 480, 326, 326, 1436, 4, 
30, 791, 665, 131, 131, 507, 4, 
30, 812, 655, 237, 236, 76, 2, 
30, 888, 279, 222, 1, 2, 3, 
30, 890, 412, 453, 453, 4011, 5, 
30, 915, 426, 114, 56, 5, 1, 
30, 952, 327, 130, 4, 5, 3, 
30, 953, 289, 1409, 1405, 181, 2, 
30, 979, 457, 188, 188, 276, 3, 
40, 318, 1409, 1071, 1065, 186, 2, 
40, 343, 1311, 330, 320, 71, 2, 
40, 362, 1243, 220, 220, 775, 4, 
40, 375, 1314, 375, 370, 38, 2, 
40, 410, 1336, 229, 56, 11, 1, 
40, 413, 1119, 122, 122, 27, 2, 
40, 416, 1326, 733, 1, 5, 3, 
40, 429, 1273, 420, 360, 27, 1, 
40, 469, 1217, 367, 365, 37, 2, 
40, 472, 1142, 324, 324, 530, 3, 
40, 482, 975, 521, 513, 260, 2, 
40, 532, 1074, 77, 77, 104, 3, 
40, 573, 1022, 198, 198, 329, 3, 
40, 611, 1153, 1012, 1010, 1221, 3, 
40, 619, 922, 270, 266, 89, 2, 
40, 631, 866, 131, 129, 38, 2, 
40, 664, 711, 446, 436, 148, 2, 
40, 686, 979, 94, 94, 152, 3, 
40, 742, 795, 160, 160, 228, 3, 
40, 750, 694, 10, 10, 18, 3, 
40, 752, 433, 433, 1, 1, 3, 
40, 759, 647, 111, 111, 41, 1.9, 
40, 760, 492, 719, 718, 1027, 3, 
40, 771, 421, 266, 264, 76, 2, 
40, 775, 401, 185, 183, 26, 2, 
40, 777, 597, 696, 690, 191, 2, 
40, 821, 579, 50, 49, 25, 1, 
40, 853, 390, 504, 501, 276, 2, 
40, 865, 321, 712, 711, 354, 2, 
40, 871, 448, 957, 955, 1520, 3, 
40, 893, 490, 4, 0, 0, 0, 
40, 920, 321, 483, 483, 461, 3, 
40, 921, 495, 108, 36, 2, 2, 
40, 926, 433, 389, 389, 882, 3, 
40, 930, 433, 122, 0, 0, 0, 
40, 962, 295, 599, 591, 17, 2, 
40, 974, 433, 578, 578, 1262, 3, 
40, 1024, 395, 192, 192, 636, 4, 
50, 393, 1253, 26, 26, 53, 3, 
50, 422, 1300, 967, 967, 1669, 3, 
50, 437, 1152, 602, 602, 1179, 3, 
50, 507, 1075, 501, 488, 842, 3, 
50, 532, 1174, 1044, 1044, 569, 2, 
50, 574, 1085, 372, 372, 808, 3, 
50, 671, 799, 27, 27, 40, 3, 
50, 700, 735, 54, 53, 51, 2, 
50, 722, 752, 241, 241, 481, 2.98, 
50, 725, 683, 29, 29, 62, 3, 
50, 726, 596, 41, 0, 0, 0, 
50, 728, 618, 337, 0, 0, 0, 
50, 778, 707, 241, 241, 421, 3, 
50, 781, 396, 700, 700, 1465, 3, 
50, 795, 634, 560, 560, 1189, 3, 
50, 833, 645, 445, 434, 37, 1, 
50, 843, 332, 579, 579, 1440, 3, 
50, 852, 559, 692, 692, 647, 2, 
50, 879, 478, 298, 281, 200, 2, 
50, 917, 600, 12, 12, 29, 2.83, 
50, 962, 481, 1037, 1037, 1826, 3, 
60, 380, 1280, 77, 77, 186, 3, 
60, 432, 1158, 1517, 1487, 881, 2, 
60, 458, 1012, 715, 715, 3275, 4, 
60, 491, 1083, 276, 4, 23, 4, 
60, 610, 782, 237, 0, 0, 0, 
60, 623, 1135, 212, 72, 3, 2, 
60, 770, 461, 215, 215, 400, 3, 
60, 811, 429, 1050, 1050, 4810, 4, 
60, 884, 416, 147, 146, 64, 2, 
70, 338, 1253, 164, 1, 1, 1, 
70, 368, 1332, 346, 346, 434, 2, 
70, 374, 1327, 214, 1, 2, 3, 
70, 418, 1332, 527, 82, 198, 3, 
70, 452, 1126, 91, 89, 27, 2, 
70, 458, 1167, 233, 233, 98, 1, 
70, 515, 1261, 39, 39, 68, 3, 
70, 593, 1120, 502, 502, 1232, 3, 
70, 630, 917, 1007, 1006, 1288, 2, 
70, 631, 911, 570, 0, 0, 0, 
70, 653, 757, 280, 278, 191, 1, 
70, 714, 858, 842, 842, 2216, 3, 
70, 720, 723, 596, 596, 730, 2, 
70, 795, 648, 381, 381, 313, 2, 
70, 802, 632, 233, 206, 39, 1, 
70, 809, 600, 81, 80, 93, 2, 
70, 833, 527, 971, 971, 415, 1, 
70, 853, 576, 170, 167, 82, 1, 
70, 875, 413, 179, 179, 425, 3, 
70, 893, 654, 343, 343, 846, 3, 
70, 918, 389, 252, 252, 738, 3, 
70, 941, 385, 279, 279, 1210, 4, 
70, 954, 346, 446, 446, 619, 2, 
70, 961, 294, 636, 0, 0, 0, 
70, 998, 391, 1321, 1321, 3249, 3, 
80, 331, 1338, 215, 215, 1216, 4, 
80, 346, 1372, 1782, 1782, 2429, 2, 
80, 361, 1144, 73, 2, 6, 3, 
80, 453, 1117, 135, 133, 86, 2, 
80, 465, 1051, 26, 26, 74, 3, 
80, 498, 1127, 919, 919, 2085, 3, 
80, 504, 1048, 188, 188, 294, 2, 
80, 519, 980, 67, 67, 314, 4, 
80, 519, 1004, 316, 315, 489, 2, 
80, 520, 1049, 435, 435, 502, 2, 
80, 595, 851, 54, 54, 86, 1.96, 
80, 607, 905, 8, 8, 19, 3, 
80, 628, 1019, 147, 147, 759, 4, 
80, 631, 755, 63, 0, 0, 0, 
80, 670, 706, 629, 629, 843, 2, 
80, 671, 623, 357, 357, 2713, 5, 
80, 675, 704, 107, 0, 0, 0, 
80, 705, 739, 1414, 1414, 2895, 3, 
80, 710, 771, 478, 478, 1162, 3, 
80, 724, 483, 138, 0, 0, 0, 
80, 730, 651, 243, 243, 213, 1, 
80, 765, 545, 602, 602, 1451, 3, 
80, 774, 550, 46, 0, 0, 0, 
80, 784, 440, 126, 126, 333, 2.99, 
80, 832, 524, 136, 136, 274, 3, 
80, 833, 644, 723, 723, 1959, 3, 
80, 866, 432, 130, 127, 192, 3, 
80, 881, 334, 174, 174, 554, 2.99, 
80, 913, 464, 65, 65, 180, 3, 
80, 956, 321, 352, 352, 3059, 5, 
80, 960, 430, 354, 354, 838, 3, 
80, 970, 409, 301, 301, 612, 3, 
90, 345, 1374, 349, 349, 138, 2, 
90, 348, 1313, 219, 219, 1705, 5, 
90, 406, 1347, 1230, 3, 9, 2, 
90, 496, 1012, 461, 461, 1255, 3, 
90, 518, 1031, 263, 261, 320, 2, 
90, 594, 1013, 4, 0, 0, 0, 
90, 598, 1065, 362, 361, 187, 1, 
90, 627, 749, 15, 15, 46, 2.87, 
90, 634, 712, 90, 90, 247, 3, 
90, 681, 748, 319, 318, 118, 1, 
90, 734, 763, 237, 237, 1164, 4, 
90, 760, 577, 274, 0, 0, 0, 
90, 768, 448, 38, 38, 85, 3, 
90, 782, 693, 419, 417, 529, 2, 
90, 842, 562, 640, 640, 678, 2, 
90, 951, 315, 685, 670, 1372, 3, 
90, 962, 422, 270, 251, 74, 1, 
90, 968, 543, 48, 48, 50, 2, 
100, 388, 1244, 8, 7, 4, 1, 
100, 418, 1298, 684, 0, 0, 0, 
100, 426, 1171, 743, 743, 497, 2, 
100, 556, 952, 206, 204, 199, 2, 
100, 560, 861, 532, 0, 0, 0, 
100, 586, 892, 24, 23, 32, 2, 
100, 596, 839, 361, 361, 284, 2, 
100, 609, 982, 9, 9, 37, 4, 
100, 623, 757, 200, 200, 1223, 4, 
100, 687, 575, 159, 159, 472, 3, 
100, 690, 613, 337, 335, 356, 2, 
100, 705, 754, 274, 269, 17, 2, 
100, 780, 665, 1099, 1099, 2331, 3, 
100, 796, 562, 945, 945, 2123, 3, 
100, 801, 689, 260, 260, 419, 2, 
100, 808, 631, 57, 57, 21, 1, 
100, 815, 574, 335, 335, 2344, 4.99, 
100, 839, 435, 285, 285, 372, 2, 
100, 876, 419, 1230, 1230, 675, 2, 
100, 876, 489, 349, 349, 2410, 5, 
100, 898, 402, 791, 0, 0, 0, 
100, 919, 647, 125, 125, 344, 3, 
100, 940, 295, 358, 358, 1043, 3, 
110, 402, 1245, 367, 367, 715, 2, 
110, 404, 1310, 40, 0, 0, 0, 
110, 524, 1245, 291, 291, 708, 2, 
110, 561, 1012, 158, 0, 0, 0, 
110, 569, 1102, 185, 1, 3, 4, 
110, 576, 1014, 658, 658, 593, 1, 
110, 594, 996, 767, 1, 7, 5, 
110, 599, 946, 12, 12, 11, 1, 
110, 599, 955, 301, 0, 0, 0, 
110, 626, 780, 332, 332, 258, 1, 
110, 633, 760, 571, 571, 1355, 3, 
110, 657, 639, 432, 432, 1375, 3, 
110, 721, 708, 197, 197, 126, 2, 
110, 766, 488, 389, 389, 687, 3, 
110, 775, 485, 1623, 0, 0, 0, 
110, 787, 661, 102, 0, 0, 0, 
110, 814, 596, 5, 3, 2, 1, 
110, 827, 409, 967, 956, 786, 1, 
110, 896, 564, 342, 342, 639, 2, 
110, 907, 357, 559, 559, 681, 1, 
110, 909, 601, 486, 486, 688, 1.97, 
110, 913, 503, 185, 185, 341, 1.99, 
110, 978, 448, 365, 365, 2507, 5, 
110, 979, 485, 31, 30, 16, 2, 
120, 365, 1210, 157, 157, 95, 1, 
120, 389, 1210, 70, 70, 125, 2, 
120, 444, 1186, 284, 284, 1013, 3, 
120, 464, 1233, 575, 575, 2133, 3, 
120, 511, 1196, 12, 12, 37, 3, 
120, 531, 1029, 1024, 1022, 447, 1, 
120, 538, 1200, 41, 41, 216, 4.98, 
120, 546, 1120, 235, 234, 168, 1, 
120, 571, 1215, 398, 398, 1468, 3, 
120, 585, 1011, 664, 664, 1799, 3, 
120, 600, 1095, 563, 563, 405, 1, 
120, 614, 774, 505, 504, 616, 2, 
120, 629, 838, 182, 182, 90, 1, 
120, 660, 738, 170, 170, 542, 2.99, 
120, 666, 807, 215, 215, 612, 3, 
120, 716, 751, 4, 0, 0, 0, 
120, 723, 759, 1179, 1179, 1727, 3, 
120, 774, 735, 20, 20, 111, 4, 
120, 825, 562, 350, 350, 813, 3, 
120, 839, 468, 291, 291, 450, 2, 
120, 861, 502, 678, 0, 0, 0, 
120, 882, 466, 25, 25, 100, 3, 
120, 902, 640, 760, 760, 964, 2, 
120, 905, 376, 125, 0, 0, 0, 
120, 905, 593, 17, 17, 13, 2, 
120, 918, 600, 35, 35, 34, 3, 
120, 945, 322, 625, 480, 121, 1, 
120, 946, 555, 4, 4, 18, 4.5, 
120, 981, 490, 334, 334, 981, 3, 
120, 1007, 455, 26, 25, 46, 2, 
130, 312, 1446, 733, 70, 216, 3, 
130, 384, 1200, 465, 465, 1559, 3, 
130, 439, 1259, 972, 972, 3265, 3, 
130, 474, 1140, 349, 349, 1129, 3, 
130, 477, 1094, 51, 51, 21, 1, 
130, 533, 927, 250, 250, 942, 3, 
130, 554, 921, 186, 186, 282, 2, 
130, 606, 1114, 223, 223, 1238, 4.97, 
130, 632, 1077, 340, 340, 1064, 3, 
130, 640, 686, 47, 46, 76, 2, 
130, 656, 754, 114, 1, 6, 4, 
130, 660, 1051, 1570, 1326, 5800, 3, 
130, 674, 997, 786, 785, 426, 1, 
130, 682, 942, 131, 131, 197, 2, 
130, 705, 540, 54, 54, 219, 3, 
130, 722, 629, 183, 183, 404, 3, 
130, 864, 540, 1162, 1161, 771, 1, 
130, 913, 517, 21, 21, 27, 1.95, 
130, 918, 621, 1336, 1335, 381, 1, 
130, 919, 549, 958, 958, 3097, 3, 
130, 981, 448, 786, 786, 689, 2, 
