"","MapCode","SpeciesName","CohortAge","CohortBiomass"
"320",28,"POTR5",60,1962
"321",28,"POTR5",65,3464
"322",28,"POTR5",70,4291
"323",28,"POTR5",75,3894
"324",28,"POTR5",80,8084
"325",28,"POTR5",85,5814
"326",28,"POTR5",90,2548
"327",28,"Shrub",5,37
"328",28,"SODE3",5,1
"329",29,"ABBA",15,85
"330",29,"ABBA",40,239
"331",29,"ABBA",45,435
"332",29,"PIGL",30,83
"333",29,"PIGL",50,300
"334",29,"PIGL",55,468
"335",29,"PIGL",60,517
"336",29,"PIGL",70,871
"337",29,"PIGL",75,6496
"338",29,"POTR5",55,539
"339",29,"POTR5",80,1718
"340",29,"POTR5",85,1936
"341",29,"POTR5",95,2683
"342",29,"Shrub",5,1
"343",30,"ABBA",45,190
"344",30,"ABBA",55,256
"345",30,"ALIN2",10,688
"346",30,"PIMA",45,167
"347",30,"PIMA",60,173
"348",30,"Shrub",5,6
"349",31,"ABBA",15,1
"350",31,"PIBA2",35,83
"351",31,"PIBA2",45,195
"352",31,"PIBA2",70,1500
"353",31,"PIBA2",75,914
"354",31,"PIBA2",80,1217
"355",31,"PIBA2",90,2212
"356",31,"PIMA",40,1
"357",31,"Shrub",5,102
"358",31,"SODE3",5,10
"359",32,"ABBA",15,1
"360",32,"ACSA3",65,379
"361",32,"ACSA3",70,1306
"362",32,"ACSA3",75,2619
"363",32,"ACSA3",85,1314
"364",32,"BEPA",60,440
"365",32,"BEPA",65,1046
"366",32,"BEPA",70,1904
"367",32,"BEPA",75,1715
"368",32,"BEPA",80,1060
"369",32,"BEPA",85,2487
"370",32,"BEPA",110,3158
"371",32,"PIGL",40,201
"372",32,"Shrub",5,13
"373",32,"Shrub",10,186
"374",32,"SODE3",5,1
"375",33,"ACSA3",10,85
"376",33,"PIGL",10,1
"377",33,"PIST",5,1
"378",33,"Shrub",5,99
"379",33,"Shrub",10,79
"380",36,"Shrub",5,188
"381",37,"ACSA3",10,1
"382",37,"POTR5",5,85
"383",37,"POTR5",40,175
"384",37,"POTR5",50,349
"385",37,"POTR5",55,1026
"386",37,"POTR5",60,2615
"387",37,"POTR5",65,2613
"388",37,"POTR5",70,1071
"389",37,"Shrub",5,95
"390",38,"ALIN2",10,253
"391",38,"LALA",35,59
"392",38,"LALA",40,73
"393",38,"LALA",45,196
"394",38,"LALA",55,148
"395",38,"PIMA",40,1
"396",38,"PIMA",50,123
"397",38,"PIMA",65,231
"398",38,"Shrub",5,44
"399",38,"THOC2",35,10
"400",39,"ABBA",15,1
"401",39,"ALIN2",10,462
"402",39,"ALIN2",55,85
"403",39,"BEPA",55,299
"404",39,"BEPA",60,343
"405",39,"BEPA",110,3158
"406",39,"FRNI",50,63
"407",39,"FRNI",55,241
"408",39,"FRNI",60,246
"409",39,"FRNI",65,204
"410",39,"FRNI",75,355
"411",39,"Shrub",5,12
"412",39,"SODE3",5,1
"413",40,"LALA",30,85
"414",40,"PIMA",40,85
"415",40,"Shrub",5,198
"416",41,"ABBA",15,85
"417",41,"BEPA",55,299
"418",41,"BEPA",60,343
"419",41,"PIBA2",40,144
"420",41,"PIBA2",45,225
"421",41,"PIBA2",50,291
"422",41,"PIBA2",55,367
"423",41,"PIBA2",60,1681
"424",41,"PIBA2",65,1657
"425",41,"PIBA2",70,1565
"426",41,"PIBA2",75,914
"427",41,"PIGL",50,338
"428",41,"PIMA",50,102
"429",41,"Shrub",5,71
"430",41,"Shrub",10,31
"431",41,"SODE3",5,1
"432",43,"ABBA",15,1
"433",43,"PIGL",10,1
"434",43,"PIST",30,53
"435",43,"PIST",35,101
"436",43,"PIST",65,1899
"437",43,"PRVI",5,1
"438",43,"Shrub",5,136
"439",44,"LALA",30,1
"440",44,"PIMA",40,739
"441",44,"PIMA",45,503
"442",44,"PIMA",50,762
"443",44,"PIMA",65,201
"444",44,"PIMA",75,300
"445",44,"Shrub",5,301
"446",45,"BEPA",10,1
"447",45,"PIGL",35,123
"448",45,"PIMA",65,231
"449",45,"PIMA",80,338
"450",45,"PIST",5,1
"451",45,"Shrub",5,68
"452",47,"ABBA",15,10
"453",47,"ABBA",60,472
"454",47,"BEPA",40,214
"455",47,"BEPA",45,816
"456",47,"BEPA",50,412
"457",47,"BEPA",55,599
"458",47,"BEPA",60,1810
"459",47,"BEPA",65,494
"460",47,"BEPA",70,677
"461",47,"BEPA",75,746
"462",47,"PIGL",10,10
"463",47,"PIGL",45,264
"464",47,"PIMA",40,85
"465",47,"PIMA",45,83
"466",47,"PIMA",50,226
"467",47,"PIMA",65,231
"468",47,"PIMA",75,600
"469",47,"PIMA",80,338
"470",47,"PIMA",105,681
"471",47,"PIMA",125,1013
"472",47,"POBA2",10,1
"473",47,"Shrub",5,118
"474",47,"SODE3",5,1
"475",48,"ALIN2",10,1
"476",48,"BEPA",10,1
"477",48,"POTR5",5,1
"478",48,"Shrub",5,1
"479",49,"BEPA",40,449
"480",49,"BEPA",45,449
"481",49,"PIBA2",40,602
"482",49,"PIBA2",45,391
"483",49,"PIBA2",50,256
"484",49,"PIBA2",55,2163
"485",49,"PIBA2",60,453
"486",49,"PIBA2",65,4272
"487",49,"PIGL",30,83
"488",49,"PIGL",55,468
"489",49,"PIMA",40,10
"490",49,"POTR5",40,149
"491",49,"POTR5",45,271
"492",49,"POTR5",55,977
"493",49,"POTR5",60,714
"494",49,"PRVI",5,1
"495",49,"Shrub",5,71
"496",49,"SODE3",5,10
"497",50,"ABBA",15,1
"498",50,"BEPA",40,107
"499",50,"BEPA",45,477
"500",50,"PIBA2",30,243
"501",50,"PIBA2",35,83
"502",50,"PIBA2",40,144
"503",50,"PIBA2",45,195
"504",50,"PIBA2",65,660
"505",50,"PIBA2",70,1562
"506",50,"PIBA2",75,2045
"507",50,"PIGL",10,10
"508",50,"POTR5",5,1
"509",50,"Shrub",5,161
"510",50,"Shrub",10,31
"511",50,"SODE3",5,1
"512",51,"ABBA",15,1
"513",51,"ABBA",55,550
"514",51,"ABBA",60,376
"515",51,"ACSP2",10,85
"516",51,"BEPA",40,256
"517",51,"BEPA",45,767
"518",51,"BEPA",50,378
"519",51,"BEPA",55,519
"520",51,"BEPA",65,494
"521",51,"PIGL",40,173
"522",51,"PIGL",45,264
"523",51,"PIGL",55,379
"524",51,"PIGL",80,2018
"525",51,"POTR5",35,206
"526",51,"POTR5",40,149
"527",51,"POTR5",45,236
"528",51,"POTR5",50,617
"529",51,"POTR5",55,438
"530",51,"POTR5",60,1842
"531",51,"POTR5",80,1718
"532",51,"POTR5",85,2051
"533",51,"Shrub",5,147
"534",51,"SODE3",55,293
"535",52,"ABBA",15,1
"536",52,"ACSP2",10,85
"537",52,"BEPA",40,171
"538",52,"BEPA",45,685
"539",52,"BEPA",50,602
"540",52,"BEPA",60,780
"541",52,"BEPA",65,1103
"542",52,"BEPA",70,677
"543",52,"BEPA",75,2461
"544",52,"BEPA",80,2121
"545",52,"BEPA",85,2580
"546",52,"BEPA",100,2269
"547",52,"PIGL",90,3583
"548",52,"Shrub",5,86
"549",52,"SODE3",50,174
"550",52,"SODE3",55,326
"551",53,"ALIN2",10,85
"552",53,"Shrub",5,3
"553",55,"ABBA",15,10
"554",55,"ABBA",45,114
"555",55,"ABBA",50,191
"556",55,"ABBA",55,333
"557",55,"ABBA",60,947
"558",55,"ACSP2",10,1
"559",55,"ALIN2",5,1
"560",55,"BEPA",10,1
"561",55,"PIMA",40,1
"562",55,"Shrub",5,41
"563",55,"SODE3",5,10
"564",55,"THOC2",45,59
"565",55,"THOC2",50,147
"566",55,"THOC2",70,253
"567",55,"THOC2",75,593
"568",55,"THOC2",80,1029
"569",55,"THOC2",85,393
"570",55,"THOC2",90,2888
"571",55,"THOC2",95,2616
"572",55,"THOC2",100,4020
"573",55,"THOC2",105,3884
"574",55,"THOC2",110,1071
"575",56,"ABBA",15,10
"576",56,"ACSP2",10,1
"577",56,"BEAL2",30,107
"578",56,"BEAL2",105,2405
"579",56,"BEAL2",135,9112
"580",56,"BEPA",85,1241
"581",56,"BEPA",105,2405
"582",56,"PIGL",75,1088
"583",56,"PIGL",80,1805
"584",56,"Shrub",5,123
"585",56,"SODE3",5,1
"586",58,"Shrub",5,38
"587",59,"ALIN2",5,10
"588",59,"BEPA",45,159
"589",59,"PIMA",40,220
"590",59,"PIMA",45,251
"591",59,"PIMA",50,804
"592",59,"PIMA",55,147
"593",59,"PIMA",60,173
"594",59,"PIMA",70,264
"595",59,"PIMA",90,468
"596",59,"Shrub",5,283
"597",60,"ABBA",60,901
"598",60,"ACSP2",10,10
"599",60,"BEAL2",30,406
"600",60,"BEAL2",35,263
"601",60,"BEAL2",40,568
"602",60,"BEAL2",50,559
"603",60,"BEAL2",55,343
"604",60,"BEAL2",65,494
"605",60,"BEAL2",130,6398
"606",60,"BEPA",55,259
"607",60,"FRNI",20,85
"608",60,"FRNI",50,127
"609",60,"FRNI",55,161
"610",60,"FRNI",60,469
"611",60,"FRNI",70,274
"612",60,"FRNI",110,3465
"613",60,"PIGL",30,102
"614",60,"PIGL",80,1910
"615",60,"Shrub",5,32
"616",60,"SODE3",5,1
"617",60,"THOC2",35,1
"618",60,"THOC2",55,89
"619",60,"THOC2",60,107
"620",61,"ABBA",10,10
"621",61,"ABBA",70,989
"622",61,"ACSA3",50,243
"623",61,"ACSA3",65,432
"624",61,"ACSA3",75,843
"625",61,"BEAL2",30,214
"626",61,"BEAL2",35,131
"627",61,"BEAL2",50,299
"628",61,"BEAL2",135,16765
"629",61,"BEAL2",140,11011
"630",61,"PIGL",35,123
"631",61,"PIGL",75,940
"632",61,"Shrub",5,9
"633",61,"SODE3",5,1
"634",62,"ABBA",15,1
"635",62,"ACSP2",10,10
"636",62,"BEAL2",10,85
"637",62,"BEAL2",30,107
"638",62,"BEAL2",35,131
"639",62,"BEAL2",40,666
"640",62,"BEAL2",45,223
"641",62,"BEAL2",55,686
"642",62,"BEAL2",60,390
"643",62,"BEAL2",65,494
"644",62,"BEAL2",80,1795
"645",62,"BEAL2",85,1149
"646",62,"BEAL2",110,2998
"647",62,"PIGL",50,677
"648",62,"PIGL",60,569
"649",62,"Shrub",5,92
"650",62,"SODE3",5,1
"651",62,"THOC2",45,59
"652",62,"THOC2",60,107
"653",62,"THOC2",95,779
"654",62,"THOC2",100,657
"655",62,"THOC2",105,710
"656",62,"THOC2",110,1947
"657",63,"ABBA",15,10
"658",63,"ABBA",65,769
"659",63,"ACSA3",10,1
"660",63,"ACSP2",10,1
"661",63,"BEAL2",55,343
"662",63,"BEAL2",105,2269
"663",63,"BEAL2",110,2692
"664",63,"BEAL2",130,7154
"665",63,"BEPA",85,2298
"666",63,"PIGL",30,102
"667",63,"PIGL",40,173
"668",63,"PIGL",45,231
"669",63,"PIGL",65,624
"670",63,"PIGL",80,2129
"671",63,"Shrub",5,114
"672",63,"SODE3",5,10
"673",64,"ABBA",15,10
"674",64,"ABBA",40,59
"675",64,"ABBA",45,114
"676",64,"ABBA",50,191
"677",64,"ABBA",65,580
"678",64,"ABBA",70,912
"679",64,"ACSP2",10,10
"680",64,"ALIN2",5,10
"681",64,"BEAL2",30,85
"682",64,"BEAL2",35,131
"683",64,"BEAL2",40,159
"684",64,"BEAL2",50,259
"685",64,"BEAL2",55,343
"686",64,"BEAL2",80,976
"687",64,"BEAL2",100,1545
"688",64,"BEAL2",105,2269
"689",64,"FRNI",20,85
"690",64,"FRNI",50,254
"691",64,"PIGL",10,1
"692",64,"PIGL",45,231
"693",64,"Shrub",5,38
"694",64,"SODE3",5,1
"695",64,"THOC2",35,10
"696",64,"THOC2",85,223
"697",64,"THOC2",90,284
"698",64,"THOC2",100,513
"699",64,"THOC2",105,880
"700",64,"THOC2",110,3019
"701",64,"THOC2",120,4314
"702",64,"THOC2",130,1686
"703",64,"THOC2",140,2151
"704",65,"BEPA",10,1
"705",65,"PIGL",40,173
"706",65,"PIST",50,501
"707",65,"PIST",65,1970
"708",65,"PIST",80,1671
"709",65,"PIST",95,6112
"710",65,"PIST",185,9585
"711",65,"Shrub",5,65
"712",65,"SODE3",5,1
"713",65,"THOC2",35,10
"714",65,"THOC2",60,214
"715",65,"THOC2",75,148
"716",65,"THOC2",80,171
"717",65,"THOC2",85,223
"718",65,"THOC2",90,634
"719",65,"THOC2",105,710
"720",65,"THOC2",110,1005
"721",66,"ABBA",60,422
"722",66,"ABBA",70,2061
"723",66,"ACSP2",30,85
"724",66,"BEPA",75,895
"725",66,"BEPA",90,1545
"726",66,"POTR5",100,3415
"727",66,"POTR5",125,6478
"728",66,"Shrub",5,193
"729",66,"SODE3",5,1
"730",66,"THOC2",85,196
"731",66,"THOC2",95,389
"732",66,"THOC2",100,559
"733",66,"THOC2",125,1518
"734",66,"THOC2",135,1957
"735",66,"THOC2",140,2053
"736",66,"THOC2",145,2251
"737",66,"THOC2",155,2679
"738",67,"ABBA",75,1535
"739",67,"BEPA",60,440
"740",67,"BEPA",100,2269
"741",67,"PIGL",25,67
"742",67,"PIGL",60,569
"743",67,"POTR5",40,175
"744",67,"POTR5",95,2821
"745",67,"Shrub",5,198
"746",67,"SODE3",5,1
"747",67,"SODE3",50,63
"748",67,"THOC2",35,85
"749",67,"THOC2",45,59
"750",67,"THOC2",55,89
"751",67,"THOC2",105,1590
"752",67,"THOC2",120,1360
"753",68,"ABBA",15,1
"754",68,"BEPA",70,613
"755",68,"PIGL",25,134
"756",68,"PIGL",30,392
"757",68,"PIGL",35,542
"758",68,"PIGL",40,173
"759",68,"PIGL",45,231
"760",68,"PIGL",50,1501
"761",68,"PIGL",55,1268
"762",68,"PIGL",60,1087
"763",68,"PIGL",65,1248
"764",68,"PIGL",70,1484
"765",68,"Shrub",5,42
"766",68,"SODE3",5,10
"767",68,"THOC2",85,196
"768",71,"ABBA",10,1
"769",71,"ABBA",50,191
"770",71,"ABBA",55,222
"771",71,"ABBA",60,472
"772",71,"ACSA3",5,85
"773",71,"ACSA3",35,90
"774",71,"ACSA3",105,8049
"775",71,"BEAL2",35,131
"776",71,"BEAL2",40,189
"777",71,"BEAL2",55,343
"778",71,"BEAL2",80,895
"779",71,"BEAL2",95,1439
"780",71,"BEAL2",105,2269
"781",71,"BEAL2",125,5920
"782",71,"BEAL2",130,7154
"783",71,"Shrub",5,34
"784",71,"SODE3",5,1
"785",71,"THOC2",70,126
"786",71,"THOC2",90,352
"787",71,"THOC2",105,880
"788",71,"THOC2",110,2082
"789",73,"ABBA",55,667
"790",73,"ACSA3",5,253
"791",73,"ACSA3",35,181
"792",73,"ACSA3",40,282
"793",73,"ACSA3",45,686
"794",73,"ACSA3",50,243
"795",73,"ACSA3",65,490
"796",73,"ACSA3",105,4128
"797",73,"BEAL2",75,1226
"798",73,"BEAL2",125,5029
"799",73,"PIGL",65,681
"800",73,"PIST",195,10150
"801",73,"Shrub",5,2
"802",73,"SODE3",5,1
"803",73,"THOC2",145,2354
"804",73,"THOC2",150,2568
"805",74,"ACSA3",5,253
"806",74,"ACSA3",35,90
"807",74,"BEAL2",40,159
"808",74,"BEAL2",105,2137
"809",74,"BEAL2",115,3846
"810",74,"FRNI",15,85
"811",74,"FRNI",50,63
"812",74,"FRNI",95,1234
"813",74,"PIGL",75,1421
"814",74,"PIGL",105,13135
"815",74,"Shrub",5,9
"816",74,"SODE3",5,1
"817",74,"THOC2",25,85
"818",74,"THOC2",60,107
"819",74,"THOC2",85,196
"820",74,"THOC2",95,470
"821",74,"THOC2",105,710
"822",74,"THOC2",110,2826
"823",74,"THOC2",115,1211
"824",75,"ABBA",15,85
"825",75,"ACSA3",5,85
"826",75,"BEPA",50,189
"827",75,"BEPA",55,259
"828",75,"BEPA",60,783
"829",75,"BEPA",75,895
"830",75,"BEPA",80,1060
"831",75,"BEPA",85,1338
"832",75,"PIGL",35,123
"833",75,"POTR5",5,85
"834",75,"POTR5",60,1309
"835",75,"POTR5",75,2566
"836",75,"POTR5",80,1718
"837",75,"POTR5",85,4339
"838",75,"POTR5",90,2292
"839",75,"Shrub",5,13
"840",75,"SODE3",5,1
"841",75,"THOC2",25,85
"842",75,"THOC2",45,237
"843",75,"THOC2",70,126
"844",76,"ACSA3",40,141
"845",76,"ACSA3",50,243
"846",76,"ACSA3",70,551
"847",76,"CRDO2",5,10
"848",76,"PIGL",45,264
"849",76,"QURU",5,10
"850",76,"QURU",40,205
"851",76,"QURU",45,614
"852",76,"QURU",65,763
"853",76,"QURU",70,2034
"854",76,"Shrub",5,123
"855",76,"SODE3",5,1
"856",77,"ABBA",15,1
"857",77,"ACSA3",5,85
"858",77,"ACSA3",35,1048
"859",77,"ACSA3",40,706
"860",77,"ACSA3",45,515
"861",77,"ACSA3",50,448
"862",77,"ACSA3",60,659
"863",77,"ACSA3",65,1301
"864",77,"ACSA3",75,1771
"865",77,"BEPA",65,494
"866",77,"BEPA",70,613
"867",77,"BEPA",75,819
"868",77,"BEPA",80,2121
"869",77,"BEPA",90,1439
"870",77,"PIGL",5,85
"871",77,"PIGL",40,173
"872",77,"PIST",5,1
"873",77,"POGR4",70,1153
"874",77,"POGR4",75,3131
"875",77,"Shrub",5,138
"876",77,"SODE3",5,1
"877",77,"THOC2",35,1
"878",79,"ABBA",15,10
"879",79,"BEPA",10,1
"880",79,"CRDO2",10,10
"881",79,"PIGL",10,85
"882",79,"PIGL",35,123
"883",79,"PIGL",40,173
"884",79,"PIGL",45,231
"885",79,"PIGL",50,300
"886",79,"PIGL",55,422
"887",79,"Shrub",5,52
"888",79,"SODE3",5,10
"889",81,"Shrub",5,4
"890",82,"ABBA",70,838
"891",82,"ABBA",75,4320
"892",82,"BEPA",75,895
"893",82,"BEPA",100,2010
"894",82,"BEPA",125,4614
"895",82,"PIGL",75,1248
"896",82,"Shrub",5,112
"897",82,"Shrub",10,31
"898",82,"SODE3",5,1
"899",83,"ABBA",15,1
"900",83,"PIGL",25,201
"901",83,"PIGL",30,270
"902",83,"PIGL",35,271
"903",83,"PIGL",40,547
"904",83,"PIGL",55,848
"905",83,"PIGL",70,742
"906",83,"PIGL",85,2868
"907",83,"Shrub",5,82
"908",83,"Shrub",10,79
"909",83,"SODE3",55,401
"910",84,"ABBA",65,769
"911",84,"ACSA3",10,1
"912",84,"BEAL2",30,192
"913",84,"BEAL2",40,189
"914",84,"BEAL2",125,5464
"915",84,"BEPA",80,1060
"916",84,"BEPA",85,1241
"917",84,"BEPA",95,1887
"918",84,"BEPA",100,2269
"919",84,"PIGL",30,102
"920",84,"PIGL",45,264
"921",84,"PIGL",55,845
"922",84,"PIGL",70,871
"923",84,"Shrub",5,97
"924",84,"SODE3",5,1
"925",84,"THOC2",95,389
"926",84,"THOC2",100,607
"927",84,"THOC2",105,710
"928",85,"CRDO2",50,85
"929",85,"CRDO2",65,171
"930",85,"Shrub",5,92
"931",85,"SODE3",50,429
"932",85,"SODE3",55,100
"933",86,"ALIN2",10,462
"934",86,"Shrub",5,8
"935",86,"THOC2",60,107
"936",86,"THOC2",75,148
"937",86,"THOC2",90,284
"938",87,"ALIN2",10,85
"939",87,"BEPA",10,1
"940",87,"Shrub",5,1
"941",87,"THOC2",35,1
"942",88,"ABBA",55,333
"943",88,"ACSA3",10,3
"944",88,"BEAL2",10,85
"945",88,"BEAL2",30,278
"946",88,"BEAL2",35,131
"947",88,"BEAL2",40,318
"948",88,"BEAL2",50,259
"949",88,"BEAL2",100,1545
"950",88,"BEAL2",115,13985
"951",88,"BEAL2",125,5244
"952",88,"PIGL",30,83
"953",88,"PIGL",65,681
"954",88,"Shrub",5,35
"955",88,"SODE3",5,1
"956",88,"THOC2",125,1518
"957",88,"THOC2",160,3027
"958",89,"ACSA3",50,205
"959",89,"CRDO2",55,688
"960",89,"Shrub",5,119
"961",89,"Shrub",10,100
"962",89,"SODE3",5,1
"963",90,"ACSA3",10,10
"964",90,"CRDO2",10,253
"965",90,"POGR4",5,1
"966",90,"PRVI",5,1
"967",90,"Shrub",5,36
"968",90,"Shrub",10,80
"969",90,"SODE3",50,80
"970",91,"ABBA",55,256
"971",91,"ACSP2",10,1
"972",91,"BEAL2",30,107
"973",91,"BEAL2",50,299
"974",91,"BEAL2",55,343
"975",91,"BEAL2",80,746
"976",91,"BEAL2",120,8646
"977",91,"FRNI",50,318
"978",91,"FRNI",55,322
"979",91,"FRNI",60,1538
"980",91,"FRNI",95,1329
"981",91,"PIGL",25,67
"982",91,"PIGL",35,123
"983",91,"PIGL",75,1167
"984",91,"PIGL",80,1910
"985",91,"Shrub",5,35
"986",91,"Shrub",10,31
"987",91,"SODE3",5,1
"988",93,"ABBA",15,1
"989",93,"BEPA",55,299
"990",93,"PIMA",40,67
"991",93,"PIMA",50,495
"992",93,"PIMA",55,294
"993",93,"PIMA",60,173
"994",93,"PIMA",70,264
"995",93,"PIMA",75,300
"996",93,"PIMA",100,624
"997",93,"Shrub",5,43
"998",93,"SODE3",5,1
"999",93,"THOC2",35,85
"1000",93,"THOC2",45,59
"1001",93,"THOC2",50,73
"1002",93,"THOC2",55,89
"1003",93,"THOC2",60,322
"1004",93,"THOC2",70,126
"1005",93,"THOC2",75,296
"1006",93,"THOC2",80,171
"1007",93,"THOC2",85,1092
"1008",93,"THOC2",90,605
"1009",93,"THOC2",95,470
"1010",95,"ABBA",15,1
"1011",95,"ACSP2",10,1
"1012",95,"BEAL2",10,85
"1013",95,"BEAL2",40,189
"1014",95,"BEAL2",50,259
"1015",95,"BEAL2",60,390
"1016",95,"BEAL2",75,613
"1017",95,"BEAL2",80,895
"1018",95,"BEAL2",115,3846
"1019",95,"BEAL2",125,5244
"1020",95,"BEPA",140,6156
"1021",95,"PIGL",10,85
"1022",95,"PIGL",25,67
"1023",95,"PIGL",30,102
"1024",95,"PIGL",40,173
"1025",95,"PIGL",45,264
"1026",95,"PIGL",65,624
"1027",95,"PIGL",70,805
"1028",95,"PIGL",75,2101
"1029",95,"PIGL",80,3217
"1030",95,"Shrub",5,40
"1031",95,"SODE3",5,10
"1032",96,"ABBA",15,1
"1033",96,"ACSP2",10,1
"1034",96,"BEAL2",75,613
"1035",96,"CRDO2",10,10
"1036",96,"POTR5",80,1718
"1037",96,"POTR5",85,2169
"1038",96,"PRVI",10,1
"1039",96,"Shrub",5,122
"1040",96,"Shrub",10,31
"1041",96,"SODE3",5,1
"1042",97,"ABBA",60,524
"1043",97,"ACSA3",10,1
"1044",97,"ACSP2",10,1
"1045",97,"BEAL2",30,85
"1046",97,"BEAL2",35,131
"1047",97,"BEAL2",70,551
"1048",97,"BEAL2",100,1768
"1049",97,"BEAL2",120,4614
"1050",97,"BEAL2",135,8816
"1051",97,"PIGL",30,102
"1052",97,"PIGL",60,569
"1053",97,"Shrub",5,114
"1054",97,"SODE3",5,1
"1055",97,"THOC2",50,73
"1056",97,"THOC2",80,171
"1057",97,"THOC2",90,317
"1058",97,"THOC2",95,1328
"1059",97,"THOC2",100,1633
"1060",97,"THOC2",105,1590
"1061",97,"THOC2",110,1884
"1062",97,"THOC2",125,1601
"1063",97,"THOC2",150,2568
"1064",98,"ABBA",55,667
"1065",98,"ABBA",60,753
"1066",98,"ABBA",70,989
"1067",98,"ABBA",75,1640
"1068",98,"ACSP2",10,10
"1069",98,"BEPA",45,131
"1070",98,"BEPA",50,635
"1071",98,"BEPA",90,1545
"1072",98,"BEPA",125,4415
"1073",98,"PIGL",25,67
"1074",98,"Shrub",5,114
"1075",98,"SODE3",5,10
"1076",98,"THOC2",70,126
"1077",98,"THOC2",85,196
"1078",98,"THOC2",90,253
"1079",98,"THOC2",95,428
"1080",98,"THOC2",105,821
"1081",98,"THOC2",110,942
"1082",98,"THOC2",120,2798
"1083",98,"THOC2",130,1686
"1084",98,"THOC2",135,3730
"1085",98,"THOC2",180,4073
"1086",98,"THOC2",185,4361
"1087",99,"ABBA",15,1
"1088",99,"BEPA",50,223
"1089",99,"BEPA",60,1127
"1090",99,"BEPA",65,1046
"1091",99,"BEPA",70,1355
"1092",99,"BEPA",75,1493
"1093",99,"BEPA",85,1149
"1094",99,"PIGL",10,253
"1095",99,"POTR5",5,85
"1096",99,"POTR5",55,487
"1097",99,"POTR5",75,1238
"1098",99,"POTR5",80,4850
"1099",99,"POTR5",90,2292
"1100",99,"Shrub",5,21
"1101",99,"SODE3",5,1
"1102",100,"ABBA",55,333
"1103",100,"ABBA",60,376
"1104",100,"ACSP2",10,1
"1105",100,"BEPA",50,189
"1106",100,"BEPA",55,259
"1107",100,"BEPA",65,551
"1108",100,"BEPA",75,819
"1109",100,"PIGL",10,85
"1110",100,"PIGL",30,186
"1111",100,"PIGL",35,123
"1112",100,"PIGL",70,1613
"1113",100,"POTR5",50,349
"1114",100,"POTR5",55,539
"1115",100,"POTR5",60,653
"1116",100,"POTR5",65,5085
"1117",100,"POTR5",70,2065
"1118",100,"POTR5",75,7791
"1119",100,"POTR5",80,3031
"1120",100,"POTR5",85,1936
"1121",100,"POTR5",95,3110
"1122",100,"Shrub",5,197
"1123",100,"SODE3",5,1
"1124",100,"THOC2",35,1
"1125",100,"THOC2",45,59
"1126",100,"THOC2",60,107
"1127",100,"THOC2",105,821
"1128",101,"ABBA",15,1
"1129",101,"ALIN2",5,1
"1130",101,"PIGL",10,1
"1131",101,"POTR5",5,1
"1132",101,"Shrub",5,3
"1133",101,"THOC2",35,1
"1134",102,"ABBA",40,179
"1135",102,"ABBA",45,495
"1136",102,"ABBA",50,1341
"1137",102,"ABBA",55,587
"1138",102,"ABBA",60,753
"1139",102,"ALIN2",5,10
"1140",102,"FRNI",20,85
"1141",102,"FRNI",50,63
"1142",102,"FRNI",55,80
"1143",102,"FRNI",60,100
"1144",102,"FRNI",65,204
"1145",102,"FRNI",80,401
"1146",102,"PIGL",10,1
"1147",102,"PIGL",65,681
"1148",102,"Shrub",5,89
"1149",102,"THOC2",60,107
"1150",102,"THOC2",90,1776
"1151",102,"THOC2",95,899
"1152",102,"THOC2",100,3458
"1153",102,"THOC2",105,5591
"1154",102,"THOC2",110,1947
"1155",102,"THOC2",115,1284
"1156",102,"THOC2",135,1957
"1157",105,"ABBA",15,85
"1158",105,"ACRU",10,10
"1159",105,"BEPA",85,1149
"1160",105,"FRNI",20,1
"1161",105,"PIGL",10,10
"1162",105,"PIGL",35,147
"1163",105,"POTR5",75,2747
"1164",105,"POTR5",80,3334
"1165",105,"POTR5",90,4967
"1166",105,"POTR5",105,4076
"1167",105,"Shrub",5,22
"1168",106,"ABBA",15,85
"1169",106,"PIGL",35,123
"1170",106,"PIGL",40,547
"1171",106,"PIGL",55,379
"1172",106,"PIGL",60,517
"1173",106,"PIGL",80,1704
"1174",106,"PIGL",90,3583
"1175",106,"POTR5",70,1153
"1176",106,"POTR5",80,1515
"1177",106,"Shrub",5,126
"1178",106,"THOC2",45,59
"1179",107,"ABBA",15,1
"1180",107,"BEPA",125,1103
"1181",107,"PIGL",10,85
"1182",107,"PIGL",30,25
"1183",107,"PIGL",35,123
"1184",107,"PIGL",40,237
"1185",107,"PIGL",45,66
"1186",107,"PIGL",50,300
"1187",107,"PIGL",55,540
"1188",107,"PIGL",60,401
"1189",107,"PIGL",75,235
"1190",107,"POTR5",70,248
"1191",107,"POTR5",75,331
"1192",107,"Shrub",5,155
"1193",107,"SODE3",5,10
"1194",108,"ABBA",15,1
"1195",108,"PIGL",10,1
"1196",108,"PIGL",45,264
"1197",108,"PIGL",55,468
"1198",108,"Shrub",5,15
"1199",108,"Shrub",10,1
"1200",108,"SODE3",10,1
"1201",108,"THOC2",35,1
"1202",109,"ALIN2",50,2065
"1203",109,"ALIN2",55,2065
"1204",109,"ALIN2",65,688
"1205",109,"Shrub",5,13
"1206",110,"ABBA",45,93
"1207",110,"ALIN2",55,253
"1208",110,"ALIN2",70,253
"1209",110,"ALIN2",75,253
"1210",110,"BEPA",55,259
