"","MapCode","SpeciesName","CohortAge","CohortBiomass"
"1906",29632,"BEAL2",20,93.61
"1907",29632,"BEAL2",35,517.66
"1908",29632,"BEAL2",40,769.12
"1909",29632,"BEAL2",45,654.39
"1910",29632,"BEAL2",50,261.03
"1911",29632,"BEAL2",55,553.85
"1912",29632,"BEAL2",60,663.19
"1913",29632,"BEAL2",65,995.06
"1914",29632,"BEAL2",80,1011.56
"1915",29632,"BEAL2",90,5329.5
"1916",29315,"HRDWD",50,347.27
"1917",29315,"HRDWD",55,158.18
"1918",29315,"HRDWD",60,705.43
"1919",29315,"HRDWD",70,629.75
"1920",29315,"ACSA3",50,284.9
"1921",29315,"ACSA3",55,153.89
"1922",29315,"ACSA3",60,871.53
"1923",29315,"ACSA3",65,1226.39
"1924",29315,"ACSA3",70,411.73
"1925",29315,"ACSA3",75,626.89
"1926",29315,"BEAL2",60,266.53
"1927",29315,"BEAL2",65,933.9
"1928",29315,"BEAL2",70,435.27
"1929",29640,"HRDWD",20,59.18
"1930",29640,"HRDWD",65,419.98
"1931",29640,"HRDWD",70,1289.75
"1932",29640,"ABBA",35,454.96
"1933",29640,"ABBA",40,181.94
"1934",29640,"ABBA",45,790.13
"1935",29640,"ABBA",50,376.97
"1936",29640,"PIGL",45,120.89
"1937",29640,"PIGL",50,490.93
"1938",29640,"PIGL",55,377.19
"1939",29640,"PIGL",65,495.22
"1940",29640,"PIST",50,89.1
"1941",29640,"PIST",60,617.54
"1942",29640,"PIST",65,2026.75
"1943",29640,"PIST",70,2020.37
"1944",29640,"PIST",75,5666.54
"1945",29640,"PIST",85,4348.74
"1946",29640,"ACSA3",5,16.39
"1947",29640,"ACSA3",10,81.73
"1948",29640,"ACSA3",50,235.95
"1949",29640,"ACSA3",60,158.07
"1950",29640,"ACSA3",75,1143.56
"1951",29320,"HRDWD",55,217.47
"1952",29320,"HRDWD",75,2223.87
"1953",29320,"SFTWD",50,63.47
"1954",29320,"SFTWD",60,173.91
"1955",29320,"SFTWD",80,1000.45
"1956",29320,"ABBA",35,951.83
"1957",29320,"ABBA",40,385.33
"1958",29320,"ABBA",45,289.85
"1959",29320,"ABBA",50,691.35
"1960",29320,"ABBA",55,584.21
"1961",29320,"PIGL",55,127.71
"1962",29320,"PIGL",60,334.95
"1963",29320,"ACSA3",65,913.77
"1964",29320,"ACSA3",70,1849.1
"1965",29320,"ACSA3",75,1207.8
"1966",29320,"ACSA3",80,2706.66
"1967",29320,"ACSA3",85,2912.14
"1968",29320,"ACSA3",90,3983.32
"1969",29320,"BEAL2",55,22.77
"1970",29320,"FRNI",60,153.12
"1971",29320,"FRNI",75,391.05
"1972",29320,"QURU",70,616
"1973",29314,"HRDWD",50,572.44
"1974",29314,"HRDWD",55,1299.87
"1975",29314,"HRDWD",60,236.06
"1976",29314,"HRDWD",65,1230.24
"1977",29314,"SFTWD",60,187.22
"1978",29314,"SFTWD",65,517
"1979",29314,"SFTWD",75,710.71
"1980",29314,"ABBA",10,33.55
"1981",29314,"ABBA",35,119.79
"1982",29314,"ABBA",40,520.08
"1983",29314,"ABBA",45,953.15
"1984",29314,"ABBA",50,143.99
"1985",29314,"PIGL",15,66.55
"1986",29314,"PIGL",60,271.92
"1987",29314,"PIMA",55,38.72
"1988",29314,"THOC2",30,57.97
"1989",29314,"THOC2",40,133.76
"1990",29314,"THOC2",45,178.64
"1991",29314,"THOC2",55,259.82
"1992",29314,"THOC2",60,790.68
"1993",29314,"THOC2",65,154.55
"1994",29314,"THOC2",70,413.93
"1995",29314,"THOC2",75,423.83
"1996",29314,"THOC2",80,453.09
"1997",29314,"THOC2",85,324.06
"1998",29314,"THOC2",90,186.45
"1999",29314,"THOC2",95,336.49
"2000",29314,"THOC2",100,1158.74
"2001",29314,"BEAL2",45,34.76
"2002",29314,"BEAL2",50,12.98
"2003",29314,"BEAL2",60,31.57
"2004",29639,"HRDWD",5,16.94
"2005",29639,"ABBA",5,25.19
"2006",29639,"ABBA",10,13.53
"2007",29639,"ABBA",15,32.67
"2008",29639,"ABBA",20,69.08
"2009",29639,"ABBA",25,84.81
"2010",29639,"ABBA",35,96.47
"2011",29639,"ABBA",40,705.65
"2012",29639,"ABBA",45,543.18
"2013",29639,"ABBA",50,188.54
"2014",29639,"PIGL",55,125.18
"2015",29639,"PIMA",60,99.11
"2016",29639,"PIMA",70,442.97
"2017",29639,"PIMA",80,429.33
"2018",29639,"PIMA",85,584.32
"2019",29639,"THOC2",5,11.33
"2020",29639,"THOC2",10,46.64
"2021",29639,"THOC2",15,51.26
"2022",29639,"THOC2",25,40.04
"2023",29639,"THOC2",30,51.59
"2024",29639,"THOC2",35,151.36
"2025",29639,"THOC2",40,104.72
"2026",29639,"THOC2",45,178.64
"2027",29639,"THOC2",75,76.23
"2028",29639,"THOC2",80,120.34
"2029",29639,"THOC2",85,143.55
"2030",29639,"THOC2",90,862.29
"2031",29639,"THOC2",100,411.95
"2032",29639,"THOC2",105,1941.28
"2033",29639,"BEPA",45,80.08
"2034",29639,"BEPA",60,564.52
"2035",29639,"BEPA",65,427.46
"2036",29956,"HRDWD",45,53.02
"2037",29956,"HRDWD",50,344.52
"2038",29956,"HRDWD",55,830.72
"2039",29956,"HRDWD",60,770.99
"2040",29956,"HRDWD",70,357.72
"2041",29956,"ABBA",50,175.01
"2042",29956,"ABBA",55,302.83
"2043",29956,"THOC2",95,274.67
"2044",29956,"ACSA3",60,178.75
"2045",29956,"ACSA3",65,243.98
"2046",29956,"ACSA3",80,814.11
"2047",29956,"BEAL2",55,163.57
"2048",29956,"BEAL2",70,458.7
"2049",29956,"BEAL2",75,1355.64
"2050",29956,"BEPA",55,199.1
"2051",29956,"BEPA",65,409.42
"2052",29956,"FRNI",80,512.49
"2053",30715,"HRDWD",50,320.87
"2054",30715,"ABBA",45,107.36
"2055",30715,"ABBA",55,328.68
"2056",30715,"POTR5",5,247.06
"2057",30715,"POTR5",10,308.44
"2058",30715,"POTR5",15,333.74
"2059",30715,"POTR5",20,126.28
"2060",30715,"POTR5",40,11.55
"2061",30715,"POTR5",45,32.34
"2062",29159,"HRDWD",5,75.46
"2063",29159,"HRDWD",10,60.72
"2064",29159,"HRDWD",20,58.3
"2065",29159,"HRDWD",35,385
"2066",29159,"HRDWD",40,525.47
"2067",29159,"HRDWD",50,67.21
"2068",29159,"HRDWD",55,113.08
"2069",29159,"HRDWD",60,187
"2070",29159,"HRDWD",70,454.41
"2071",29159,"HRDWD",75,1175.68
"2072",29159,"SFTWD",65,254.98
"2073",29159,"ACSA3",35,232.87
"2074",29159,"ACSA3",60,177.98
"2075",29159,"ACSA3",65,277.09
"2076",29159,"ACSA3",70,2115.63
"2077",29159,"ACSA3",75,1792.12
"2078",29159,"ACSA3",80,988.13
"2079",29159,"ACSA3",85,2789.27
"2080",29159,"BEAL2",75,131.34
"2081",28543,"HRDWD",5,20.46
"2082",28543,"HRDWD",15,36.74
"2083",28543,"HRDWD",20,58.3
"2084",28543,"HRDWD",35,339.35
"2085",28543,"HRDWD",45,144.65
"2086",28543,"HRDWD",50,140.14
"2087",28543,"HRDWD",55,671
"2088",28543,"HRDWD",60,537.46
"2089",28543,"HRDWD",65,2216.61
"2090",28543,"SFTWD",60,200.31
"2091",28543,"ABBA",5,20.57
"2092",28543,"ABBA",10,23.87
"2093",28543,"ABBA",15,28.16
"2094",28543,"ABBA",20,55.22
"2095",28543,"ABBA",35,33.77
"2096",28543,"ABBA",40,40.37
"2097",28543,"ABBA",45,225.94
"2098",28543,"ABBA",50,317.46
"2099",28543,"PIGL",55,291.83
"2100",28543,"PIGL",65,363.55
"2101",28543,"THOC2",65,140.69
"2102",28543,"THOC2",70,238.48
"2103",28543,"THOC2",75,94.93
"2104",28543,"THOC2",85,593.12
"2105",28543,"THOC2",90,258.28
"2106",28543,"THOC2",95,665.28
"2107",28543,"THOC2",100,856.02
"2108",28543,"ACSA3",5,16.39
"2109",28543,"ACSA3",30,193.93
"2110",28543,"BEAL2",60,237.05
"2111",28543,"BEAL2",75,659.78
"2112",28543,"BEPA",65,1027.84
"2113",28543,"FRNI",55,66.22
"2114",28543,"FRNI",75,441.98
"2115",29020,"HRDWD",45,115.72
"2116",29020,"HRDWD",55,371.58
"2117",29020,"SFTWD",45,99.66
"2118",29020,"SFTWD",50,83.16
"2119",29020,"SFTWD",55,983.29
"2120",29020,"SFTWD",60,2556.51
"2121",29020,"SFTWD",65,5048.78
"2122",29020,"SFTWD",70,1430.22
"2123",29020,"SFTWD",75,748.33
"2124",29020,"ABBA",5,20.57
"2125",29020,"ABBA",10,13.53
"2126",29020,"ABBA",15,60.83
"2127",30730,"HRDWD",5,82.28
"2128",30730,"HRDWD",10,22.33
"2129",30730,"HRDWD",45,110.22
"2130",30730,"HRDWD",50,544.39
"2131",30730,"HRDWD",55,271.15
"2132",30730,"HRDWD",60,435.93
"2133",30730,"HRDWD",70,495.66
"2134",30730,"HRDWD",80,1127.17
"2135",30730,"SFTWD",60,217.03
"2136",30730,"PIBA2",35,37.29
"2137",30730,"PIBA2",45,197.23
"2138",30730,"PIBA2",50,304.92
"2139",30730,"PIBA2",60,208.12
"2140",30730,"BEPA",45,76.89
"2141",30730,"BEPA",50,113.52
"2142",30730,"POTR5",45,138.27
"2143",30730,"POTR5",50,421.74
"2144",30730,"POTR5",55,285.01
"2145",30730,"POTR5",65,411.73
"2146",28880,"SFTWD",45,69.85
"2147",28880,"SFTWD",55,152.9
"2148",28880,"SFTWD",60,611.93
"2149",28880,"SFTWD",70,635.25
"2150",28880,"ABBA",5,29.81
"2151",28880,"ABBA",10,20.13
"2152",28880,"ABBA",15,71.17
"2153",28880,"ABBA",20,55.22
"2154",28880,"ABBA",35,400.29
"2155",28880,"PIGL",50,89.76
"2156",28880,"PIGL",65,890.23
"2157",28880,"PIGL",70,714.67
"2158",28880,"PIMA",5,8.47
"2159",28880,"PIMA",10,17.93
"2160",28880,"PIMA",25,121
"2161",28880,"PIMA",35,121.33
"2162",28880,"PIMA",45,251.46
"2163",28880,"PIMA",55,485.1
"2164",28880,"PIMA",60,669.35
"2165",28880,"PIMA",65,1186.68
"2166",28880,"PIMA",70,981.31
"2167",28880,"PIMA",80,406.56
"2168",28880,"PIST",70,1979.89
"2169",28880,"PIST",80,3281.41
"2170",31654,"PIMA",55,21.12
"2171",31654,"PIMA",65,52.03
"2172",31654,"BEPA",25,132
"2173",31654,"BEPA",60,56.1
"2174",31654,"POTR5",5,104.72
"2175",31654,"POTR5",10,161.15
"2176",31654,"POTR5",15,153.01
"2177",31654,"POTR5",20,338.14
"2178",31654,"POTR5",55,91.63
"2179",31654,"POTR5",60,236.5
"2180",32698,"HRDWD",5,17.38
"2181",32698,"HRDWD",30,169.18
"2182",32698,"HRDWD",35,212.85
"2183",32698,"HRDWD",40,318.34
"2184",32698,"HRDWD",45,498.41
"2185",32698,"ABBA",10,30.14
"2186",32698,"ABBA",30,193.93
"2187",32698,"ABBA",35,29.37
"2188",32698,"ABBA",40,55.77
"2189",32698,"ABBA",45,85.36
"2190",32698,"PIGL",10,21.78
"2191",32698,"PIGL",50,97.35
"2192",32698,"BEPA",5,52.47
"2193",32698,"BEPA",15,63.25
"2194",32698,"BEPA",55,26.51
"2195",32698,"FRNI",65,136.95
"2196",32698,"POTR5",5,27.61
"2197",32698,"POTR5",10,25.96
"2198",32698,"POTR5",15,36.3
"2199",32698,"POTR5",20,71.17
"2200",32698,"POTR5",40,45.76
"2201",32698,"POTR5",45,401.72
"2202",32698,"POTR5",50,133.54
"2203",33642,"HRDWD",5,54.12
"2204",33642,"HRDWD",10,170.5
"2205",33642,"HRDWD",25,137.39
"2206",33642,"ABBA",5,8.25
"2207",33642,"ABBA",15,43.12
"2208",33642,"PIGL",20,47.3
"2209",33642,"PIST",5,12.32
"2210",33642,"PIST",10,38.06
"2211",33642,"PIST",25,76.34
"2212",33642,"PIST",30,156.97
"2213",33642,"PIST",40,31.13
"2214",33642,"BEPA",5,32.01
"2215",33642,"BEPA",15,63.25
"2216",33642,"POTR5",5,55.99
"2217",33642,"POTR5",10,51.92
"2218",33642,"POTR5",15,207.02
"2219",33642,"POTR5",20,134.2
"2220",33642,"POTR5",25,108.79
"2221",33642,"POTR5",30,245.3
"2222",31578,"HRDWD",5,16.94
"2223",31578,"HRDWD",15,106.92
"2224",31578,"HRDWD",20,99.77
"2225",31578,"HRDWD",45,64.9
"2226",31578,"HRDWD",50,244.97
"2227",31578,"HRDWD",55,243.76
"2228",31578,"HRDWD",60,103.18
"2229",31578,"ABBA",40,39.49
"2230",31578,"ABBA",45,81.07
"2231",31578,"ABBA",50,322.41
"2232",31578,"PIGL",55,130.9
"2233",31578,"PIGL",70,663.3
"2234",31578,"THOC2",105,599.28
"2235",31578,"BEPA",60,270.71
"2236",31578,"BEPA",70,767.91
"2237",31578,"FRNI",60,120.23
"2238",31578,"FRNI",70,560.12
"2239",31578,"FRNI",85,695.53
"2240",31642,"ABBA",10,13.53
"2241",31642,"ABBA",35,457.93
"2242",31642,"ABBA",40,100.32
"2243",31642,"ABBA",45,77.99
"2244",31642,"ABBA",50,204.6
"2245",31642,"BEPA",50,119.24
"2246",31642,"BEPA",60,327.69
"2247",31642,"FRNI",75,374.22
"2248",31642,"POTR5",15,202.29
"2249",31642,"POTR5",25,239.91
"2250",31642,"POTR5",30,579.48
"2251",31642,"POTR5",40,88.55
"2252",31642,"POTR5",45,262.79
"2253",31642,"POTR5",50,695.2
"2254",31642,"POTR5",55,748.11
"2255",31642,"POTR5",60,7116.67
"2256",31642,"POTR5",70,1938.97
"2257",31642,"POTR5",75,5172.31
"2258",32531,"ABBA",15,43.12
"2259",32531,"PIMA",5,8.47
"2260",32531,"PIMA",15,69.74
"2261",32531,"PIMA",20,47.3
"2262",32531,"PIMA",25,303.27
"2263",32531,"PIMA",30,92.4
"2264",32531,"PIMA",35,276.21
"2265",32531,"PIMA",40,206.8
"2266",32531,"PIMA",45,487.52
"2267",32531,"PIMA",55,99.22
"2268",32531,"PIMA",60,64.24
"2269",31917,"HRDWD",5,24.42
"2270",31917,"HRDWD",10,93.39
"2271",31917,"HRDWD",15,43.56
"2272",31917,"HRDWD",20,134.2
"2273",31917,"HRDWD",25,108.79
"2274",31917,"HRDWD",30,338.14
"2275",31917,"HRDWD",45,52.25
"2276",31917,"HRDWD",50,102.96
"2277",31917,"ACSA3",10,27.17
"2278",31917,"BEPA",10,39.05
"2279",31917,"POTR5",5,13.75
"2280",31917,"POTR5",10,87.78
"2281",31917,"POTR5",15,36.3
"2282",31917,"POTR5",20,223.08
"2283",31917,"POTR5",25,119.68
"2284",31917,"POTR5",30,299.09
"2285",31917,"POTR5",40,174.35
"2286",31917,"QURU",10,39.38
"2287",31917,"QURU",15,47.08
"2288",31917,"QURU",35,288.42
"2289",31631,"SFTWD",40,385.66
"2290",31631,"SFTWD",45,216.92
"2291",31631,"SFTWD",50,59.62
"2292",31631,"PIST",40,32.45
"2293",31631,"POTR5",25,155.87
"2294",31672,"ABBA",5,20.57
"2295",31672,"ABBA",10,13.53
"2296",31672,"ABBA",35,30.8
"2297",31672,"ABBA",45,69.63
"2298",31672,"PIMA",55,44.33
"2299",31672,"PIMA",60,82.72
"2300",31672,"BEPA",10,39.05
"2301",31672,"BEPA",45,89.43
"2302",31672,"BEPA",55,382.36
"2303",31672,"BEPA",65,147.73
"2304",31672,"POTR5",5,73.37
"2305",31672,"POTR5",10,21.45
"2306",31657,"HRDWD",5,22.11
"2307",31657,"HRDWD",15,49.17
"2308",31657,"ABBA",40,53.79
"2309",31657,"ABBA",45,118.47
"2310",31657,"ABBA",50,327.8
"2311",31657,"PIGL",75,1264.67
"2312",31657,"BEPA",55,96.36
"2313",31657,"BEPA",70,1546.6
"2314",31657,"FRNI",5,31.46
"2315",31657,"FRNI",15,103.07
"2316",31657,"FRNI",20,50.38
"2317",31657,"FRNI",30,148.5
"2318",31657,"FRNI",35,553.41
"2319",31657,"FRNI",55,79.42
"2320",31657,"FRNI",60,127.6
"2321",31657,"FRNI",65,152.35
"2322",31657,"FRNI",75,470.36
"2323",30704,"HRDWD",5,118.47
"2324",30704,"HRDWD",10,73.26
"2325",30704,"HRDWD",15,102.3
"2326",30704,"HRDWD",20,68.31
"2327",30704,"HRDWD",55,152.13
"2328",30704,"SFTWD",65,317.24
"2329",30704,"SFTWD",70,1245.97
"2330",30704,"SFTWD",75,967.78
"2331",30704,"PIBA2",5,33.88
"2332",30704,"PIBA2",10,50.16
"2333",30704,"PIBA2",15,27.83
"2334",30704,"PIBA2",20,67.43
"2335",30704,"PIBA2",25,173.03
"2336",30704,"PIBA2",30,512.27
"2337",30704,"PIBA2",40,69.74
"2338",29821,"SFTWD",20,51.59
"2339",29821,"SFTWD",25,230.78
"2340",29821,"PIMA",5,8.47
"2341",29821,"PIMA",10,53.79
"2342",29821,"PIMA",15,78.65
"2343",29821,"PIMA",20,94.6
"2344",29821,"PIMA",25,60.5
"2345",29821,"THOC2",15,21.56
"2346",29821,"THOC2",35,159.39
"2347",29821,"THOC2",50,245.08
"2348",29821,"THOC2",65,68.75
"2349",29821,"THOC2",70,84.15
"2350",29821,"THOC2",75,54.23
"2351",29821,"THOC2",85,131.01
"2352",29288,"HRDWD",30,234.74
"2353",29288,"HRDWD",40,439.23
"2354",29288,"HRDWD",45,1907.73
"2355",29288,"HRDWD",50,671.55
"2356",29288,"HRDWD",55,1802.79
"2357",29288,"HRDWD",60,993.85
"2358",29288,"HRDWD",65,1012.44
"2359",29288,"HRDWD",70,1466.96
"2360",29288,"HRDWD",75,1191.63
"2361",29288,"SFTWD",45,26.62
"2362",29288,"SFTWD",50,170.28
"2363",29288,"SFTWD",55,149.16
"2364",29288,"SFTWD",60,266.2
"2365",29288,"SFTWD",65,863.61
"2366",29288,"ABBA",5,8.25
"2367",29288,"PIGL",45,47.96
"2368",29288,"PIGL",50,109.34
"2369",29288,"PIGL",60,253.11
"2370",29288,"ACSA3",50,92.84
"2371",29288,"ACSA3",70,792.44
"2372",29288,"ACSA3",80,967.12
"2373",29288,"ACSA3",85,1149.61
"2374",29288,"BEAL2",60,32.12
"2375",29288,"BEAL2",65,94.49
"2376",29288,"BEPA",55,203.61
"2377",29288,"POTR5",55,78.21
"2378",29288,"POTR5",65,1069.2
"2379",28647,"HRDWD",5,24.64
"2380",28647,"HRDWD",10,30.36
"2381",28647,"HRDWD",15,102.96
"2382",28647,"HRDWD",20,68.31
"2383",28647,"PIBA2",35,95.26
"2384",28647,"PIBA2",40,888.47
"2385",28647,"PIBA2",45,1962.51
"2386",28647,"PIBA2",50,2610.08
"2387",28647,"BEPA",45,92.95
"2388",28647,"BEPA",60,94.27
"2389",28647,"BEPA",65,1204.61
"2390",30034,"HRDWD",5,16.94
"2391",30034,"PIST",50,75.79
"2392",30034,"PIST",55,124.41
"2393",30034,"QURU",10,78.76
"2394",30034,"QURU",15,64.68
"2395",30034,"QURU",20,97.35
"2396",30034,"QURU",40,475.75
"2397",30034,"QURU",45,801.02
"2398",30034,"QURU",50,434.06
"2399",30034,"QURU",55,1074.15
"2400",30034,"QURU",60,1030.48
"2401",30034,"QURU",65,467.39
"2402",29993,"HRDWD",5,19.58
"2403",29993,"HRDWD",15,169.95
"2404",29993,"HRDWD",20,99.44
"2405",29993,"HRDWD",35,634.15
"2406",29993,"HRDWD",45,63.14
"2407",29993,"HRDWD",50,104.83
"2408",29993,"HRDWD",55,388.19
"2409",29993,"HRDWD",60,627.99
"2410",29993,"HRDWD",70,581.35
"2411",29993,"ABBA",5,10.78
"2412",29993,"ABBA",10,37.4
"2413",29993,"ABBA",20,69.08
"2414",29993,"ABBA",25,309.54
"2415",29993,"ABBA",35,321.64
"2416",29993,"ABBA",40,218.79
"2417",29993,"ABBA",45,325.16
"2418",29993,"ABBA",50,367.29
"2419",29993,"PIGL",15,35.86
"2420",29993,"PIGL",65,507.32
"2421",29993,"PIMA",60,94.05
"2422",29993,"PIMA",70,212.08
"2423",29993,"THOC2",10,17.82
"2424",29993,"THOC2",30,51.59
"2425",29993,"THOC2",50,245.08
"2426",29993,"THOC2",55,274.89
"2427",29993,"THOC2",60,25.08
"2428",29993,"THOC2",70,53.57
"2429",29993,"THOC2",75,43.78
"2430",29993,"THOC2",80,166.21
"2431",29993,"THOC2",85,527.34
"2432",29993,"THOC2",90,1031.25
"2433",29993,"THOC2",95,1959.32
"2434",29993,"THOC2",100,2428.47
"2435",29993,"THOC2",105,557.48
"2436",29993,"BEPA",55,29.15
"2437",29993,"BEPA",60,299.86
"2438",30698,"HRDWD",30,178.97
"2439",30698,"HRDWD",35,635.36
"2440",30698,"HRDWD",40,410.85
"2441",30698,"HRDWD",45,124.85
"2442",30698,"HRDWD",50,82.28
"2443",30698,"HRDWD",55,521.95
"2444",30698,"HRDWD",60,1492.7
"2445",30698,"HRDWD",70,631.51
"2446",30698,"HRDWD",75,192.5
"2447",30698,"HRDWD",80,232.76
"2448",30698,"ABBA",25,84.81
"2449",30698,"ABBA",30,459.69
"2450",30698,"ABBA",35,408.76
"2451",30698,"ABBA",40,243.43
"2452",30698,"ABBA",45,275.77
"2453",30698,"ABBA",50,145.31
"2454",30698,"PIGL",15,30.8
"2455",30698,"PIGL",45,86.13
"2456",30698,"PIGL",50,96.58
"2457",30698,"PIGL",60,306.24
"2458",30698,"THOC2",65,20.13
"2459",30698,"THOC2",75,75.46
"2460",30698,"THOC2",80,255.75
"2461",30698,"THOC2",90,786.06
"2462",30698,"THOC2",95,1630.42
"2463",30698,"THOC2",100,1078.99
"2464",30698,"THOC2",105,1758.02
"2465",30698,"FRNI",15,122.43
"2466",30698,"FRNI",20,58.3
"2467",30698,"FRNI",25,86.46
"2468",30698,"FRNI",30,148.5
"2469",30698,"FRNI",40,250.25
"2470",30698,"FRNI",50,83.49
"2471",30698,"FRNI",55,38.5
"2472",30698,"FRNI",60,430.76
"2473",30698,"FRNI",65,249.37
"2474",29042,"HRDWD",45,133.21
"2475",29042,"HRDWD",50,110.44
"2476",29042,"SFTWD",40,406.67
"2477",29042,"SFTWD",45,97.35
"2478",29042,"SFTWD",50,321.53
"2479",29042,"SFTWD",55,491.7
"2480",29042,"SFTWD",60,3935.36
"2481",29042,"SFTWD",65,2959.44
"2482",29042,"SFTWD",70,497.31
"2483",28844,"HRDWD",30,198.99
"2484",28844,"HRDWD",45,174.79
"2485",28844,"HRDWD",55,179.3
"2486",28844,"PIBA2",5,19.25
"2487",28844,"PIBA2",10,13.53
"2488",28844,"PIBA2",40,71.39
"2489",28844,"PIBA2",45,287.54
"2490",28844,"PIBA2",50,547.14
"2491",28844,"PIBA2",55,70.18
"2492",28885,"HRDWD",15,36.3
"2493",28885,"SFTWD",20,36.63
"2494",28885,"SFTWD",25,68.64
"2495",28885,"SFTWD",35,421.41
"2496",28885,"SFTWD",40,290.29
"2497",28885,"SFTWD",60,226.38
"2498",28885,"SFTWD",70,1355.31
"2499",28885,"SFTWD",75,1931.71
"2500",28885,"PIBA2",25,90.64
"2501",28885,"PIBA2",30,198.66
"2502",31556,"HRDWD",5,16.94
"2503",31556,"ABBA",5,60.83
"2504",31556,"ABBA",10,23.87
"2505",31556,"ABBA",15,43.12
"2506",31556,"ABBA",20,222.2
"2507",31556,"ABBA",25,102.52
"2508",31556,"ABBA",35,29.92
"2509",31556,"ABBA",40,77.77
"2510",31556,"ABBA",45,336.05
"2511",31556,"PIGL",5,14.41
"2512",31556,"THOC2",65,18.59
"2513",31556,"THOC2",70,43.01
"2514",31556,"THOC2",75,147.84
"2515",31556,"THOC2",80,454.3
"2516",31556,"THOC2",85,219.12
"2517",31556,"THOC2",90,1472.13
"2518",31556,"THOC2",95,1449.03
"2519",31556,"THOC2",100,771.76
"2520",31556,"THOC2",105,443.08
"2521",31556,"BEPA",45,63.14
"2522",31556,"BEPA",50,93.61
"2523",31556,"BEPA",55,280.94
"2524",31556,"BEPA",60,950.95
"2525",31556,"BEPA",65,357.72
"2526",31556,"BEPA",70,499.07
"2527",31442,"HRDWD",5,185.68
"2528",31442,"HRDWD",10,104.72
"2529",31442,"HRDWD",15,67.32
"2530",31442,"HRDWD",20,126.72
"2531",31442,"HRDWD",25,326.92
"2532",31442,"HRDWD",30,442.75
"2533",31442,"POTR5",5,21.12
"2534",31442,"POTR5",10,47.41
"2535",31442,"POTR5",15,341.99
"2536",31442,"POTR5",25,155.87
"2537",31442,"POTR5",35,359.04
"2538",31442,"POTR5",60,102.19
"2539",31559,"SFTWD",5,14.41
"2540",31559,"SFTWD",70,568.37
"2541",31559,"SFTWD",75,1130.47
"2542",31559,"ABBA",25,102.52
"2543",31559,"PIMA",10,14.41
"2544",31559,"PIMA",50,42.24
"2545",31559,"PIMA",55,50.38
"2546",31559,"PIMA",60,440.11
"2547",31559,"PIMA",65,363.11
"2548",31559,"PIMA",70,939.4
"2549",31559,"PIMA",75,256.96
"2550",31561,"ABBA",5,10.78
"2551",31561,"ABBA",10,103.51
"2552",31561,"ABBA",15,32.67
"2553",31561,"ABBA",25,122.21
"2554",31561,"ABBA",30,222.31
"2555",31561,"ABBA",35,30.03
"2556",31561,"PIMA",10,17.93
"2557",31561,"PIMA",60,271.7
"2558",31561,"PIMA",65,121.55
"2559",31561,"PIST",50,88.44
"2560",31561,"PIST",55,161.48
"2561",31561,"PIST",65,539.77
"2562",31561,"PIST",75,1465.2
"2563",31561,"THOC2",80,140.69
"2564",31561,"BEPA",30,249.92
"2565",31561,"BEPA",35,467.72
"2566",31561,"BEPA",45,226.16
"2567",31561,"BEPA",50,982.85
"2568",31561,"BEPA",55,206.03
"2569",31561,"BEPA",60,905.74
"2570",31561,"POTR5",40,185.46
"2571",31561,"POTR5",45,277.42
"2572",31561,"POTR5",50,736.67
"2573",31561,"POTR5",55,583.22
"2574",31601,"HRDWD",5,93.94
"2575",31601,"HRDWD",10,109.89
"2576",31601,"HRDWD",25,120.67
"2577",31601,"HRDWD",50,55.88
"2578",31601,"ABBA",30,655.38
"2579",31601,"ABBA",45,95.92
"2580",31601,"THOC2",80,95.15
"2581",31601,"THOC2",85,141.46
"2582",31601,"THOC2",90,471.02
"2583",31601,"THOC2",95,270.27
"2584",31601,"THOC2",100,751.3
"2585",31601,"ACSA3",65,233.97
"2586",31601,"BEPA",65,518.98
"2587",31601,"BEPA",70,396.22
"2588",31586,"HRDWD",40,387.2
"2589",31586,"ABBA",10,20.13
"2590",31586,"ABBA",45,132.22
"2591",31586,"ABBA",50,232.32
"2592",31586,"PIMA",55,59.07
"2593",31586,"PIMA",60,188.87
"2594",31586,"PIMA",65,395.23
"2595",31586,"PIMA",70,626.23
"2596",31586,"PIMA",75,578.82
"2597",31586,"POTR5",45,47.3
"2598",31586,"POTR5",50,133.76
"2599",31586,"POTR5",55,810.7
"2600",31586,"POTR5",60,2223.54
"2601",31586,"POTR5",65,229.46
"2602",31586,"POTR5",70,1432.2
"2603",31648,"HRDWD",5,16.94
"2604",31648,"HRDWD",10,34.21
"2605",31648,"ABBA",5,28.93
"2606",31648,"ABBA",35,409.64
"2607",31648,"ABBA",40,129.36
"2608",31648,"ABBA",45,102.41
"2609",31648,"PIGL",70,613.91
"2610",31648,"PIST",45,142.67
"2611",31648,"PIST",50,291.83
"2612",31648,"PIST",55,986.81
"2613",31648,"PIST",60,975.15
"2614",31648,"BEPA",45,610.61
"2615",31648,"BEPA",50,992.86
"2616",31648,"BEPA",55,1369.39
"2617",31648,"BEPA",60,2058.43
"2618",31648,"BEPA",65,803
"2619",31648,"POTR5",55,336.82
"2620",31648,"POTR5",60,611.93
"2621",32732,"HRDWD",50,120.34
"2622",32732,"HRDWD",55,138.6
"2623",32732,"ACSA3",70,372.13
"2624",32732,"BEPA",55,132.11
"2625",32732,"BEPA",60,192.17
