Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
0, eco2, 51531, 10586.20, 1.0, 469.7, 0.0
0, eco3, 43338, 9794.70, 1.3, 455.6, 0.0
0, eco1, 93059, 9314.74, 0.5, 537.3, 0.0
1, eco2, 51531, 10685.85, 416.9, 471.4, 0.0
1, eco3, 43338, 9938.12, 454.0, 459.8, 0.0
1, eco1, 93059, 9409.71, 391.7, 540.4, 0.0
2, eco2, 51531, 10702.29, 415.1, 472.2, 0.0
2, eco3, 43338, 10020.63, 454.9, 463.2, 0.0
2, eco1, 93059, 9433.30, 390.5, 542.5, 0.0
3, eco2, 51531, 10696.29, 413.4, 472.6, 0.0
3, eco3, 43338, 10079.67, 455.9, 466.2, 0.0
3, eco1, 93059, 9441.27, 389.4, 544.0, 0.0
4, eco2, 51531, 10663.40, 412.3, 472.6, 0.0
4, eco3, 43338, 10117.98, 457.4, 468.9, 0.0
4, eco1, 93059, 9434.71, 388.3, 545.1, 0.0
5, eco2, 51531, 10623.81, 411.2, 472.6, 0.0
5, eco3, 43338, 10147.80, 459.1, 471.6, 0.0
5, eco1, 93059, 9415.74, 387.3, 545.8, 0.0
6, eco2, 51531, 10566.28, 410.3, 472.7, 0.0
6, eco3, 43338, 10170.59, 460.5, 474.3, 0.0
6, eco1, 93059, 9392.96, 385.9, 546.2, 0.0
7, eco2, 51531, 10510.83, 408.6, 472.6, 0.0
7, eco3, 43338, 10184.30, 461.7, 477.0, 0.0
7, eco1, 93059, 9352.88, 384.1, 546.3, 0.0
8, eco2, 51531, 10441.22, 406.7, 472.4, 0.0
8, eco3, 43338, 10191.23, 462.0, 479.4, 0.0
8, eco1, 93059, 9308.15, 381.5, 545.8, 0.0
9, eco2, 51531, 10366.95, 403.4, 471.6, 0.0
9, eco3, 43338, 10188.83, 462.0, 481.5, 0.0
9, eco1, 93059, 9254.42, 379.0, 545.0, 0.0
10, eco2, 51531, 10264.78, 401.4, 471.4, 0.0
10, eco3, 43338, 10168.89, 462.3, 483.8, 0.0
10, eco1, 93059, 9154.57, 375.5, 544.5, 0.0
11, eco2, 51531, 10180.49, 399.1, 470.5, 0.0
11, eco3, 43338, 10155.82, 462.3, 485.7, 0.0
11, eco1, 93059, 9085.96, 372.8, 542.7, 0.0
12, eco2, 51531, 10085.47, 396.5, 469.6, 0.0
12, eco3, 43338, 10134.48, 462.3, 487.6, 0.0
12, eco1, 93059, 9015.57, 370.4, 540.9, 0.0
13, eco2, 51531, 9990.97, 394.0, 468.6, 0.0
13, eco3, 43338, 10116.49, 462.2, 489.4, 0.0
13, eco1, 93059, 8945.94, 368.1, 539.2, 0.0
14, eco2, 51531, 9900.64, 391.3, 467.6, 0.0
14, eco3, 43338, 10098.03, 462.1, 491.1, 0.0
14, eco1, 93059, 8878.32, 365.4, 537.3, 0.0
15, eco2, 51531, 9825.38, 388.7, 466.6, 0.0
15, eco3, 43338, 10095.93, 462.0, 492.7, 0.0
15, eco1, 93059, 8822.29, 362.7, 535.4, 0.0
16, eco2, 51531, 9703.67, 384.4, 465.2, 0.0
16, eco3, 43338, 10086.85, 462.2, 494.5, 0.0
16, eco1, 93059, 8771.30, 360.1, 533.4, 0.0
17, eco2, 51531, 9578.65, 379.1, 463.3, 0.0
17, eco3, 43338, 10073.19, 462.0, 496.2, 0.0
17, eco1, 93059, 8713.69, 357.3, 531.4, 0.0
18, eco2, 51531, 9457.41, 374.3, 461.1, 0.0
18, eco3, 43338, 10054.99, 461.7, 497.8, 0.0
18, eco1, 93059, 8654.92, 355.2, 529.5, 0.0
19, eco2, 51531, 9347.84, 370.5, 459.0, 0.0
19, eco3, 43338, 10033.86, 461.4, 499.4, 0.0
19, eco1, 93059, 8590.78, 353.4, 527.7, 0.0
20, eco2, 51531, 9063.84, 330.1, 449.8, 0.0
20, eco3, 43338, 9858.90, 446.9, 500.9, 0.0
20, eco1, 93059, 8326.43, 304.3, 517.1, 0.0
21, eco2, 51531, 8933.63, 329.0, 438.9, 0.0
21, eco3, 43338, 9823.08, 447.2, 498.5, 0.0
21, eco1, 93059, 8213.39, 303.9, 504.6, 0.0
22, eco2, 51531, 8809.45, 327.1, 430.4, 0.0
22, eco3, 43338, 9792.46, 447.0, 497.0, 0.0
22, eco1, 93059, 8111.45, 302.6, 494.8, 0.0
23, eco2, 51531, 8696.04, 325.3, 423.8, 0.0
23, eco3, 43338, 9758.23, 446.8, 496.2, 0.0
23, eco1, 93059, 8006.53, 301.2, 487.0, 0.0
24, eco2, 51531, 8591.31, 323.3, 418.5, 0.0
24, eco3, 43338, 9725.26, 446.1, 495.7, 0.0
24, eco1, 93059, 7907.96, 299.5, 480.6, 0.0
25, eco2, 51531, 8501.04, 321.3, 414.2, 0.0
25, eco3, 43338, 9704.34, 445.6, 495.6, 0.0
25, eco1, 93059, 7827.72, 298.1, 475.5, 0.0
26, eco2, 51531, 8449.13, 319.9, 410.9, 0.0
26, eco3, 43338, 9703.62, 445.0, 495.6, 0.0
26, eco1, 93059, 7780.59, 296.7, 471.3, 0.0
27, eco2, 51531, 8399.89, 317.7, 407.9, 0.0
27, eco3, 43338, 9715.66, 443.6, 495.5, 0.0
27, eco1, 93059, 7730.71, 294.7, 467.6, 0.0
28, eco2, 51531, 8347.01, 315.7, 405.3, 0.0
28, eco3, 43338, 9708.71, 441.6, 495.1, 0.0
28, eco1, 93059, 7678.46, 292.8, 464.3, 0.0
29, eco2, 51531, 8297.09, 314.1, 403.0, 0.0
29, eco3, 43338, 9705.45, 440.2, 494.7, 0.0
29, eco1, 93059, 7632.05, 291.0, 461.4, 0.0
30, eco2, 51531, 8212.07, 310.7, 401.9, 0.0
30, eco3, 43338, 9592.49, 433.2, 495.3, 0.0
30, eco1, 93059, 7489.17, 285.9, 460.5, 0.0
31, eco2, 51531, 8177.74, 308.4, 399.2, 0.0
31, eco3, 43338, 9594.00, 431.5, 492.9, 0.0
31, eco1, 93059, 7450.18, 283.8, 456.8, 0.0
32, eco2, 51531, 8141.64, 305.9, 396.7, 0.0
32, eco3, 43338, 9611.20, 429.2, 490.7, 0.0
32, eco1, 93059, 7416.02, 281.5, 453.3, 0.0
33, eco2, 51531, 8106.48, 303.6, 394.3, 0.0
33, eco3, 43338, 9626.01, 426.1, 488.6, 0.0
33, eco1, 93059, 7376.58, 279.0, 450.0, 0.0
34, eco2, 51531, 8069.79, 301.0, 392.0, 0.0
34, eco3, 43338, 9621.12, 422.5, 486.2, 0.0
34, eco1, 93059, 7340.71, 276.5, 446.9, 0.0
35, eco2, 51531, 8036.10, 298.4, 389.7, 0.0
35, eco3, 43338, 9616.13, 419.4, 483.8, 0.0
35, eco1, 93059, 7309.17, 273.8, 443.9, 0.0
36, eco2, 51531, 8004.33, 295.4, 387.4, 0.0
36, eco3, 43338, 9608.41, 415.9, 481.4, 0.0
36, eco1, 93059, 7275.66, 270.9, 440.8, 0.0
37, eco2, 51531, 7971.63, 292.4, 384.9, 0.0
37, eco3, 43338, 9598.71, 412.1, 478.8, 0.0
37, eco1, 93059, 7242.06, 267.7, 437.7, 0.0
38, eco2, 51531, 7942.39, 289.3, 382.5, 0.0
38, eco3, 43338, 9587.58, 407.9, 476.1, 0.0
38, eco1, 93059, 7209.01, 264.4, 434.4, 0.0
39, eco2, 51531, 7913.06, 285.9, 379.9, 0.0
39, eco3, 43338, 9575.17, 403.4, 473.1, 0.0
39, eco1, 93059, 7176.35, 260.9, 431.0, 0.0
40, eco2, 51531, 7733.10, 295.3, 386.7, 0.0
40, eco3, 43338, 9445.94, 398.6, 472.6, 0.0
40, eco1, 93059, 7130.07, 278.8, 435.9, 0.0
41, eco2, 51531, 7760.73, 294.6, 386.4, 0.0
41, eco3, 43338, 9435.66, 394.1, 468.7, 0.0
41, eco1, 93059, 7170.10, 276.1, 436.7, 0.0
42, eco2, 51531, 7783.15, 290.6, 385.2, 0.0
42, eco3, 43338, 9419.97, 388.5, 464.6, 0.0
42, eco1, 93059, 7202.96, 271.6, 436.1, 0.0
43, eco2, 51531, 7800.47, 286.6, 383.5, 0.0
43, eco3, 43338, 9399.56, 382.6, 460.3, 0.0
43, eco1, 93059, 7227.70, 266.7, 434.4, 0.0
44, eco2, 51531, 7817.90, 282.5, 381.4, 0.0
44, eco3, 43338, 9374.08, 376.4, 455.7, 0.0
44, eco1, 93059, 7246.17, 261.6, 431.9, 0.0
45, eco2, 51531, 7831.09, 278.5, 378.9, 0.0
45, eco3, 43338, 9342.20, 370.1, 451.0, 0.0
45, eco1, 93059, 7257.69, 256.6, 428.6, 0.0
46, eco2, 51531, 7836.05, 274.1, 376.0, 0.0
46, eco3, 43338, 9307.68, 363.6, 446.0, 0.0
46, eco1, 93059, 7261.21, 251.8, 424.8, 0.0
47, eco2, 51531, 7839.55, 270.1, 372.9, 0.0
47, eco3, 43338, 9273.33, 357.3, 440.9, 0.0
47, eco1, 93059, 7259.37, 247.5, 420.8, 0.0
48, eco2, 51531, 7838.57, 266.3, 369.7, 0.0
48, eco3, 43338, 9238.05, 350.8, 435.6, 0.0
48, eco1, 93059, 7251.98, 243.9, 416.8, 0.0
49, eco2, 51531, 7837.27, 263.1, 366.5, 0.0
49, eco3, 43338, 9201.02, 345.2, 430.3, 0.0
49, eco1, 93059, 7242.53, 241.5, 413.1, 0.0
50, eco2, 51531, 7722.39, 257.1, 366.6, 0.0
50, eco3, 43338, 9012.36, 334.8, 428.4, 0.0
50, eco1, 93059, 7152.74, 238.2, 411.5, 0.0
51, eco2, 51531, 7719.57, 255.2, 362.1, 0.0
51, eco3, 43338, 8980.76, 329.9, 420.8, 0.0
51, eco1, 93059, 7142.59, 236.6, 407.7, 0.0
52, eco2, 51531, 7716.10, 252.1, 357.8, 0.0
52, eco3, 43338, 8946.13, 324.6, 413.6, 0.0
52, eco1, 93059, 7131.37, 234.9, 404.2, 0.0
53, eco2, 51531, 7711.31, 249.8, 353.8, 0.0
53, eco3, 43338, 8912.12, 319.1, 406.6, 0.0
53, eco1, 93059, 7118.99, 233.1, 401.0, 0.0
54, eco2, 51531, 7705.23, 246.9, 350.0, 0.0
54, eco3, 43338, 8876.39, 313.6, 399.8, 0.0
54, eco1, 93059, 7107.38, 231.3, 398.1, 0.0
55, eco2, 51531, 7701.08, 244.6, 346.3, 0.0
55, eco3, 43338, 8840.47, 308.2, 393.1, 0.0
55, eco1, 93059, 7097.18, 229.5, 395.2, 0.0
56, eco2, 51531, 7696.37, 241.8, 342.6, 0.0
56, eco3, 43338, 8803.29, 302.8, 386.4, 0.0
56, eco1, 93059, 7087.81, 227.5, 392.4, 0.0
57, eco2, 51531, 7689.75, 239.3, 339.0, 0.0
57, eco3, 43338, 8766.84, 297.1, 379.6, 0.0
57, eco1, 93059, 7075.74, 225.5, 389.6, 0.0
58, eco2, 51531, 7682.76, 236.6, 335.3, 0.0
58, eco3, 43338, 8727.68, 291.5, 372.9, 0.0
58, eco1, 93059, 7066.95, 223.4, 386.7, 0.0
59, eco2, 51531, 7678.30, 233.8, 331.7, 0.0
59, eco3, 43338, 8689.11, 285.7, 366.0, 0.0
59, eco1, 93059, 7057.85, 221.2, 383.8, 0.0
60, eco2, 51531, 7525.17, 227.2, 332.4, 0.0
60, eco3, 43338, 8562.21, 279.9, 362.6, 0.0
60, eco1, 93059, 6992.29, 217.7, 382.9, 0.0
61, eco2, 51531, 7557.62, 225.1, 326.5, 0.0
61, eco3, 43338, 8557.55, 275.0, 355.0, 0.0
61, eco1, 93059, 6999.88, 215.7, 379.1, 0.0
62, eco2, 51531, 7588.25, 222.6, 321.1, 0.0
62, eco3, 43338, 8547.35, 269.6, 347.5, 0.0
62, eco1, 93059, 7008.57, 213.4, 375.4, 0.0
63, eco2, 51531, 7619.26, 220.2, 316.1, 0.0
63, eco3, 43338, 8541.23, 264.9, 340.4, 0.0
63, eco1, 93059, 7018.45, 211.0, 371.7, 0.0
64, eco2, 51531, 7648.13, 217.7, 311.4, 0.0
64, eco3, 43338, 8532.27, 261.1, 333.8, 0.0
64, eco1, 93059, 7030.79, 208.5, 367.9, 0.0
65, eco2, 51531, 7677.64, 215.3, 306.9, 0.0
65, eco3, 43338, 8526.47, 258.2, 327.9, 0.0
65, eco1, 93059, 7044.21, 206.0, 364.1, 0.0
66, eco2, 51531, 7706.45, 213.0, 302.6, 0.0
66, eco3, 43338, 8516.22, 255.4, 322.6, 0.0
66, eco1, 93059, 7058.94, 203.6, 360.3, 0.0
67, eco2, 51531, 7734.45, 210.4, 298.5, 0.0
67, eco3, 43338, 8511.90, 252.8, 317.9, 0.0
67, eco1, 93059, 7074.45, 201.0, 356.5, 0.0
68, eco2, 51531, 7765.82, 208.1, 294.5, 0.0
68, eco3, 43338, 8508.42, 250.1, 313.4, 0.0
68, eco1, 93059, 7090.88, 198.6, 352.6, 0.0
69, eco2, 51531, 7795.64, 205.6, 290.6, 0.0
69, eco3, 43338, 8503.88, 247.2, 309.2, 0.0
69, eco1, 93059, 7108.29, 196.0, 348.6, 0.0
70, eco2, 51531, 7773.52, 202.1, 287.8, 0.0
70, eco3, 43338, 8313.91, 239.1, 309.8, 0.0
70, eco1, 93059, 6922.34, 188.4, 349.7, 0.0
71, eco2, 51531, 7803.34, 199.6, 283.5, 0.0
71, eco3, 43338, 8319.68, 236.4, 303.3, 0.0
