Time, Ecoregion, NumSites,BF,SM,YB,PB,WS,JP,QA,NWC,S,BA,BS,EWP,RO,RM,
0, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco2, 51531, 1204.40882187421, 185.743416584192, 682.588344879781, 1130.3241543925, 2630.63715045313, 0.00304670974753061, 2383.80456424288, 727.334342434651, 232.318759581611, 39.5795734606353, 1445.7516058295, 0.0120121868389901, 0.00166889833304225, 0.0596534125089752, 
0, eco3, 43338, 874.309728183119, 16.2069315612165, 70.7097466426692, 811.657967603489, 2119.45163597766, 0.648414786099959, 1892.97381051271, 675.940860215054, 229.346854954082, 17.5975125755688, 3140.23561308782, 0.0031611980248281, 9.22977525497254E-05, 0.0215745996584983, 
0, eco1, 93059, 898.027230036858, 33.8476772800052, 89.2352915892069, 1554.16102687542, 2677.73916547567, 6.17489979475387, 2899.6004577741, 434.408901879453, 147.265745387335, 15.8860830225986, 622.443159715879, 0.00798418207803651, 0.00112831644440624, 0.070890510321409, 
10, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco2, 51531, 1173.59798955968, 139.081776018319, 705.907279113543, 1023.96147949778, 2923.15414022627, 0.00304670974753061, 2199.15967087772, 666.392462789389, 112.875453610448, 39.5869282567775, 1488.48231161825, 0.0743630047932313, 0.00166889833304225, 0, 
10, eco3, 43338, 872.533088744289, 12.8517236605289, 81.2454197240297, 716.502145922747, 2428.31464303844, 0.648414786099959, 1825.1706816189, 622.719137938991, 129.51202178227, 17.6925561862569, 3608.04229544511, 0.052263602381282, 9.22977525497254E-05, 0.00842216992016244, 
10, eco1, 93059, 885.988512664009, 27.5892498307525, 96.2193662085344, 1482.78471722241, 2977.49032334326, 6.17489979475387, 2691.5792239332, 419.48631513341, 44.6784190674733, 15.9366101075662, 712.488088202108, 0.054320377394986, 0.00112831644440624, 0.0223729032119408, 
20, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco2, 51531, 1012.62808794706, 80.3149948574644, 670.368768314219, 780.548873493625, 3243.37975199395, 0.00304670974753061, 1693.65913721837, 423.290776425841, 56.2094661465914, 39.5443325376958, 1527.83598222429, 9.70289728512934E-05, 0.00166889833304225, 0, 
20, eco3, 43338, 775.825395726614, 6.85797683326411, 80.6958558309105, 536.311874105866, 2701.94305228668, 0.648414786099959, 1597.09243619918, 415.53295029766, 58.6964096174258, 17.7390281046657, 3947.91610134293, 0.000161521066962019, 9.22977525497254E-05, 0, 
20, eco1, 93059, 764.998366627623, 17.2187966773767, 93.7014259770683, 1224.99743173686, 3277.07191136806, 6.17143962432435, 2245.41173878937, 291.990135290515, 23.8796999752845, 15.9612718812796, 797.195822005394, 0.000354613739670532, 0.00112831644440624, 2.1491741798214E-05, 
30, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
30, eco2, 51531, 831.875783508956, 55.1934175544818, 505.023578040403, 561.260057053036, 3502.23682831694, 0.00304670974753061, 1091.20680755274, 258.600958646252, 19.6968814888126, 39.4155944965167, 1530.16943199239, 0.00727717296384701, 0.000640391220818536, 0, 
30, eco3, 43338, 621.280954358761, 3.60667312750935, 55.6640131062809, 362.429461442614, 2929.309774332, 0.660667312750934, 1282.42459273617, 236.708731367391, 17.3927500115372, 17.6502838155891, 4161.00872213762, 0.000138446628824588, 2.30744381374314E-05, 0, 
30, eco1, 93059, 580.562363661763, 12.7100549114003, 68.5971695376052, 879.687993638444, 3472.36284507678, 6.1672809722864, 1671.51760710947, 170.415757745086, 7.72412125640723, 15.9357826755069, 845.155686177586, 0.000204171547083033, 0.000537293544955351, 0, 
40, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
40, eco2, 51531, 693.005802332577, 41.6578564359318, 447.431177349557, 403.074285381615, 3772.21856746424, 0.00304670974753061, 874.578506141934, 166.033863111525, 15.8073004599173, 40.8172168209427, 1543.20484756748, 0, 0.000640391220818536, 0, 
40, eco3, 43338, 529.561862568646, 2.36842955374037, 48.2681018967188, 252.117887304444, 3150.87027550879, 0.693640684849324, 1091.21535373114, 143.837440583322, 6.179819096405, 18.4599889242697, 4202.93414555356, 0.0104757949143938, 2.30744381374314E-05, 0, 
40, eco1, 93059, 482.420571895249, 10.352432327878, 58.9631201710743, 677.292405893036, 3721.99512137461, 6.15007683297693, 1352.2666802781, 84.3052901922436, 4.37630965301583, 17.1880527407344, 917.979701049872, 0.011444352507549, 0.0159791100269721, 0, 
50, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
50, eco2, 51531, 568.883254739865, 36.7801129417244, 478.690516388193, 350.728202441249, 4079.93825076168, 0.00952824513399701, 509.411014728998, 112.528575032505, 13.4739865323786, 47.1927383516718, 1618.27657138422, 0, 3.88115891405174E-05, 0, 
50, eco3, 43338, 466.252365129909, 2.69327149383912, 57.1566985093913, 221.351677511653, 3450.8272647561, 0.716461304167244, 699.644169089483, 73.7383820203978, 4.14869167935761, 20.4657806082422, 4161.38668143431, 0, 2.30744381374314E-05, 0, 
50, eco1, 93059, 383.291632190331, 9.92571379447447, 63.139416929045, 601.139932730848, 3961.45470078122, 6.17297628386293, 822.749030185151, 48.2436303850246, 2.46590872457258, 20.3514222160135, 1015.66566371872, 0, 0.00010745870899107, 0, 
60, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
60, eco2, 51531, 438.549125768955, 29.7138809648561, 487.228794317983, 271.834643224467, 4287.0907609012, 0.00997457840911296, 175.984164871631, 87.6486580893055, 6.62517707787545, 52.8595990762842, 1676.91205293901, 0, 1.94057945702587E-05, 0, 
60, eco3, 43338, 362.282177303983, 2.34316304397988, 57.9108865199132, 171.351631362776, 3697.45082837233, 0.700078453089667, 291.137177534727, 52.1462688633532, 2.04095712769394, 22.9424754257234, 3922.88282800314, 0, 0, 0, 
60, eco1, 93059, 276.690282508946, 8.92273718823542, 64.0939833868836, 460.588100022566, 4116.25808358138, 6.07992778774756, 328.322257922393, 35.3738810861926, 1.56846731643366, 23.6161145080003, 1100.6332111886, 0, 6.44752253946421E-05, 0, 
70, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
70, eco2, 51531, 286.537734567542, 27.4890454289651, 449.934020298461, 137.445382391182, 4134.48675554521, 0.0104597232733694, 48.9063864469931, 57.8594826415168, 3.6049174283441, 55.8394364557257, 1550.73239409288, 0, 1.94057945702587E-05, 0, 
70, eco3, 43338, 251.35629239928, 2.50932207300752, 60.0549171627671, 99.2087544418293, 3638.67585029305, 0.700724537357515, 135.41538603535, 35.5145138215884, 1.54462596335779, 26.779039180396, 3351.58029904472, 0, 0, 0, 
70, eco1, 93059, 166.877636768072, 8.34670477868879, 56.6371119397372, 229.18345350799, 3983.05968256697, 5.80943272547524, 127.263746655348, 21.2587713171214, 0.501552778344921, 24.165830279715, 1057.24164239891, 0, 4.29834835964281E-05, 0, 
80, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
80, eco2, 51531, 172.984494770138, 20.6088568046419, 422.418874075799, 48.1397993440841, 3789.920649706, 0.0110418971104772, 28.5557431449031, 39.501872659176, 2.31320952436398, 59.504628282005, 1456.04882497914, 0, 1.94057945702587E-05, 0, 
80, eco3, 43338, 171.352415893673, 1.98442475425723, 60.3427707785315, 57.0312197147999, 3475.47083391019, 0.697863307028474, 97.1880566708201, 25.4293460704232, 0.874105865522175, 33.1154414140016, 2889.73046748812, 0, 0, 0, 
80, eco1, 93059, 95.8585413554841, 7.10566414855092, 52.1230832052784, 68.9594128456141, 3716.43799095198, 5.34135333498103, 66.6079261543752, 14.4385819748762, 0.248971082861411, 24.6432800696332, 1020.52115324686, 0, 0.00297660623905264, 0, 
90, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
90, eco2, 51531, 89.16143680503, 15.9551920203373, 385.725097514118, 11.6157846733034, 3446.31177349557, 0.0116434767421552, 14.7314626147368, 17.9615571209563, 1.08517203236887, 60.9607226717898, 1383.07696338127, 0, 1.94057945702587E-05, 0, 
90, eco3, 43338, 95.3034288615072, 1.49554663343948, 55.224145092067, 23.204670266279, 3253.79982924916, 0.682103465780608, 52.4269463288569, 11.3975033457935, 0.547348747058009, 36.9645345885828, 2455.74883474087, 0, 0, 0, 
90, eco1, 93059, 48.9923381940489, 6.21676570777679, 46.5285034225599, 12.1803694430415, 3394.41596191663, 4.76526719607991, 25.3569993230101, 6.1587809884052, 0.133807584435681, 23.7456022523345, 974.470916300412, 0, 4.29834835964281E-05, 0, 
100, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
100, eco2, 51531, 52.9423065727426, 13.7024315460597, 349.709805747996, 6.08354194562496, 3152.50777202073, 0.012225650579263, 10.6601657254856, 10.7128136461547, 0.776581087112612, 64.4023985562089, 1340.51553433855, 0, 0, 0, 
100, eco3, 43338, 58.080414416909, 1.15224514283077, 49.0289122709862, 16.3362868614149, 3048.38227421662, 0.698394019105635, 50.1418385712308, 6.57879920623933, 0.318911809497439, 43.8998800129217, 2096.31198947806, 0, 0, 0, 
100, eco1, 93059, 29.9015463308224, 5.7786135677366, 41.505700684512, 4.93527761957468, 3128.9251872468, 4.11956930549436, 14.5583769436594, 3.92506904222053, 0.0670649802813269, 24.3519595095585, 949.365198422506, 0, 0.003213015398833, 0, 
110, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
110, eco2, 51531, 9.04261512487629, 10.1276319108886, 243.934777124449, 2.80031437387204, 2782.95967475888, 0.0127302012380897, 8.87584172633949, 2.72228367390503, 0.374939356891968, 55.8468494692515, 1303.14199219887, 0, 1.94057945702587E-05, 0, 
