Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
60, 667, 993, 517, 484, 18, 1, 
60, 728, 761, 949, 933, 58, 1, 
60, 751, 547, 434, 0, 0, 0, 
60, 752, 551, 785, 0, 0, 0, 
60, 765, 661, 370, 370, 948, 3, 
60, 769, 628, 224, 224, 205, 2, 
60, 775, 499, 863, 863, 2104, 3, 
60, 775, 660, 172, 172, 510, 3, 
60, 865, 314, 359, 359, 869, 3, 
60, 887, 343, 686, 686, 6440, 5, 
60, 994, 413, 673, 673, 899, 2, 
70, 366, 1256, 80, 80, 197, 3, 
70, 530, 959, 190, 190, 511, 3, 
70, 575, 857, 731, 731, 1720, 3, 
70, 580, 1053, 127, 123, 68, 1, 
70, 588, 1029, 125, 125, 309, 3, 
70, 593, 907, 738, 738, 2011, 3, 
70, 658, 644, 671, 671, 3327, 4, 
70, 661, 683, 637, 636, 272, 1, 
70, 704, 804, 202, 202, 119, 1, 
70, 723, 780, 802, 802, 1192, 2, 
70, 724, 726, 69, 69, 572, 5, 
70, 732, 728, 241, 241, 367, 2, 
70, 756, 728, 140, 1, 1, 1, 
70, 787, 644, 193, 193, 568, 3, 
70, 791, 424, 421, 421, 686, 2, 
70, 803, 374, 757, 757, 2379, 3, 
70, 830, 533, 1175, 1175, 1522, 2, 
70, 838, 456, 358, 357, 446, 2, 
70, 879, 543, 957, 957, 1170, 2, 
70, 883, 441, 387, 387, 376, 3, 
70, 942, 382, 537, 537, 1700, 3, 
70, 979, 523, 290, 290, 2337, 5, 
70, 999, 411, 230, 230, 1950, 5, 
80, 355, 1241, 169, 169, 239, 2, 
80, 377, 1309, 509, 509, 1366, 3, 
80, 404, 1171, 346, 0, 0, 0, 
80, 413, 1111, 105, 105, 49, 1, 
80, 428, 1140, 210, 210, 462, 3, 
80, 499, 999, 311, 311, 963, 3, 
80, 631, 892, 243, 243, 453, 2, 
80, 633, 886, 517, 0, 0, 0, 
80, 649, 849, 504, 504, 1214, 3, 
80, 658, 741, 40, 38, 64, 2, 
80, 689, 729, 134, 134, 245, 2, 
80, 721, 822, 656, 654, 1062, 2, 
80, 729, 510, 296, 296, 774, 3, 
80, 742, 620, 123, 123, 347, 3, 
80, 771, 405, 338, 338, 565, 2, 
80, 790, 662, 1005, 1005, 1172, 2, 
80, 812, 449, 633, 633, 1882, 3, 
80, 824, 440, 15, 15, 29, 1.93, 
80, 836, 594, 366, 366, 1089, 3, 
80, 873, 522, 283, 283, 348, 2, 
80, 892, 378, 48, 23, 5, 1, 
80, 989, 395, 335, 329, 208, 1, 
90, 384, 1233, 14, 14, 20, 2, 
90, 421, 1294, 605, 605, 727, 2, 
90, 498, 1074, 1352, 1352, 3743, 3, 
90, 504, 1252, 1516, 1516, 4927, 3, 
90, 505, 1017, 146, 143, 190, 1.98, 
90, 540, 1054, 318, 318, 827, 3, 
90, 547, 1161, 34, 34, 64, 1.97, 
90, 564, 950, 209, 209, 470, 3, 
90, 584, 788, 103, 103, 164, 2, 
90, 634, 883, 577, 577, 667, 1.99, 
90, 641, 1104, 1343, 1343, 787, 1, 
90, 656, 1021, 308, 307, 209, 1, 
90, 668, 849, 457, 457, 1208, 3, 
90, 696, 731, 75, 74, 39, 1, 
90, 727, 721, 280, 280, 322, 2, 
90, 749, 591, 4, 4, 34, 5, 
90, 787, 471, 9, 9, 68, 4, 
90, 830, 456, 163, 162, 181, 3, 
90, 884, 397, 800, 800, 2033, 3, 
90, 905, 486, 78, 78, 434, 4, 
90, 909, 535, 477, 477, 1238, 3, 
90, 936, 414, 166, 166, 322, 2, 
100, 343, 1275, 869, 869, 1195, 2, 
100, 381, 1183, 25, 25, 93, 3, 
100, 455, 1136, 828, 828, 2193, 3, 
100, 479, 1180, 534, 534, 683, 2, 
100, 501, 1205, 637, 637, 1204, 3, 
100, 513, 1218, 117, 117, 315, 3, 
100, 519, 1028, 58, 58, 108, 3, 
100, 546, 896, 550, 549, 460, 1, 
100, 572, 907, 153, 153, 192, 1.99, 
100, 577, 1116, 66, 66, 188, 3, 
100, 578, 953, 535, 535, 519, 1.99, 
100, 585, 890, 26, 22, 10, 2, 
100, 714, 741, 443, 443, 1118, 3, 
100, 758, 537, 23, 2, 5, 2, 
100, 767, 627, 310, 310, 795, 3, 
100, 793, 671, 490, 56, 4, 1, 
100, 802, 562, 1875, 1875, 9897, 4, 
100, 853, 538, 374, 374, 1049, 3, 
100, 866, 418, 240, 240, 144, 1, 
100, 873, 543, 851, 851, 2258, 3, 
100, 979, 512, 153, 144, 51, 1.9, 
100, 1013, 404, 496, 493, 603, 2, 
110, 315, 1442, 1081, 0, 0, 0, 
110, 320, 1216, 326, 83, 377, 3, 
110, 430, 1241, 62, 19, 26, 2, 
110, 471, 1176, 997, 997, 3922, 3, 
110, 482, 1016, 236, 236, 1457, 4, 
110, 515, 1029, 276, 276, 682, 3, 
110, 517, 1153, 358, 358, 657, 2, 
110, 537, 931, 501, 501, 1193, 2, 
110, 554, 1001, 551, 1, 2, 2, 
110, 572, 1155, 27, 25, 24, 1, 
110, 578, 996, 108, 107, 172, 1.99, 
110, 582, 898, 341, 340, 36, 2, 
110, 644, 826, 350, 350, 368, 1, 
110, 698, 785, 53, 53, 74, 1.81, 
110, 727, 498, 241, 241, 390, 2, 
110, 732, 462, 321, 321, 1087, 3, 
110, 742, 553, 486, 485, 1448, 3, 
110, 766, 693, 57, 57, 228, 2.96, 
110, 781, 523, 865, 865, 2709, 3, 
110, 787, 456, 258, 258, 611, 3, 
110, 790, 581, 49, 33, 8, 3, 
110, 849, 452, 222, 222, 466, 2, 
110, 853, 317, 331, 331, 668, 2, 
110, 853, 612, 772, 772, 1422, 2, 
110, 884, 354, 1961, 1961, 5961, 3, 
110, 947, 411, 44, 44, 96, 1.98, 
120, 264, 1463, 38, 21, 2, 1, 
120, 277, 1457, 478, 478, 1677, 3, 
120, 313, 1447, 698, 698, 2452, 3, 
120, 397, 1214, 791, 784, 644, 1, 
120, 411, 1338, 444, 9, 60, 3.89, 
120, 414, 1132, 151, 151, 783, 4.97, 
120, 459, 1172, 149, 146, 27, 2, 
120, 465, 1162, 176, 176, 521, 3, 
120, 498, 1140, 1847, 1847, 5436, 3, 
120, 558, 834, 655, 655, 1251, 2, 
120, 558, 1000, 106, 106, 708, 4.95, 
120, 558, 1021, 11, 11, 9, 1, 
120, 562, 1065, 308, 308, 221, 2, 
120, 576, 1016, 37, 37, 97, 3, 
120, 625, 1090, 641, 24, 89, 3, 
120, 696, 757, 931, 931, 912, 2, 
120, 747, 452, 219, 219, 366, 3, 
120, 766, 482, 71, 70, 98, 2, 
120, 812, 472, 5, 5, 6, 2, 
120, 850, 307, 48, 48, 48, 2, 
120, 854, 440, 23, 0, 0, 0, 
120, 873, 430, 28, 28, 108, 5, 
120, 875, 421, 366, 364, 399, 2, 
120, 879, 416, 143, 0, 0, 0, 
120, 896, 620, 231, 229, 339, 2, 
120, 899, 587, 1854, 1854, 9987, 4, 
120, 926, 573, 145, 145, 379, 3, 
120, 960, 432, 213, 213, 349, 2, 
130, 345, 1433, 457, 5, 18, 3, 
130, 385, 1170, 560, 560, 765, 2, 
130, 392, 1332, 397, 396, 527, 2, 
130, 472, 992, 562, 562, 1618, 3, 
130, 494, 1031, 183, 183, 1064, 3.99, 
130, 519, 1096, 68, 68, 220, 3, 
130, 538, 1162, 414, 414, 645, 2, 
130, 543, 1244, 847, 847, 1264, 2, 
130, 624, 1051, 1632, 1632, 2383, 2, 
130, 647, 691, 726, 726, 2391, 3, 
130, 684, 985, 4, 4, 14, 3, 
130, 727, 780, 406, 406, 546, 2, 
130, 733, 497, 641, 641, 1726, 3, 
130, 757, 726, 42, 42, 76, 3, 
130, 772, 551, 661, 661, 370, 2, 
130, 788, 481, 108, 108, 122, 2, 
130, 799, 396, 111, 111, 133, 2, 
130, 800, 508, 38, 38, 129, 3, 
130, 817, 328, 50, 50, 31, 1, 
130, 821, 580, 157, 157, 151, 2, 
130, 841, 586, 83, 53, 12, 2, 
130, 842, 410, 275, 275, 1720, 5, 
130, 879, 397, 385, 384, 535, 3, 
130, 879, 570, 205, 205, 314, 2, 
130, 923, 385, 719, 719, 2362, 3, 
130, 999, 334, 54, 54, 90, 2, 
