TIMESTEP,MEAN(C),VARIANCE(C^2),STD_DEV(C)
1979-01-01T00:00:00Z,-21.08333,1.6915517,1.3005967
1979-01-02T00:00:00Z,-23.16111,1.6325479,1.277712
1979-01-03T00:00:00Z,-19.25513,1.0130769,1.0065172
1979-01-04T00:00:00Z,-23.60897,0.95278513,0.9761071
1979-01-05T00:00:00Z,-21.15427,1.1019644,1.0497448
1979-01-06T00:00:00Z,-18.78248,1.0923843,1.0451719
1979-01-07T00:00:00Z,-19.9688,0.6160227,0.78487116
1979-01-08T00:00:00Z,-20.64829,0.76620394,0.87533075
1979-01-09T00:00:00Z,-20.98076,0.44732097,0.66882056
1979-01-10T00:00:00Z,-23.18676,0.36493075,0.604095
1979-01-11T00:00:00Z,-24.80984,0.2998379,0.5475746
1979-01-12T00:00:00Z,-22.54401,0.43194667,0.6572265
1979-01-13T00:00:00Z,-23.14658,1.2030916,1.0968554
1979-01-14T00:00:00Z,-24.73717,0.7445756,0.8628879
1979-01-15T00:00:00Z,-26.01496,0.1947097,0.4412592
1979-01-16T00:00:00Z,-29.19274,0.21781315,0.46670455
1979-01-17T00:00:00Z,-20.53718,0.64164454,0.8010272
1979-01-18T00:00:00Z,-23.00727,0.33436486,0.5782429
1979-01-19T00:00:00Z,-18.7329,0.65022254,0.80636376
1979-01-20T00:00:00Z,-12.36112,0.7896169,0.88860387
1979-01-21T00:00:00Z,-9.3252,0.34791481,0.58984303
1979-01-22T00:00:00Z,-14.81153,0.25997347,0.50987595
1979-01-23T00:00:00Z,-16.22352,0.28351605,0.53246224
1979-01-24T00:00:00Z,-19.09188,1.2490067,1.1175897
1979-01-25T00:00:00Z,-22.02265,0.8954524,0.94628346
1979-01-26T00:00:00Z,-19.42179,0.5565252,0.7460062
1979-01-27T00:00:00Z,-11.45853,0.69165045,0.83165526
1979-01-28T00:00:00Z,-10.75257,0.36990717,0.60819995
1979-01-29T00:00:00Z,-12.4654,0.371313,0.60935456
1979-01-30T00:00:00Z,-13.22693,0.44782493,0.6691972
1979-01-31T00:00:00Z,-14.28333,0.17534482,0.41874197
1979-02-01T00:00:00Z,-18.67478,0.15757,0.39695087
1979-02-02T00:00:00Z,-15.92094,0.21397583,0.46257523
1979-02-03T00:00:00Z,-14.48163,0.4954568,0.7038869
1979-02-04T00:00:00Z,-21.56368,0.40084586,0.6331239
1979-02-05T00:00:00Z,-24.39017,0.23897584,0.48885155
1979-02-06T00:00:00Z,-19.70128,0.2676923,0.5173899
1979-02-07T00:00:00Z,-21.54658,0.39153993,0.6257315
1979-02-08T00:00:00Z,-25.45257,0.41870028,0.6470705
1979-02-09T00:00:00Z,-24.24573,0.34437814,0.5868374
1979-02-10T00:00:00Z,-26.57137,0.3108326,0.5575236
1979-02-11T00:00:00Z,-20.55941,0.1581005,0.39761853
1979-02-12T00:00:00Z,-19.67051,0.24181698,0.4917489
1979-02-13T00:00:00Z,-21.15,0.22534482,0.47470498
1979-02-14T00:00:00Z,-17.5765,0.24437813,0.49434617
1979-02-15T00:00:00Z,-16.94742,0.1942175,0.44070116
1979-02-16T00:00:00Z,-26.11666,0.23603448,0.4858338
1979-02-17T00:00:00Z,-28.60299,0.24302977,0.49298048
1979-02-18T00:00:00Z,-29.01838,0.25321543,0.5032052
1979-02-19T00:00:00Z,-21.02265,0.32752135,0.57229483
1979-02-20T00:00:00Z,-14.82862,0.30393603,0.5513039
1979-02-21T00:00:00Z,-11.53974,0.3574801,0.5978964
1979-02-22T00:00:00Z,-11.1782,0.16704243,0.40870824
1979-02-23T00:00:00Z,-9.6859,0.29766577,0.54558754
1979-02-24T00:00:00Z,-19.7671,0.19522251,0.44183993
1979-02-25T00:00:00Z,-21.66282,0.2523342,0.5023288
1979-02-26T00:00:00Z,-17.83803,0.30830386,0.5552512
1979-02-27T00:00:00Z,-14.37736,0.36114207,0.60095096
1979-02-28T00:00:00Z,-8.256,0.14418803,0.379721
1979-03-01T00:00:00Z,-9.42692,0.13454907,0.3668093
1979-03-02T00:00:00Z,-7.10898,0.25450927,0.5044891
1979-03-03T00:00:00Z,-1.256,0.19815356,0.44514441
1979-03-04T00:00:00Z,-3.41837,0.20562923,0.4534636
1979-03-05T00:00:00Z,-7.756,0.73194665,0.8555388
1979-03-06T00:00:00Z,-10.1201,0.5129767,0.71622396
1979-03-07T00:00:00Z,-8.8953,0.2416372,0.49156606
1979-03-08T00:00:00Z,-8.9124,0.1982287,0.44522882
1979-03-09T00:00:00Z,-7.67307,0.7297215,0.8542374
1979-03-10T00:00:00Z,-13.15684,0.43615973,0.66042393
1979-03-11T00:00:00Z,-13.86027,0.31782493,0.5637596
1979-03-12T00:00:00Z,-11.6594,0.434135,0.65888923
1979-03-13T00:00:00Z,-6.72608,0.16545682,0.40676385
1979-03-14T00:00:00Z,-12.86368,0.15825965,0.39781862
1979-03-15T00:00:00Z,-17.37736,0.16303861,0.4037804
1979-03-16T00:00:00Z,-14.32178,0.29307693,0.5413658
1979-03-17T00:00:00Z,-7.45768,0.45502654,0.67455655
1979-03-18T00:00:00Z,-0.16025,0.26679045,0.51651764
1979-03-19T00:00:00Z,2.62777,0.25208813,0.5020838
1979-03-20T00:00:00Z,0.28417,0.6865797,0.82860106
1979-03-21T00:00:00Z,0.13033,0.23952402,0.48941192
1979-03-22T00:00:00Z,0.04147,0.17251253,0.41534626
1979-03-23T00:00:00Z,-4.12607,0.12787062,0.35759002
1979-03-24T00:00:00Z,-10.61924,0.16645889,0.40799373
1979-03-25T00:00:00Z,-16.2278,0.1579502,0.39742947
1979-03-26T00:00:00Z,-10.96284,0.115954906,0.3405215
1979-03-27T00:00:00Z,-11.61924,0.13990717,0.37404165
1979-03-28T00:00:00Z,-4.6047,0.16905099,0.4111581
1979-03-29T00:00:00Z,-5.31238,0.14633216,0.38253385
1979-03-30T00:00:00Z,-6.1107,0.14240642,0.37736776
1979-03-31T00:00:00Z,-6.44913,0.118533745,0.3442873
1979-04-01T00:00:00Z,-9.19443,0.11662835,0.34150892
1979-04-02T00:00:00Z,-6.09275,0.10160625,0.31875736
1979-04-03T00:00:00Z,-5.39957,0.13286619,0.36450815
1979-04-04T00:00:00Z,-9.13035,0.13831712,0.3719101
1979-04-05T00:00:00Z,-5.0064,0.27334216,0.52282137
1979-04-06T00:00:00Z,-12.80982,0.16621721,0.40769744
1979-04-07T00:00:00Z,-11.93033,0.10400678,0.32250082
1979-04-08T00:00:00Z,-5.83033,0.10348954,0.3216979
1979-04-09T00:00:00Z,-4.67734,0.12234896,0.34978417
1979-04-10T00:00:00Z,-7.80128,0.08734748,0.29554608
1979-04-11T00:00:00Z,-9.256,0.12780872,0.35750347
1979-04-12T00:00:00Z,-2.7765,0.28075743,0.5298655
1979-04-13T00:00:00Z,-0.2466,0.2822296,0.53125286
1979-04-14T00:00:00Z,1.05856,0.10871942,0.32972628
1979-04-15T00:00:00Z,1.63546,0.095735334,0.3094113
1979-04-16T00:00:00Z,1.6637,0.20239758,0.4498862
1979-04-17T00:00:00Z,2.8047,0.16991305,0.4122051
1979-04-18T00:00:00Z,-2.0816,0.17942233,0.42358273
1979-04-19T00:00:00Z,-3.4671,0.24832596,0.49832314
1979-04-20T00:00:00Z,-0.65598,0.3210846,0.56664324
1979-04-21T00:00:00Z,-0.39103,0.2083024,0.45640156
1979-04-22T00:00:00Z,-0.04914,0.4318096,0.6571222
1979-04-23T00:00:00Z,2.4278,0.14157088,0.37625906
1979-04-24T00:00:00Z,1.64913,0.34370616,0.5862646
1979-04-25T00:00:00Z,2.07308,0.24075598,0.4906689
1979-04-26T00:00:00Z,1.87307,0.09558356,0.3091659
1979-04-27T00:00:00Z,1.2064,0.11334217,0.3366633
1979-04-28T00:00:00Z,-0.68076,0.16628647,0.40778238
1979-04-29T00:00:00Z,-2.65342,0.35136753,0.5927626
1979-04-30T00:00:00Z,-6.5064,0.21437666,0.46300828
1979-05-01T00:00:00Z,-6.62522,0.0913631,0.3022633
1979-05-02T00:00:00Z,-3.08674,0.15924108,0.39905024
1979-05-03T00:00:00Z,-0.66965,0.021592986,0.14694552
1979-05-04T00:00:00Z,-2.02094,0.075872384,0.27544942
1979-05-05T00:00:00Z,-4.19272,0.19781314,0.4447619
1979-05-06T00:00:00Z,-5.62266,0.4304524,0.6560887
1979-05-07T00:00:00Z,0.3688,0.058436487,0.2417364
1979-05-08T00:00:00Z,0.60043,0.16510758,0.4063343
1979-05-09T00:00:00Z,0.4654,0.3176923,0.563642
1979-05-10T00:00:00Z,1.11666,0.11724138,0.3424053
1979-05-11T00:00:00Z,0.74914,0.04836133,0.2199121
1979-05-12T00:00:00Z,0.55685,0.12857354,0.35857153
1979-05-13T00:00:00Z,0.03716,0.2221618,0.47134045
1979-05-14T00:00:00Z,1.7201,0.04297672,0.20730826
1979-05-15T00:00:00Z,1.74316,0.035470087,0.18833503
1979-05-16T00:00:00Z,1.46795,0.022864722,0.15121084
1979-05-17T00:00:00Z,4.997,2.6428573,1.6256868
1979-05-18T00:00:00Z,3.25683,1.3858149,1.1772064
1979-05-19T00:00:00Z,5.27734,0.07441792,0.27279648
1979-05-20T00:00:00Z,1.81667,0.04862069,0.22050099
1979-05-21T00:00:00Z,2.27563,0.05623342,0.23713587
1979-05-22T00:00:00Z,1.93633,0.045673445,0.21371347
1979-05-23T00:00:00Z,2.58505,0.1497097,0.38692337
1979-05-24T00:00:00Z,6.91067,0.17757884,0.42140105
1979-05-25T00:00:00Z,5.8782,0.11324934,0.33652538
1979-05-26T00:00:00Z,6.09872,0.81734747,0.9040727
1979-05-27T00:00:00Z,7.8859,0.111976124,0.33462834
1979-05-28T00:00:00Z,7.63375,0.023440909,0.15310423
1979-05-29T00:00:00Z,3.89358,0.6571353,0.8106388
1979-05-30T00:00:00Z,5.5064,2.2788594,1.5095892
1979-05-31T00:00:00Z,2.08846,0.37324932,0.61094135
1979-06-01T00:00:00Z,0.45,0.31344828,0.5598645
1979-06-02T00:00:00Z,1.04318,0.15133215,0.38901433
1979-06-03T00:00:00Z,4.4577,3.4553714,1.8588629
1979-06-04T00:00:00Z,8.1124,0.12202181,0.3493162
1979-06-05T00:00:00Z,4.77136,0.13186708,0.36313507
1979-06-06T00:00:00Z,0.703,0.110960804,0.3331078
1979-06-07T00:00:00Z,5.58163,0.82666373,0.9092105
1979-06-08T00:00:00Z,2.53546,2.427287,1.5579753
1979-06-09T00:00:00Z,8.70556,0.20818007,0.45626754
1979-06-10T00:00:00Z,3.99017,3.8853552,1.9711304
1979-06-11T00:00:00Z,7.35513,0.104628645,0.32346353
1979-06-12T00:00:00Z,7.78246,0.10014294,0.3164537
1979-06-13T00:00:00Z,9.23718,0.097506635,0.3122605
1979-06-14T00:00:00Z,3.83718,0.53923076,0.7343233
1979-06-15T00:00:00Z,17.14572,1.6119643,1.2696316
1979-06-16T00:00:00Z,8.29275,0.1235028,0.35142964
1979-06-17T00:00:00Z,8.31838,0.7049396,0.8396068
1979-06-18T00:00:00Z,9.39358,0.15782493,0.39727187
1979-06-19T00:00:00Z,2.71752,0.24600501,0.49598894
1979-06-20T00:00:00Z,2.84573,0.13161951,0.36279404
1979-06-21T00:00:00Z,3.34487,0.20083554,0.4481468
1979-06-22T00:00:00Z,2.75854,0.318547,0.56439966
1979-06-23T00:00:00Z,4.4893,0.71137196,0.8434287
1979-06-24T00:00:00Z,6.70727,0.0985028,0.31385157
1979-06-25T00:00:00Z,7.27905,1.9622517,1.4008039
1979-06-26T00:00:00Z,4.40554,0.32938698,0.57392246
1979-06-27T00:00:00Z,12.26965,0.09159298,0.30264333
1979-06-28T00:00:00Z,10.2295,0.15578249,0.3946929
1979-06-29T00:00:00Z,10.1936,0.085238725,0.29195672
1979-06-30T00:00:00Z,10.08676,0.19648246,0.4432634
1979-07-01T00:00:00Z,9.4705,0.105782494,0.32524222
1979-07-02T00:00:00Z,8.83206,0.061657824,0.24830994
1979-07-03T00:00:00Z,4.03805,4.087959,2.0218701
1979-07-04T00:00:00Z,9.36025,0.08506631,0.2916613
1979-07-05T00:00:00Z,6.01153,2.6342838,1.6230477
1979-07-06T00:00:00Z,5.64486,3.3887665,1.8408602
1979-07-07T00:00:00Z,13.4594,0.15258326,0.39061907
1979-07-08T00:00:00Z,12.2406,0.12947981,0.35983303
1979-07-09T00:00:00Z,11.5859,0.1490451,0.38606358
1979-07-10T00:00:00Z,11.36367,0.22894931,0.47848648
1979-07-11T00:00:00Z,11.5577,0.37140584,0.60943073
1979-07-12T00:00:00Z,11.76708,0.24556735,0.49554753
1979-07-13T00:00:00Z,12.8423,0.14261273,0.37764102
1979-07-14T00:00:00Z,5.99444,0.78249043,0.8845849
1979-07-15T00:00:00Z,5.37905,0.32259652,0.5679758
1979-07-16T00:00:00Z,4.95428,0.3679988,0.6066291
1979-07-17T00:00:00Z,6.2628,0.79285145,0.89042205
1979-07-18T00:00:00Z,7.01666,0.815,0.9027735
1979-07-19T00:00:00Z,6.4389,0.8477203,0.9207173
1979-07-20T00:00:00Z,12.2688,2.8801606,1.6971036
1979-07-21T00:00:00Z,7.1218,0.6049735,0.7778004
1979-07-22T00:00:00Z,8.57052,3.735955,1.9328618
1979-07-23T00:00:00Z,13.02007,0.22797671,0.4774691
1979-07-24T00:00:00Z,14.00298,0.1259608,0.35490957
1979-07-25T00:00:00Z,11.12008,0.08590775,0.29310024
1979-07-26T00:00:00Z,9.49102,0.20037135,0.4476286
1979-07-27T00:00:00Z,8.4893,0.43550986,0.6599317
1979-07-28T00:00:00Z,7.71923,0.2966313,0.5446387
1979-07-29T00:00:00Z,8.40896,0.44088858,0.66399443
1979-07-30T00:00:00Z,6.96966,0.25521368,0.5051868
1979-07-31T00:00:00Z,8.22778,0.260364,0.51025873
1979-08-01T00:00:00Z,13.05856,0.094753906,0.3078212
1979-08-02T00:00:00Z,9.68762,0.24926318,0.49926263
1979-08-03T00:00:00Z,15.4936,0.095411144,0.30888695
1979-08-04T00:00:00Z,11.39443,0.5733525,0.7572004
1979-08-05T00:00:00Z,11.65853,0.07854701,0.28026238
1979-08-06T00:00:00Z,9.3517,0.06913498,0.2629353
1979-08-07T00:00:00Z,9.97906,0.07880342,0.28071946
1979-08-08T00:00:00Z,9.55428,0.13558502,0.36821872
1979-08-09T00:00:00Z,11.1346,0.46045092,0.6785653
1979-08-10T00:00:00Z,10.46624,0.10119953,0.31811872
1979-08-11T00:00:00Z,9.94915,0.10077512,0.31745097
1979-08-12T00:00:00Z,9.98504,0.10022694,0.31658638
1979-08-13T00:00:00Z,9.15768,0.10054377,0.31708637
1979-08-14T00:00:00Z,6.35513,0.109111406,0.33032015
1979-08-15T00:00:00Z,9.3218,0.083076924,0.2882307
1979-08-16T00:00:00Z,10.06625,0.081544355,0.2855597
1979-08-17T00:00:00Z,9.6218,0.072559685,0.26936904
1979-08-18T00:00:00Z,9.8611,0.08237548,0.2870113
1979-08-19T00:00:00Z,10.7235,0.08420572,0.2901822
1979-08-20T00:00:00Z,11.01238,0.18667698,0.4320613
1979-08-21T00:00:00Z,11.20898,0.13295756,0.36463347
1979-08-22T00:00:00Z,10.62264,0.10752137,0.32790452
1979-08-23T00:00:00Z,10.65,0.11051724,0.33244133
1979-08-24T00:00:00Z,10.53805,0.09157972,0.30262142
1979-08-25T00:00:00Z,10.62435,0.100026526,0.3162697
1979-08-26T00:00:00Z,10.8611,0.09289272,0.30478308
1979-08-27T00:00:00Z,10.45257,0.09870026,0.31416598
1979-08-28T00:00:00Z,10.42608,0.085112,0.2917396
1979-08-29T00:00:00Z,10.84402,0.08780872,0.29632536
1979-08-30T00:00:00Z,9.7047,0.080257885,0.28329822
1979-08-31T00:00:00Z,9.9611,0.14254789,0.37755516
1979-09-01T00:00:00Z,12.25768,0.14640583,0.38263017
1979-09-02T00:00:00Z,11.73632,0.1411907,0.3757535
1979-09-03T00:00:00Z,9.02093,0.08897583,0.29828817
1979-09-04T00:00:00Z,10.1919,0.1353861,0.36794847
1979-09-05T00:00:00Z,11.96197,0.17726938,0.4210337
1979-09-06T00:00:00Z,9.58248,0.08928087,0.29879904
1979-09-07T00:00:00Z,7.1825,0.10634984,0.32611322
1979-09-08T00:00:00Z,8.02947,0.13181698,0.36306608
1979-09-09T00:00:00Z,9.53375,0.14895815,0.38595095
1979-09-10T00:00:00Z,8.07565,0.14330238,0.378553
1979-09-11T00:00:00Z,7.23034,0.31762746,0.5635845
1979-09-12T00:00:00Z,8.46795,0.19803713,0.44501364
1979-09-13T00:00:00Z,9.01922,0.13818303,0.37172976
1979-09-14T00:00:00Z,7.46795,0.16217506,0.40270966
1979-09-15T00:00:00Z,8.73376,0.13654436,0.36951908
1979-09-16T00:00:00Z,9.16284,0.14354111,0.3788682
1979-09-17T00:00:00Z,9.28848,0.12755968,0.357155
1979-09-18T00:00:00Z,5.02776,0.08915709,0.29859185
1979-09-19T00:00:00Z,5.77392,0.085456826,0.29233
1979-09-20T00:00:00Z,7.0389,0.14340997,0.37869507
1979-09-21T00:00:00Z,7.13888,0.12272031,0.3503146
1979-09-22T00:00:00Z,7.56625,0.14137194,0.3759946
1979-09-23T00:00:00Z,8.0671,0.18298113,0.42776296
1979-09-24T00:00:00Z,7.6218,0.15187003,0.38970506
1979-09-25T00:00:00Z,7.67394,0.15666372,0.39580768
1979-09-26T00:00:00Z,7.73205,0.14407162,0.37956768
1979-09-27T00:00:00Z,8.04745,0.16611406,0.40757093
1979-09-28T00:00:00Z,6.08505,0.11333039,0.33664578
1979-09-29T00:00:00Z,4.8688,0.092057176,0.30340925
1979-09-30T00:00:00Z,5.28332,0.108965516,0.33009925
1979-10-01T00:00:00Z,5.60897,0.108819626,0.3298782
1979-10-02T00:00:00Z,4.86367,0.11998379,0.34638676
1979-10-03T00:00:00Z,4.82607,0.122353375,0.34979048
1979-10-04T00:00:00Z,4.00128,0.14217506,0.3770611
1979-10-05T00:00:00Z,4.26452,0.15694223,0.39615935
1979-10-06T00:00:00Z,1.76452,0.09694223,0.31135547
1979-10-07T00:00:00Z,0.68334,0.09206896,0.30342868
1979-10-08T00:00:00Z,1.74743,0.09370027,0.306105
1979-10-09T00:00:00Z,0.9671,0.101257,0.31820905
1979-10-10T00:00:00Z,0.85342,0.09257442,0.30426043
1979-10-11T00:00:00Z,0.5842,0.19485559,0.4414245
1979-10-12T00:00:00Z,-1.52265,0.15200412,0.38987705
1979-10-13T00:00:00Z,-2.39017,0.18587239,0.4311292
1979-10-14T00:00:00Z,0.91754,0.10152225,0.31862557
1979-10-15T00:00:00Z,3.40554,0.10955939,0.33099756
1979-10-16T00:00:00Z,3.89016,0.11397583,0.33760306
1979-10-17T00:00:00Z,3.1517,0.093617745,0.30597016
1979-10-18T00:00:00Z,3.1141,0.12801062,0.3577857
1979-10-19T00:00:00Z,3.83206,0.111313,0.33363602
1979-10-20T00:00:00Z,4.29702,0.10027114,0.3166562
1979-10-21T00:00:00Z,3.2295,0.15785146,0.39730525
1979-10-22T00:00:00Z,1.06283,0.09543767,0.30892986
1979-10-23T00:00:00Z,-1.1688,0.095160626,0.30848116
1979-10-24T00:00:00Z,-2.34403,0.09436045,0.30718145
1979-10-25T00:00:00Z,-3.8175,0.10134984,0.3183549
1979-10-26T00:00:00Z,-2.51923,0.088700265,0.2978259
1979-10-27T00:00:00Z,0.31924,0.11059681,0.332561
1979-10-28T00:00:00Z,0.9748,0.11688034,0.34187767
1979-10-29T00:00:00Z,1.1637,0.10412172,0.32267898
1979-10-30T00:00:00Z,2.2013,0.104416445,0.32313535
1979-10-31T00:00:00Z,0.8517,0.16844533,0.41042092
1979-11-01T00:00:00Z,-1.18162,0.2376982,0.48754302
1979-11-02T00:00:00Z,-1.99445,0.19766283,0.4445929
1979-11-03T00:00:00Z,-3.64744,0.15490717,0.39358246
1979-11-04T00:00:00Z,-2.89957,0.1342455,0.3663953
1979-11-05T00:00:00Z,-2.6406,0.14741084,0.3839412
1979-11-06T00:00:00Z,-4.94486,0.17238727,0.41519547
1979-11-07T00:00:00Z,-3.47907,0.17242411,0.4152398
1979-11-08T00:00:00Z,-8.7098,0.16087238,0.401089
1979-11-09T00:00:00Z,-9.69956,0.23183171,0.48148906
1979-11-10T00:00:00Z,-11.5158,0.16606247,0.40750766
1979-11-11T00:00:00Z,-8.7047,0.12008547,0.3465335
1979-11-12T00:00:00Z,-5.20554,0.15455939,0.3931404
1979-11-13T00:00:00Z,-6.39017,0.12138963,0.34841013
1979-11-14T00:00:00Z,-6.80213,0.11993074,0.34631017
1979-11-15T00:00:00Z,-7.1765,0.12334365,0.35120314
1979-11-16T00:00:00Z,-6.9919,0.1205585,0.34721535
1979-11-17T00:00:00Z,-0.99274,0.11091659,0.33304143
1979-11-18T00:00:00Z,-0.42948,0.16871352,0.41074753
1979-11-19T00:00:00Z,0.07137,0.1446257,0.38029686
1979-11-20T00:00:00Z,-2.30128,0.13562334,0.36827075
1979-11-21T00:00:00Z,-2.83375,0.14430298,0.37987232
1979-11-22T00:00:00Z,-3.197,0.13458149,0.3668535
1979-11-23T00:00:00Z,-3.37308,0.14334218,0.37860557
1979-11-24T00:00:00Z,-3.09873,0.21665783,0.46546516
1979-11-25T00:00:00Z,-3.0483,0.21292809,0.4614413
1979-11-26T00:00:00Z,-2.4312,0.14809166,0.38482678
1979-11-27T00:00:00Z,-5.17905,0.15535514,0.39415118
1979-11-28T00:00:00Z,-7.23292,0.18401562,0.42897043
1979-11-29T00:00:00Z,-10.8483,0.25465223,0.5046308
1979-11-30T00:00:00Z,-11.02863,0.15945329,0.399316
1979-12-01T00:00:00Z,-9.73035,0.18969643,0.43554154
1979-12-02T00:00:00Z,-8.3406,0.23672119,0.48654002
1979-12-03T00:00:00Z,-6.10386,0.3599204,0.5999337
1979-12-04T00:00:00Z,-4.91923,0.21111406,0.4594715
1979-12-05T00:00:00Z,-5.0201,0.15625258,0.39528796
1979-12-06T00:00:00Z,-6.05768,0.19606102,0.44278777
1979-12-07T00:00:00Z,-11.27906,0.17587239,0.41937143
1979-12-08T00:00:00Z,-13.71668,0.17120689,0.41377154
1979-12-09T00:00:00Z,-7.71924,0.17094165,0.4134509
1979-12-10T00:00:00Z,-7.09275,0.17884763,0.4229038
1979-12-11T00:00:00Z,-14.09275,0.21608901,0.46485373
1979-12-12T00:00:00Z,-15.42863,0.32652226,0.57142127
1979-12-13T00:00:00Z,-11.7876,0.35288388,0.5940403
1979-12-14T00:00:00Z,-15.1705,0.3894032,0.62402177
1979-12-15T00:00:00Z,-16.6517,0.22775568,0.47723755
1979-12-16T00:00:00Z,-19.91752,0.30790156,0.5548888
1979-12-17T00:00:00Z,-16.21583,0.31089008,0.55757517
1979-12-18T00:00:00Z,-12.79786,0.19717212,0.4440407
1979-12-19T00:00:00Z,-6.8175,0.25548777,0.505458
1979-12-20T00:00:00Z,-4.08848,0.26480106,0.51458824
1979-12-21T00:00:00Z,-3.79017,0.32656205,0.5714561
1979-12-22T00:00:00Z,-3.86368,0.27222517,0.521752
1979-12-23T00:00:00Z,-3.52692,0.23213528,0.4818042
1979-12-24T00:00:00Z,-5.70383,0.15526526,0.39403713
1979-12-25T00:00:00Z,-6.64573,0.15506779,0.39378646
1979-12-26T00:00:00Z,-6.53205,0.18769231,0.4332347
1979-12-27T00:00:00Z,-6.02778,0.22708812,0.47653764
1979-12-28T00:00:00Z,-4.72352,0.45455053,0.67420363
1979-12-29T00:00:00Z,-4.37137,0.43117744,0.656641
1979-12-30T00:00:00Z,-4.68845,0.3192838,0.56505203
1979-12-31T00:00:00Z,-4.5064,1.0571352,1.0281708
1980-01-01T00:00:00Z,-10.8252,0.3101562,0.5569167
1980-01-02T00:00:00Z,-14.10984,0.40087238,0.63314486
1980-01-03T00:00:00Z,-16.0107,0.5630961,0.75039726
1980-01-04T00:00:00Z,-13.05854,0.31665045,0.562717
1980-01-05T00:00:00Z,-11.6688,0.7225744,0.8500438
1980-01-06T00:00:00Z,-8.47993,0.5015974,0.70823544
1980-01-07T00:00:00Z,-18.38163,0.21200855,0.46044385
1980-01-08T00:00:00Z,-20.9953,0.37094754,0.6090546
1980-01-09T00:00:00Z,-23.0406,0.60844535,0.78002906
1980-01-10T00:00:00Z,-17.95513,0.26187003,0.5117324
1980-01-11T00:00:00Z,-19.15256,0.7214589,0.84938735
1980-01-12T00:00:00Z,-21.06026,0.4571353,0.6761178
1980-01-13T00:00:00Z,-9.00898,0.5470955,0.739659
1980-01-14T00:00:00Z,-14.60215,0.43251693,0.6576602
1980-01-15T00:00:00Z,-6.23463,0.34993368,0.59155196
1980-01-16T00:00:00Z,-2.9859,0.6630106,0.81425464
1980-01-17T00:00:00Z,-4.66025,0.5790318,0.7609414
1980-01-18T00:00:00Z,-7.57307,0.49179044,0.70127773
1980-01-19T00:00:00Z,-12.00043,0.37183172,0.6097801
1980-01-20T00:00:00Z,-15.02692,0.6548939,0.8092551
1980-01-21T00:00:00Z,-11.6141,0.60111403,0.77531546
1980-01-22T00:00:00Z,-19.13376,0.23654436,0.48635826
1980-01-23T00:00:00Z,-20.9671,0.4164294,0.64531344
1980-01-24T00:00:00Z,-17.85598,2.259533,1.5031743
1980-01-25T00:00:00Z,-18.39786,1.6990687,1.3034832
1980-01-26T00:00:00Z,-16.06367,0.38498378,0.62047064
1980-01-27T00:00:00Z,-13.10984,0.4444931,0.66670316
1980-01-28T00:00:00Z,-17.19274,0.41402003,0.6434439
1980-01-29T00:00:00Z,-20.04316,0.71029764,0.8427916
1980-01-30T00:00:00Z,-22.72008,1.4153905,1.1897019
1980-01-31T00:00:00Z,-20.6312,2.307747,1.519127
1980-02-01T00:00:00Z,-17.89103,0.8072679,0.8984809
1980-02-02T00:00:00Z,-18.27479,0.3937769,0.62751645
1980-02-03T00:00:00Z,-23.57479,0.4127424,0.64245033
1980-02-04T00:00:00Z,-17.1047,0.39767167,0.63061213
1980-02-05T00:00:00Z,-17.05,0.20672414,0.45466927
1980-02-06T00:00:00Z,-17.97137,0.16445328,0.4055284
1980-02-07T00:00:00Z,-18.33205,0.24872679,0.49872518
1980-02-08T00:00:00Z,-15.96967,1.5584896,1.2483947
1980-02-09T00:00:00Z,-11.8346,0.32700264,0.5718415
1980-02-10T00:00:00Z,-12.3671,0.5353949,0.73170686
1980-02-11T00:00:00Z,-9.59104,0.40295756,0.6347894
1980-02-12T00:00:00Z,-9.42435,0.28675067,0.53549105
1980-02-13T00:00:00Z,-11.27906,0.27190685,0.5214469
1980-02-14T00:00:00Z,-13.5483,0.56879014,0.7541818
1980-02-15T00:00:00Z,-13.34916,0.26870617,0.5183687
1980-02-16T00:00:00Z,-17.97649,0.25248158,0.50247544
1980-02-17T00:00:00Z,-20.0859,0.35370025,0.59472704
1980-02-18T00:00:00Z,-18.79615,0.19233422,0.43855926
1980-02-19T00:00:00Z,-7.09104,0.18071619,0.42510727
1980-02-20T00:00:00Z,-3.97565,0.281061,0.53015184
1980-02-21T00:00:00Z,-10.0483,0.33758327,0.58101916
1980-02-22T00:00:00Z,-6.86027,0.28851458,0.53713554
1980-02-23T00:00:00Z,-6.1987,0.19200265,0.43818107
1980-02-24T00:00:00Z,-12.38932,0.19533746,0.44196996
1980-02-25T00:00:00Z,-18.42777,0.20605364,0.4539313
1980-02-26T00:00:00Z,-19.70983,0.29018274,0.5386861
1980-02-27T00:00:00Z,-14.38932,0.34671676,0.5888266
1980-02-28T00:00:00Z,-22.61495,0.19539936,0.44204
1980-02-29T00:00:00Z,-23.65256,0.33370027,0.57766795
1980-03-01T00:00:00Z,-22.06112,0.23754789,0.48738885
1980-03-02T00:00:00Z,-19.68163,0.17924993,0.42337918
1980-03-03T00:00:00Z,-15.1987,0.26079574,0.5106816
1980-03-04T00:00:00Z,-12.7799,0.20418361,0.4518668
1980-03-05T00:00:00Z,-17.3859,0.32370028,0.5689466
