Time, Zone, Population, TotalForage(kg), K, EffectivePop, DamagedSites, BiomassRemoved(g/m2), BiomassMortality(g/m2), CohortsKilled, BiomassRemoved_BF, BiomassRemoved_SM, BiomassRemoved_YB, BiomassRemoved_PB, BiomassRemoved_WS, BiomassRemoved_JP, BiomassRemoved_QA, BiomassRemoved_NWC, BiomassRemoved_S, BiomassRemoved_BA, BiomassRemoved_BS, BiomassRemoved_EWP, BiomassRemoved_RO, BiomassRemoved_RM, CohortsKilled_BF, CohortsKilled_SM, CohortsKilled_YB, CohortsKilled_PB, CohortsKilled_WS, CohortsKilled_JP, CohortsKilled_QA, CohortsKilled_NWC, CohortsKilled_S, CohortsKilled_BA, CohortsKilled_BS, CohortsKilled_EWP, CohortsKilled_RO, CohortsKilled_RM
28,1,566,6355090,2731.02277610657,566,182494,516235,668961,784,126446,815,46223,229786,0,0,132620,24988,31716,0,0,1,0,3,86,1,2,180,0,0,243,117,155,0,0,0,0,0
29,-1,619,6113612.5,2627.25075204126,619,181211,568772,83642,847,150942,919,50267,248571,0,0,144825,29166,27714,0,0,2,5,3,132,1,2,182,0,0,264,146,120,0,0,0,0,0
29,1,619,6113612.5,2627.25075204126,619,181211,568772,736056,847,150942,919,50267,248571,0,0,144825,29166,27714,0,0,2,5,3,132,1,2,182,0,0,264,146,120,0,0,0,0,0
30,-1,602,5865207.5,2520.50171895144,602,180953,551137,77231,857,147362,1205,50320,239864,0,0,138656,25555,25404,0,0,0,0,2,134,0,2,203,0,0,271,136,111,0,0,0,0,0
30,1,602,5865207.5,2520.50171895144,602,180953,551137,705599,857,147362,1205,50320,239864,0,0,138656,25555,25404,0,0,0,0,2,134,0,2,203,0,0,271,136,111,0,0,0,0,0
31,-1,625,5578575,2397.32488182209,625,184203,579676,94727,952,178174,1769,54372,243274,0,0,140719,32752,23341,0,0,0,1,1,224,1,4,187,0,0,262,170,104,0,0,0,0,0
31,1,625,5578575,2397.32488182209,625,184203,579676,769130,952,178174,1769,54372,243274,0,0,140719,32752,23341,0,0,0,1,1,224,1,4,187,0,0,262,170,104,0,0,0,0,0
32,-1,589,5445410,2340.09883970778,589,184263,563179,101408,969,174900,1890,53062,236772,0,0,144758,32238,20965,0,0,0,2,0,230,1,6,202,0,0,290,154,86,0,0,0,0,0
32,1,589,5445410,2340.09883970778,589,184263,563179,765995,969,174900,1890,53062,236772,0,0,144758,32238,20965,0,0,0,2,0,230,1,6,202,0,0,290,154,86,0,0,0,0,0
33,-1,551,5210665,2239.22002578427,551,176744,493171,70220,722,140541,1504,49424,210766,0,0,117925,26688,16541,0,0,1,1,0,127,0,2,193,0,0,193,137,70,0,0,0,0,0
33,1,551,5210665,2239.22002578427,551,176744,493171,633611,722,140541,1504,49424,210766,0,0,117925,26688,16541,0,0,1,1,0,127,0,2,193,0,0,193,137,70,0,0,0,0,0
34,-1,545,5010142.5,2153.04791577138,545,182139,518983,88190,882,163628,2115,51900,217974,0,0,122352,32972,16231,0,0,1,0,0,212,1,6,215,0,0,218,157,73,0,0,0,0,0
34,1,545,5010142.5,2153.04791577138,545,182139,518983,695363,882,163628,2115,51900,217974,0,0,122352,32972,16231,0,0,1,0,0,212,1,6,215,0,0,218,157,73,0,0,0,0,0
35,-1,557,4791570,2059.11903738719,557,181581,515194,96827,902,169268,2271,51893,215930,0,0,120652,37027,14980,0,0,0,0,0,220,1,4,226,0,0,212,171,68,0,0,0,0,0
35,1,557,4791570,2059.11903738719,557,181581,515194,708848,902,169268,2271,51893,215930,0,0,120652,37027,14980,0,0,0,0,0,220,1,4,226,0,0,212,171,68,0,0,0,0,0
36,-1,539,4567387.5,1962.77932960894,539,180479,494132,89803,843,166573,2783,50514,201612,0,0,112866,33624,15963,0,0,0,0,0,234,2,3,196,0,0,192,144,72,0,0,0,0,0
36,1,539,4567387.5,1962.77932960894,539,180479,494132,673738,843,166573,2783,50514,201612,0,0,112866,33624,15963,0,0,0,0,0,234,2,3,196,0,0,192,144,72,0,0,0,0,0
37,-1,500,4440522.5,1908.26063601203,500,179328,466129,87853,816,162701,2916,47557,192785,0,0,103953,30136,13932,0,0,1,1,0,209,0,4,196,0,0,217,130,60,0,0,0,0,0
37,1,500,4440522.5,1908.26063601203,500,179328,466129,641835,816,162701,2916,47557,192785,0,0,103953,30136,13932,0,0,1,1,0,209,0,4,196,0,0,217,130,60,0,0,0,0,0
38,-1,475,4321870,1857.2711645896,475,177995,448709,84154,756,160373,3244,45108,185906,0,0,94161,30881,13190,0,0,0,0,0,214,0,6,175,0,0,179,141,41,0,0,0,0,0
38,1,475,4321870,1857.2711645896,475,177995,448709,617017,756,160373,3244,45108,185906,0,0,94161,30881,13190,0,0,0,0,0,214,0,6,175,0,0,179,141,41,0,0,0,0,0
39,-1,463,4222777.5,1814.68736570692,463,176380,438477,89818,814,163949,3392,43204,185378,0,0,87444,31264,13664,0,0,0,0,0,215,0,0,210,0,0,199,146,44,0,0,0,0,0
39,1,463,4222777.5,1814.68736570692,463,176380,438477,618113,814,163949,3392,43204,185378,0,0,87444,31264,13664,0,0,0,0,0,215,0,0,210,0,0,199,146,44,0,0,0,0,0
40,-1,487,4180582.5,1796.55457670821,487,174683,451797,94048,799,178459,3782,44926,188621,0,0,84873,29843,15340,0,0,1,0,0,217,0,9,201,0,0,184,143,45,0,0,0,0,0
40,1,487,4180582.5,1796.55457670821,487,174683,451797,639893,799,178459,3782,44926,188621,0,0,84873,29843,15340,0,0,1,0,0,217,0,9,201,0,0,184,143,45,0,0,0,0,0
41,-1,462,3611585,1552.03480876665,462,159696,415293,104939,1006,227412,4909,67134,79390,0,0,84016,38999,18370,0,0,1,1,0,273,0,8,305,0,0,192,185,43,0,0,0,0,0
41,1,462,3611585,1552.03480876665,462,159696,415293,625171,1006,227412,4909,67134,79390,0,0,84016,38999,18370,0,0,1,1,0,273,0,8,305,0,0,192,185,43,0,0,0,0,0
42,-1,449,3583127.5,1539.80554361839,449,157284,404313,91095,866,217226,4876,65402,70877,0,0,89106,30036,17885,0,0,0,0,0,241,0,7,267,0,0,178,129,44,0,0,0,0,0
42,1,449,3583127.5,1539.80554361839,449,157284,404313,586503,866,217226,4876,65402,70877,0,0,89106,30036,17885,0,0,0,0,0,241,0,7,267,0,0,178,129,44,0,0,0,0,0
43,-1,432,3498747.5,1503.54426299957,432,154643,390591,89110,866,215807,4834,64381,65032,0,0,78706,33612,17329,0,0,0,0,0,280,0,5,229,0,0,147,161,44,0,0,0,0,0
43,1,432,3498747.5,1503.54426299957,432,154643,390591,568811,866,215807,4834,64381,65032,0,0,78706,33612,17329,0,0,0,0,0,280,0,5,229,0,0,147,161,44,0,0,0,0,0
44,-1,421,3436002.5,1476.5803609798,421,152089,383279,84060,830,213680,5096,65422,61920,0,0,77672,26624,16925,0,0,0,0,0,249,0,9,223,0,0,169,134,46,0,0,0,0,0
44,1,421,3436002.5,1476.5803609798,421,152089,383279,551399,830,213680,5096,65422,61920,0,0,77672,26624,16925,0,0,0,0,0,249,0,9,223,0,0,169,134,46,0,0,0,0,0
45,-1,436,3384822.5,1454.58637730984,436,148605,387972,82161,779,222810,5385,67846,58745,0,0,73411,25523,16413,0,0,0,0,0,261,2,6,192,0,0,167,117,34,0,0,0,0,0
45,1,436,3384822.5,1454.58637730984,436,148605,387972,552294,779,222810,5385,67846,58745,0,0,73411,25523,16413,0,0,0,0,0,261,2,6,192,0,0,167,117,34,0,0,0,0,0
46,-1,459,3337010,1434.03953588311,459,145279,416946,104415,916,261657,6337,73029,57403,0,0,76524,24998,21413,0,0,0,0,0,349,5,7,182,0,0,181,125,67,0,0,0,0,0
46,1,459,3337010,1434.03953588311,459,145279,416946,625776,916,261657,6337,73029,57403,0,0,76524,24998,21413,0,0,0,0,0,349,5,7,182,0,0,181,125,67,0,0,0,0,0
47,-1,463,3218057.5,1382.92114310271,463,141991,412551,88129,868,251551,6141,74694,54268,0,0,72092,21622,20312,0,0,0,0,0,351,3,13,158,0,0,171,111,61,0,0,0,0,0
47,1,463,3218057.5,1382.92114310271,463,141991,412551,588809,868,251551,6141,74694,54268,0,0,72092,21622,20312,0,0,0,0,0,351,3,13,158,0,0,171,111,61,0,0,0,0,0
48,-1,473,3102902.5,1333.43467984529,473,138328,417472,102502,872,276873,6762,76945,51300,0,0,67389,21286,19419,0,0,0,0,0,408,6,12,122,0,0,158,102,64,0,0,0,0,0
48,1,473,3102902.5,1333.43467984529,473,138328,417472,622476,872,276873,6762,76945,51300,0,0,67389,21286,19419,0,0,0,0,0,408,6,12,122,0,0,158,102,64,0,0,0,0,0
49,-1,460,2984782.5,1282.67404383326,460,135151,409990,95673,871,267783,7140,78157,49199,0,0,63722,19749,19913,0,0,0,0,0,422,8,16,116,0,0,136,95,78,0,0,0,0,0
49,1,460,2984782.5,1282.67404383326,460,135151,409990,601336,871,267783,7140,78157,49199,0,0,63722,19749,19913,0,0,0,0,0,422,8,16,116,0,0,136,95,78,0,0,0,0,0
50,-1,418,2849950,1224.73141383756,418,131582,365366,85856,728,240554,6160,70496,42439,0,0,56659,17306,17607,0,0,0,1,0,359,7,11,89,0,0,122,80,60,0,0,0,0,0
50,1,418,2849950,1224.73141383756,418,131582,365366,537078,728,240554,6160,70496,42439,0,0,56659,17306,17607,0,0,0,1,0,359,7,11,89,0,0,122,80,60,0,0,0,0,0
51,-1,405,2791387.5,1199.56489041685,405,129210,354226,89962,721,242350,6197,69959,42062,0,0,50591,16861,16168,0,0,0,0,0,358,5,15,88,0,0,120,79,56,0,0,0,0,0
51,1,405,2791387.5,1199.56489041685,405,129210,354226,534150,721,242350,6197,69959,42062,0,0,50591,16861,16168,0,0,0,0,0,358,5,15,88,0,0,120,79,56,0,0,0,0,0
52,-1,376,2786845,1197.61280618823,376,127714,337664,74602,679,216929,5926,65816,40824,0,0,51241,14312,17218,0,0,0,0,0,324,7,13,93,0,0,105,71,66,0,0,0,0,0
52,1,376,2786845,1197.61280618823,376,127714,337664,486868,679,216929,5926,65816,40824,0,0,51241,14312,17218,0,0,0,0,0,324,7,13,93,0,0,105,71,66,0,0,0,0,0
53,-1,368,2759730,1185.96046411689,368,126245,327011,83643,664,217846,5378,63942,40827,0,0,50342,16851,15468,0,0,0,0,0,319,6,14,75,0,0,121,75,54,0,0,0,0,0
53,1,368,2759730,1185.96046411689,368,126245,327011,494297,664,217846,5378,63942,40827,0,0,50342,16851,15468,0,0,0,0,0,319,6,14,75,0,0,121,75,54,0,0,0,0,0
54,-1,367,2726460,1171.66308551783,367,124204,328056,76936,667,217282,6222,64684,39896,0,0,45956,16433,14518,0,0,0,0,1,330,15,21,78,0,0,92,76,55,0,0,0,0,0
54,1,367,2726460,1171.66308551783,367,124204,328056,481928,667,217282,6222,64684,39896,0,0,45956,16433,14518,0,0,0,0,1,330,15,21,78,0,0,92,76,55,0,0,0,0,0
55,-1,351,2675495,1149.76149548775,351,122074,311301,63582,541,200091,5092,60831,40059,0,0,40553,14790,13467,0,0,0,0,0,254,8,20,79,0,0,69,62,49,0,0,0,0,0
55,1,351,2675495,1149.76149548775,351,122074,311301,438465,541,200091,5092,60831,40059,0,0,40553,14790,13467,0,0,0,0,0,254,8,20,79,0,0,69,62,49,0,0,0,0,0
56,-1,375,2616960,1124.60678985819,375,117504,327618,72510,581,226480,6988,65077,45120,0,0,25834,16214,14414,0,0,0,0,1,298,15,16,88,0,0,30,83,51,0,0,0,0,0
56,1,375,2616960,1124.60678985819,375,117504,327618,472638,581,226480,6988,65077,45120,0,0,25834,16214,14414,0,0,0,0,1,298,15,16,88,0,0,30,83,51,0,0,0,0,0
57,-1,373,2542100,1092.43661366566,373,116379,319253,68305,603,222059,5583,62808,44752,0,0,23806,14492,14058,0,0,0,0,0,326,13,22,88,0,0,27,66,61,0,0,0,0,0
57,1,373,2542100,1092.43661366566,373,116379,319253,455863,603,222059,5583,62808,44752,0,0,23806,14492,14058,0,0,0,0,0,326,13,22,88,0,0,27,66,61,0,0,0,0,0
58,-1,367,2509850,1078.57756768371,367,115560,313819,66483,532,221103,5402,61813,43455,0,0,21922,14636,11971,0,0,0,0,0,280,8,22,85,0,0,22,73,42,0,0,0,0,0
58,1,367,2509850,1078.57756768371,367,115560,313819,446785,532,221103,5402,61813,43455,0,0,21922,14636,11971,0,0,0,0,0,280,8,22,85,0,0,22,73,42,0,0,0,0,0
59,-1,348,2506207.5,1077.01224752901,348,114932,305919,65793,540,213031,5761,60923,43064,0,0,22935,13841,12157,0,0,0,0,0,271,13,32,94,0,0,23,64,43,0,0,0,0,0
59,1,348,2506207.5,1077.01224752901,348,114932,305919,437505,540,213031,5761,60923,43064,0,0,22935,13841,12157,0,0,0,0,0,271,13,32,94,0,0,23,64,43,0,0,0,0,0
60,-1,332,2502287.5,1075.32767511818,332,114480,289708,69239,525,209259,6551,57067,40031,0,0,20356,14975,10708,0,0,0,0,0,275,19,20,76,0,0,17,75,43,0,0,0,0,0
60,1,332,2502287.5,1075.32767511818,332,114480,289708,428186,525,209259,6551,57067,40031,0,0,20356,14975,10708,0,0,0,0,0,275,19,20,76,0,0,17,75,43,0,0,0,0,0
61,-1,327,2282322.5,980.800386764074,327,109918,277877,107917,638,224437,5940,68914,43499,0,0,19809,14310,8885,0,0,0,0,0,371,18,28,93,0,0,22,66,40,0,0,0,0,0
61,1,327,2282322.5,980.800386764074,327,109918,277877,493711,638,224437,5940,68914,43499,0,0,19809,14310,8885,0,0,0,0,0,371,18,28,93,0,0,22,66,40,0,0,0,0,0
62,-1,329,2197577.5,944.382251826386,329,109552,274455,122805,687,230426,6728,70904,41963,0,0,22495,14613,10130,0,0,0,0,1,375,23,35,98,0,0,29,76,51,0,0,0,0,0
62,1,329,2197577.5,944.382251826386,329,109552,274455,520065,687,230426,6728,70904,41963,0,0,22495,14613,10130,0,0,0,0,1,375,23,35,98,0,0,29,76,51,0,0,0,0,0
63,-1,295,2077667.5,892.852385045122,295,106425,252197,66604,583,168034,5363,65593,36397,0,0,20978,13400,9036,0,0,0,0,0,320,13,41,78,0,0,24,62,45,0,0,0,0,0
63,1,295,2077667.5,892.852385045122,295,106425,252197,385405,583,168034,5363,65593,36397,0,0,20978,13400,9036,0,0,0,0,0,320,13,41,78,0,0,24,62,45,0,0,0,0,0
64,-1,272,2003645,861.042114310271,272,105384,234616,51636,499,150262,5613,61568,32654,0,0,18026,11583,6545,0,0,0,0,1,280,15,30,57,0,0,15,66,36,0,0,0,0,0
64,1,272,2003645,861.042114310271,272,105384,234616,337888,499,150262,5613,61568,32654,0,0,18026,11583,6545,0,0,0,0,1,280,15,30,57,0,0,15,66,36,0,0,0,0,0
65,-1,248,1959400,842.028362698754,248,104089,210939,58424,504,138152,4225,56675,30810,0,0,17427,14432,7642,0,0,0,0,0,270,10,19,78,0,0,17,74,36,0,0,0,0,0
65,1,248,1959400,842.028362698754,248,104089,210939,327787,504,138152,4225,56675,30810,0,0,17427,14432,7642,0,0,0,0,0,270,10,19,78,0,0,17,74,36,0,0,0,0,0
66,-1,243,1923277.5,826.505156854319,243,102671,206236,50846,468,129959,4325,55666,28982,0,0,17267,14787,6095,0,0,0,0,1,250,12,23,61,0,0,20,78,24,0,0,0,0,0
66,1,243,1923277.5,826.505156854319,243,102671,206236,307928,468,129959,4325,55666,28982,0,0,17267,14787,6095,0,0,0,0,1,250,12,23,61,0,0,20,78,24,0,0,0,0,0
67,-1,219,1892242.5,813.168242372153,219,101005,191216,40070,425,114274,4273,51990,28043,0,0,14989,11086,6631,0,0,0,0,0,210,14,21,70,0,0,17,57,36,0,0,0,0,0
67,1,219,1892242.5,813.168242372153,219,101005,191216,271356,425,114274,4273,51990,28043,0,0,14989,11086,6631,0,0,0,0,0,210,14,21,70,0,0,17,57,36,0,0,0,0,0
68,-1,225,1879717.5,807.785775676837,225,99550,194776,43495,433,121180,3980,51638,25406,0,0,16825,13383,5859,0,0,0,0,0,220,12,20,57,0,0,22,74,28,0,0,0,0,0
68,1,225,1879717.5,807.785775676837,225,99550,194776,281766,433,121180,3980,51638,25406,0,0,16825,13383,5859,0,0,0,0,0,220,12,20,57,0,0,22,74,28,0,0,0,0,0
69,-1,230,1861725,800.053717232488,230,98230,194393,51251,489,127067,4463,50385,25797,0,0,17098,14072,6761,0,0,0,0,1,258,16,18,65,0,0,20,79,33,0,0,0,0,0
69,1,230,1861725,800.053717232488,230,98230,194393,296895,489,127067,4463,50385,25797,0,0,17098,14072,6761,0,0,0,0,1,258,16,18,65,0,0,20,79,33,0,0,0,0,0
