Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
30, 803, 493, 882, 882, 4013, 4, 
30, 816, 654, 781, 781, 6544, 5, 
30, 821, 340, 403, 403, 788, 3, 
30, 829, 337, 372, 372, 34, 1, 
30, 834, 627, 1222, 1217, 2211, 3, 
30, 836, 445, 198, 198, 244, 3, 
30, 855, 611, 4, 0, 0, 0, 
30, 863, 296, 383, 383, 114, 2, 
30, 881, 562, 329, 329, 457, 3, 
30, 899, 619, 283, 283, 529, 3, 
30, 1001, 448, 807, 806, 1421, 3, 
30, 1036, 378, 603, 2, 6, 4, 
40, 353, 1260, 349, 349, 579, 3, 
40, 360, 1296, 168, 158, 28, 2, 
40, 453, 1212, 96, 95, 5, 1, 
40, 495, 1154, 438, 438, 1608, 4, 
40, 501, 1177, 13, 0, 0, 0, 
40, 535, 1174, 464, 427, 25, 1, 
40, 558, 1202, 51, 1, 2, 3, 
40, 564, 1161, 224, 210, 19, 2, 
40, 625, 838, 344, 341, 85, 2, 
40, 643, 683, 210, 209, 311, 3, 
40, 645, 864, 229, 228, 50, 1.99, 
40, 661, 714, 41, 41, 311, 5, 
40, 666, 1046, 1294, 1294, 4757, 4, 
40, 670, 806, 27, 26, 2, 1, 
40, 673, 1000, 606, 606, 1036, 3, 
40, 736, 644, 1719, 1719, 3628, 3, 
40, 744, 538, 144, 0, 0, 0, 
40, 829, 357, 98, 97, 231, 3, 
40, 845, 297, 342, 338, 101, 2, 
40, 886, 612, 719, 712, 53, 2, 
40, 891, 607, 512, 0, 0, 0, 
40, 900, 444, 604, 603, 935, 3, 
40, 946, 551, 256, 246, 57, 2, 
40, 991, 470, 703, 703, 141, 2, 
50, 249, 1495, 16, 16, 33, 3, 
50, 475, 1046, 639, 639, 62, 1, 
50, 518, 1094, 415, 414, 770, 3, 
50, 529, 1063, 52, 52, 239, 4, 
50, 549, 1140, 273, 273, 523, 3, 
50, 590, 924, 12, 12, 24, 3, 
50, 593, 797, 683, 683, 3141, 4, 
50, 636, 898, 115, 115, 234, 3, 
50, 638, 1027, 181, 111, 7, 3, 
50, 654, 730, 633, 631, 524, 2, 
50, 688, 594, 921, 919, 799, 2, 
50, 703, 794, 691, 691, 668, 2, 
50, 761, 688, 155, 155, 134, 2, 
50, 776, 564, 1006, 1006, 1963, 3, 
50, 827, 350, 62, 62, 112, 3, 
50, 827, 422, 291, 287, 40, 1, 
50, 883, 736, 156, 155, 55, 2, 
50, 888, 596, 814, 11, 12, 3, 
50, 906, 530, 1546, 0, 0, 0, 
50, 924, 372, 4, 4, 9, 3, 
50, 971, 471, 155, 155, 142, 2, 
60, 344, 1330, 152, 132, 8, 1, 
60, 418, 1278, 666, 666, 1572, 3, 
60, 552, 1111, 68, 67, 51, 2, 
60, 568, 1107, 303, 303, 816, 3, 
60, 579, 857, 652, 652, 1242, 3, 
60, 588, 881, 32, 31, 31, 2, 
60, 594, 865, 132, 132, 115, 2, 
60, 602, 1042, 55, 55, 160, 3, 
60, 778, 567, 125, 125, 308, 4, 
60, 803, 475, 49, 49, 38, 2, 
60, 821, 529, 1249, 1248, 1041, 2, 
60, 825, 488, 23, 23, 42, 2.91, 
60, 851, 490, 737, 737, 82, 1, 
60, 853, 418, 275, 228, 12, 1, 
60, 854, 471, 22, 22, 64, 4, 
60, 858, 499, 354, 1, 2, 3, 
60, 906, 524, 178, 178, 148, 2, 
60, 934, 582, 375, 375, 316, 2, 
60, 986, 432, 82, 82, 255, 3, 
70, 339, 1189, 990, 10, 39, 3, 
70, 343, 1267, 47, 37, 3, 1, 
70, 393, 1296, 418, 417, 423, 1.99, 
70, 463, 1097, 100, 100, 151, 2, 
70, 543, 1115, 243, 243, 448, 3, 
70, 590, 1061, 340, 340, 388, 2, 
70, 603, 1023, 302, 302, 403, 2, 
70, 607, 890, 931, 931, 1236, 2, 
70, 613, 761, 477, 477, 564, 2, 
70, 618, 1116, 44, 44, 45, 2, 
70, 658, 864, 1037, 1037, 2799, 3, 
70, 666, 737, 12, 12, 16, 2, 
70, 705, 815, 447, 447, 1201, 3, 
70, 706, 740, 179, 179, 238, 2, 
70, 724, 583, 13, 13, 7, 2, 
70, 734, 727, 415, 415, 625, 2, 
70, 819, 582, 370, 369, 277, 1, 
70, 825, 674, 130, 130, 318, 2.99, 
70, 876, 426, 1311, 1311, 11993, 5, 
70, 904, 425, 555, 555, 5375, 5, 
70, 952, 606, 279, 279, 571, 3, 
70, 983, 519, 108, 108, 300, 3, 
80, 389, 1206, 243, 243, 733, 3, 
80, 389, 1283, 109, 78, 26, 1, 
80, 443, 1041, 616, 1, 3, 2, 
80, 510, 967, 304, 304, 528, 2, 
80, 519, 1158, 752, 720, 231, 1, 
80, 541, 924, 156, 156, 266, 1.99, 
80, 562, 1216, 552, 552, 275, 1, 
80, 589, 1019, 314, 314, 744, 3, 
80, 603, 1049, 160, 0, 0, 0, 
80, 606, 955, 77, 77, 179, 3, 
80, 625, 737, 97, 96, 174, 2, 
80, 629, 861, 222, 222, 385, 2, 
80, 641, 697, 1630, 1630, 4564, 3, 
80, 649, 749, 68, 68, 111, 1.99, 
80, 654, 686, 512, 0, 0, 0, 
80, 666, 613, 72, 72, 114, 2, 
80, 691, 621, 542, 542, 867, 2, 
80, 717, 534, 292, 292, 468, 2, 
80, 736, 627, 170, 76, 5, 2, 
80, 740, 753, 146, 146, 264, 2, 
80, 752, 601, 451, 449, 296, 1, 
80, 757, 679, 482, 482, 1402, 3, 
80, 792, 362, 339, 334, 187, 1, 
80, 810, 541, 426, 426, 303, 2, 
80, 828, 613, 66, 41, 1, 1, 
80, 862, 324, 322, 152, 830, 4, 
80, 863, 335, 131, 0, 0, 0, 
80, 873, 300, 77, 77, 289, 3, 
80, 901, 667, 397, 397, 975, 3, 
80, 920, 493, 64, 63, 34, 2, 
80, 929, 388, 210, 210, 939, 3, 
80, 952, 381, 177, 0, 0, 0, 
80, 955, 333, 553, 553, 1983, 3, 
80, 963, 406, 65, 65, 145, 3, 
80, 966, 435, 484, 484, 189, 1, 
80, 1008, 453, 672, 641, 196, 2, 
90, 414, 1134, 833, 833, 2147, 3, 
90, 498, 1110, 264, 263, 316, 2, 
90, 539, 942, 245, 245, 350, 2, 
90, 540, 1091, 1524, 1524, 1049, 2, 
90, 626, 760, 32, 32, 239, 4.97, 
90, 637, 1101, 2261, 2261, 6973, 3, 
90, 641, 877, 1051, 1051, 1039, 2, 
90, 644, 813, 22, 0, 0, 0, 
90, 676, 749, 416, 416, 470, 2, 
90, 715, 591, 879, 879, 1015, 2, 
90, 742, 550, 82, 82, 167, 3, 
90, 787, 678, 180, 0, 0, 0, 
90, 789, 648, 19, 19, 52, 3, 
90, 812, 340, 957, 957, 2695, 3, 
90, 878, 559, 878, 878, 2149, 3, 
90, 913, 514, 289, 289, 447, 2, 
90, 916, 279, 45, 0, 0, 0, 
90, 928, 389, 413, 345, 376, 2, 
90, 963, 420, 175, 175, 539, 2.98, 
100, 277, 1410, 43, 43, 95, 2, 
100, 340, 1339, 595, 595, 2054, 3, 
100, 436, 1071, 118, 118, 166, 2, 
100, 488, 1045, 103, 103, 135, 2, 
100, 498, 1118, 97, 94, 60, 1.99, 
100, 507, 995, 260, 260, 791, 3, 
100, 537, 965, 89, 88, 58, 1, 
100, 564, 874, 29, 29, 69, 3, 
100, 600, 965, 66, 66, 129, 3, 
100, 609, 989, 1265, 1265, 1532, 2, 
100, 630, 705, 860, 646, 33, 2, 
100, 667, 1000, 390, 389, 646, 3, 
100, 694, 731, 580, 580, 489, 2, 
100, 717, 780, 963, 963, 2372, 3, 
100, 728, 566, 987, 987, 457, 1, 
100, 740, 819, 107, 107, 119, 1.99, 
100, 751, 592, 844, 844, 6602, 5, 
100, 793, 645, 298, 298, 220, 2, 
100, 844, 588, 896, 896, 2083, 3, 
100, 854, 483, 219, 219, 1456, 4, 
100, 860, 316, 195, 195, 281, 1.99, 
100, 869, 581, 34, 0, 0, 0, 
100, 871, 307, 286, 284, 216, 1, 
100, 886, 449, 45, 0, 0, 0, 
100, 919, 406, 246, 246, 125, 1, 
100, 922, 553, 537, 1, 2, 2, 
100, 963, 510, 1715, 1715, 4457, 3, 
110, 353, 1276, 114, 114, 478, 3, 
110, 421, 1259, 322, 310, 72, 1, 
110, 437, 1206, 70, 0, 0, 0, 
110, 456, 1108, 37, 1, 7, 4, 
110, 533, 1109, 113, 113, 248, 3, 
110, 628, 1051, 57, 57, 75, 3, 
110, 642, 889, 323, 323, 219, 2, 
110, 665, 710, 355, 354, 810, 3, 
110, 673, 854, 143, 143, 22, 2, 
110, 697, 560, 592, 592, 3780, 4, 
110, 706, 557, 165, 1, 1, 5, 
110, 727, 808, 431, 431, 1381, 3, 
110, 759, 733, 136, 136, 242, 2, 
110, 814, 405, 172, 172, 672, 2.99, 
110, 818, 518, 189, 189, 526, 2.96, 
110, 818, 553, 320, 320, 596, 2, 
110, 825, 674, 267, 31, 126, 4, 
110, 893, 384, 604, 604, 1912, 3, 
110, 896, 329, 341, 341, 1344, 3, 
110, 931, 366, 260, 260, 683, 2, 
110, 953, 558, 399, 164, 657, 3, 
110, 989, 430, 211, 211, 401, 2, 
120, 349, 1264, 340, 340, 466, 2, 
120, 403, 1236, 851, 851, 1331, 2, 
120, 430, 1070, 266, 266, 397, 2, 
120, 475, 999, 152, 152, 208, 2, 
120, 479, 1171, 477, 477, 2457, 4, 
120, 529, 952, 4, 3, 6, 3, 
120, 540, 1127, 446, 446, 429, 2, 
120, 556, 965, 164, 164, 452, 3, 
120, 581, 803, 205, 163, 3, 2, 
120, 615, 964, 348, 318, 35, 1, 
120, 626, 852, 509, 509, 1369, 3, 
120, 667, 707, 265, 177, 48, 1, 
120, 719, 541, 147, 147, 157, 1.99, 
120, 723, 593, 80, 80, 53, 2, 
120, 753, 723, 588, 588, 1223, 3, 
120, 768, 664, 785, 784, 1062, 2, 
120, 782, 397, 506, 506, 915, 2, 
120, 807, 659, 258, 258, 70, 1, 
120, 823, 679, 395, 395, 1028, 3, 
120, 842, 553, 252, 252, 726, 3, 
120, 843, 628, 50, 48, 28, 1, 
120, 894, 540, 406, 406, 650, 2, 
120, 895, 631, 332, 332, 1111, 3, 
120, 900, 673, 12, 0, 0, 0, 
120, 937, 400, 314, 314, 512, 2, 
120, 954, 561, 142, 140, 119, 3, 
120, 956, 291, 397, 397, 340, 1, 
120, 982, 388, 505, 505, 1141, 2, 
130, 308, 1429, 81, 81, 332, 3, 
130, 357, 1299, 131, 131, 441, 3, 
130, 419, 1304, 265, 0, 0, 0, 
130, 573, 1167, 19, 19, 73, 3, 
130, 597, 1091, 476, 476, 277, 1, 
130, 618, 873, 116, 115, 81, 1, 
130, 650, 1049, 574, 574, 120, 2, 
130, 673, 642, 52, 52, 151, 3, 
130, 683, 586, 1076, 1075, 3028, 3, 
130, 713, 506, 472, 471, 740, 2, 
130, 724, 577, 196, 196, 263, 2, 
130, 732, 646, 6, 6, 8, 2, 
130, 740, 796, 184, 181, 41, 1, 
130, 760, 645, 852, 852, 933, 2, 
130, 763, 462, 372, 372, 250, 1, 
130, 775, 611, 290, 288, 177, 2, 
130, 814, 579, 19, 19, 57, 3, 
130, 829, 567, 925, 925, 1767, 3, 
130, 846, 367, 351, 51, 324, 4, 
130, 850, 581, 1036, 1035, 1542, 3, 
130, 857, 585, 27, 0, 0, 0, 
130, 865, 432, 42, 42, 40, 2, 
130, 891, 480, 438, 438, 379, 1, 
130, 936, 345, 168, 168, 136, 1, 
130, 936, 577, 83, 83, 128, 2, 
130, 937, 348, 108, 1, 3, 3, 
130, 966, 303, 337, 337, 1164, 3, 
