"","MapCode","SpeciesName","CohortAge","CohortBiomass"
"1",79392,"HRDWD",5,225.5
"2",79392,"HRDWD",5,225.5
"3",79392,"HRDWD",10,145.75
"4",79392,"HRDWD",10,145.75
"5",79392,"HRDWD",15,152.13
"6",79392,"HRDWD",15,152.13
"7",79392,"HRDWD",20,222.75
"8",79392,"HRDWD",20,222.75
"9",79392,"ACSA3",10,27.17
"10",79392,"POTR5",5,17.38
"11",79392,"POTR5",10,21.45
"12",80627,"SFTWD",60,242.66
"13",80627,"SFTWD",60,242.66
"14",80627,"ABBA",15,37.73
"15",80627,"PIST",35,210.43
"16",80627,"PIST",40,78.65
"17",80627,"PIST",45,555.06
"18",80627,"PIST",50,277.75
"19",80627,"PIST",55,100.87
"20",78796,"HRDWD",5,49.17
"21",78796,"HRDWD",5,49.17
"22",78796,"HRDWD",10,47.41
"23",78796,"HRDWD",10,47.41
"24",78796,"POTR5",5,118.47
"25",78796,"POTR5",10,194.7
"26",27667,"HRDWD",5,64.68
"27",27667,"HRDWD",5,64.68
"28",27667,"HRDWD",15,189.75
"29",27667,"HRDWD",15,189.75
"30",27667,"HRDWD",20,244.31
"31",27667,"HRDWD",20,244.31
"32",27667,"HRDWD",25,781.99
"33",27667,"HRDWD",25,781.99
"34",27667,"HRDWD",30,182.38
"35",27667,"HRDWD",30,182.38
"36",27667,"HRDWD",35,547.91
"37",27667,"HRDWD",35,547.91
"38",27667,"HRDWD",40,1388.97
"39",27667,"HRDWD",40,1388.97
"40",27667,"HRDWD",45,198.66
"41",27667,"HRDWD",45,198.66
"42",27667,"HRDWD",50,600.49
"43",27667,"HRDWD",50,600.49
"44",27667,"HRDWD",55,714.78
"45",27667,"HRDWD",55,714.78
"46",27667,"HRDWD",60,1150.16
"47",27667,"HRDWD",60,1150.16
"48",27667,"HRDWD",65,1922.8
"49",27667,"HRDWD",65,1922.8
"50",27667,"HRDWD",70,563.97
"51",27667,"HRDWD",70,563.97
"52",27667,"ABBA",5,6.16
"53",27667,"ABBA",10,16.61
"54",27667,"ABBA",15,113.52
"55",27667,"ABBA",20,265.76
"56",27667,"ABBA",25,298.54
"57",27667,"ABBA",30,743.49
"58",27667,"ABBA",35,931.59
"59",27667,"ABBA",40,1053.91
"60",27667,"ABBA",45,356.84
"61",27667,"BEPA",10,32.34
"62",27667,"BEPA",55,237.71
"63",27667,"POTR5",40,188.43
"64",27667,"POTR5",45,234.41
"65",26907,"HRDWD",50,17.93
"66",26907,"HRDWD",50,17.93
"67",26907,"HRDWD",55,58.85
"68",26907,"HRDWD",55,58.85
"69",26907,"SFTWD",5,68.42
"70",26907,"SFTWD",5,68.42
"71",26907,"SFTWD",10,162.03
"72",26907,"SFTWD",10,162.03
"73",26907,"SFTWD",15,77.22
"74",26907,"SFTWD",15,77.22
"75",26907,"SFTWD",20,60.5
"76",26907,"SFTWD",20,60.5
"77",26907,"SFTWD",25,111.21
"78",26907,"SFTWD",25,111.21
"79",26907,"SFTWD",30,264.55
"80",26907,"SFTWD",30,264.55
"81",26907,"SFTWD",35,458.26
"82",26907,"SFTWD",35,458.26
"83",26907,"SFTWD",40,35.75
"84",26907,"SFTWD",40,35.75
"85",26907,"SFTWD",45,362.01
"86",26907,"SFTWD",45,362.01
"87",26907,"SFTWD",50,101.2
"88",26907,"SFTWD",50,101.2
"89",26907,"ABBA",5,16.61
"90",26907,"ABBA",10,33.22
"91",26907,"ABBA",15,43.12
"92",26907,"ABBA",20,166.1
"93",26907,"ABBA",25,387.86
"94",26907,"ABBA",30,420.86
"95",26907,"ABBA",35,837.54
"96",26907,"ABBA",40,169.18
"97",26907,"PIST",5,7.04
"98",26907,"PIST",15,26.95
"99",26907,"PIST",20,54.45
"100",26907,"PIST",45,63.8
"101",26907,"PIST",50,169.07
"102",26907,"PIST",70,827.64
"103",26907,"THOC2",75,102.19
"104",26128,"HRDWD",5,59.29
"105",26128,"HRDWD",5,59.29
"106",26128,"HRDWD",10,36.63
"107",26128,"HRDWD",10,36.63
"108",26128,"HRDWD",15,102.3
"109",26128,"HRDWD",15,102.3
"110",26128,"HRDWD",20,255.42
"111",26128,"HRDWD",20,255.42
"112",26128,"HRDWD",25,151.58
"113",26128,"HRDWD",25,151.58
"114",26128,"HRDWD",50,223.41
"115",26128,"HRDWD",50,223.41
"116",26128,"HRDWD",55,313.61
"117",26128,"HRDWD",55,313.61
"118",26128,"ABBA",5,130.35
"119",26128,"ABBA",10,81.07
"120",26128,"ABBA",15,223.3
"121",26128,"ABBA",20,319.99
"122",26128,"ABBA",25,471.24
"123",26128,"ABBA",30,1751.42
"124",26128,"ABBA",35,1231.23
"125",26128,"ABBA",40,168.63
"126",26128,"ABBA",45,662.09
"127",26128,"THOC2",25,51.59
"128",26128,"THOC2",75,36.85
"129",26128,"THOC2",80,321.64
"130",26128,"THOC2",95,424.05
"131",26128,"POTR5",40,93.28
"132",26143,"HRDWD",5,19.58
"133",26143,"HRDWD",5,19.58
"134",26143,"HRDWD",15,59.4
"135",26143,"HRDWD",15,59.4
"136",26143,"HRDWD",25,137.39
"137",26143,"HRDWD",25,137.39
"138",26143,"HRDWD",50,27.94
"139",26143,"HRDWD",50,27.94
"140",26143,"SFTWD",5,14.41
"141",26143,"SFTWD",5,14.41
"142",26143,"SFTWD",45,49.83
"143",26143,"SFTWD",45,49.83
"144",26143,"SFTWD",55,23.87
"145",26143,"SFTWD",55,23.87
"146",26143,"ABBA",5,52.58
"147",26143,"ABBA",10,77.22
"148",26143,"ABBA",15,70.4
"149",26143,"ABBA",20,292.71
"150",26143,"ABBA",25,356.51
"151",26143,"ABBA",30,237.38
"152",26143,"ABBA",40,143.88
"153",26143,"ABBA",55,1.76
"154",26455,"HRDWD",60,305.8
"155",26455,"HRDWD",60,305.8
"156",26455,"SFTWD",5,48.62
"157",26455,"SFTWD",5,48.62
"158",26455,"SFTWD",10,96.25
"159",26455,"SFTWD",10,96.25
"160",26455,"SFTWD",15,30.8
"161",26455,"SFTWD",15,30.8
"162",26455,"SFTWD",20,196.02
"163",26455,"SFTWD",20,196.02
"164",26455,"SFTWD",25,373.34
"165",26455,"SFTWD",25,373.34
"166",26455,"SFTWD",45,54.34
"167",26455,"SFTWD",45,54.34
"168",26455,"ABBA",5,86.02
"169",26455,"ABBA",10,216.92
"170",26455,"ABBA",15,305.91
"171",26455,"ABBA",20,402.6
"172",26455,"ABBA",40,55
"173",26455,"ABBA",45,82.39
"174",26455,"PIMA",60,99.55
"175",26455,"PIMA",70,198.11
"176",26455,"PIST",5,21.78
"177",26455,"PIST",10,15.4
"178",26455,"PIST",15,126.72
"179",26455,"PIST",20,48.07
"180",26455,"PIST",25,153.23
"181",26455,"PIST",40,326.59
"182",26455,"PIST",45,47.85
"183",26455,"PIST",50,116.05
"184",26455,"THOC2",80,157.96
"185",26455,"POTR5",5,17.38
"186",26455,"POTR5",10,25.96
"187",26455,"POTR5",20,171.93
"188",26455,"POTR5",50,4.07
"189",26455,"POTR5",55,176.55
"190",26455,"POTR5",60,124.52
"191",26936,"HRDWD",5,36.96
"192",26936,"HRDWD",5,36.96
"193",26936,"HRDWD",10,65.01
"194",26936,"HRDWD",10,65.01
"195",26936,"HRDWD",15,193.49
"196",26936,"HRDWD",15,193.49
"197",26936,"HRDWD",20,66.77
"198",26936,"HRDWD",20,66.77
"199",26936,"HRDWD",25,274.67
"200",26936,"HRDWD",25,274.67
"201",26936,"HRDWD",45,275.88
"202",26936,"HRDWD",45,275.88
"203",26936,"HRDWD",50,482.35
"204",26936,"HRDWD",50,482.35
"205",26936,"HRDWD",55,955.35
"206",26936,"HRDWD",55,955.35
"207",26936,"HRDWD",65,51.92
"208",26936,"HRDWD",65,51.92
"209",26936,"SFTWD",45,110.77
"210",26936,"SFTWD",45,110.77
"211",26936,"BEAL2",5,20.68
"212",26920,"HRDWD",5,34.54
"213",26920,"HRDWD",5,34.54
"214",26920,"SFTWD",5,22.88
"215",26920,"SFTWD",5,22.88
"216",26920,"SFTWD",10,47.85
"217",26920,"SFTWD",10,47.85
"218",26920,"SFTWD",15,30.8
"219",26920,"SFTWD",15,30.8
"220",26920,"SFTWD",20,188.65
"221",26920,"SFTWD",20,188.65
"222",26920,"SFTWD",25,380.6
"223",26920,"SFTWD",25,380.6
"224",26920,"SFTWD",30,297.99
"225",26920,"SFTWD",30,297.99
"226",26920,"ABBA",10,13.53
"227",26920,"ABBA",15,28.16
"228",27275,"HRDWD",5,22.11
"229",27275,"HRDWD",5,22.11
"230",27275,"HRDWD",20,224.62
"231",27275,"HRDWD",20,224.62
"232",27275,"HRDWD",25,166.54
"233",27275,"HRDWD",25,166.54
"234",27275,"HRDWD",35,633.27
"235",27275,"HRDWD",35,633.27
"236",27275,"HRDWD",40,963.38
"237",27275,"HRDWD",40,963.38
"238",27275,"HRDWD",45,36.74
"239",27275,"HRDWD",45,36.74
"240",27275,"HRDWD",50,104.5
"241",27275,"HRDWD",50,104.5
"242",27275,"HRDWD",60,228.03
"243",27275,"HRDWD",60,228.03
"244",27275,"HRDWD",65,497.53
"245",27275,"HRDWD",65,497.53
"246",27275,"SFTWD",5,16.94
"247",27275,"SFTWD",5,16.94
"248",27275,"SFTWD",15,35.86
"249",27275,"SFTWD",15,35.86
"250",27275,"SFTWD",45,110.55
"251",27275,"SFTWD",45,110.55
"252",27275,"SFTWD",50,218.13
"253",27275,"SFTWD",50,218.13
"254",27275,"SFTWD",55,176.55
"255",27275,"SFTWD",55,176.55
"256",27275,"SFTWD",60,220.88
"257",27275,"SFTWD",60,220.88
"258",27275,"ABBA",5,21.45
"259",27275,"ABBA",10,47.85
"260",27275,"ABBA",15,28.16
"261",27275,"ABBA",20,195.69
"262",27275,"ABBA",25,461.67
"263",27275,"ABBA",30,719.18
"264",27275,"ABBA",35,867.02
"265",27275,"ABBA",40,535.04
"266",27275,"ABBA",45,323.18
"267",27275,"ABBA",50,424.38
"268",27275,"PIGL",50,26.95
"269",27275,"PIGL",70,654.83
"270",27275,"BEPA",40,623.37
"271",27275,"BEPA",45,257.18
"272",27275,"POTR5",45,7.26
"273",27275,"POTR5",50,258.5
"274",26923,"HRDWD",5,22.11
"275",26923,"HRDWD",5,22.11
"276",26923,"HRDWD",15,98.34
"277",26923,"HRDWD",15,98.34
"278",26923,"HRDWD",45,0.55
"279",26923,"HRDWD",45,0.55
"280",26923,"SFTWD",5,14.41
"281",26923,"SFTWD",5,14.41
"282",26923,"SFTWD",10,26.07
"283",26923,"SFTWD",10,26.07
"284",26923,"SFTWD",15,82.72
"285",26923,"SFTWD",15,82.72
"286",26923,"SFTWD",25,92.4
"287",26923,"SFTWD",25,92.4
"288",26923,"SFTWD",30,132
"289",26923,"SFTWD",30,132
"290",26923,"SFTWD",40,26.4
"291",26923,"SFTWD",40,26.4
"292",26923,"SFTWD",45,113.08
"293",26923,"SFTWD",45,113.08
"294",26923,"SFTWD",50,197.78
"295",26923,"SFTWD",50,197.78
"296",26923,"SFTWD",55,457.16
"297",26923,"SFTWD",55,457.16
"298",26923,"SFTWD",60,580.91
"299",26923,"SFTWD",60,580.91
"300",26923,"SFTWD",65,526.13
"301",26923,"SFTWD",65,526.13
"302",26923,"ABBA",5,54.45
"303",26923,"ABBA",10,101.2
"304",26923,"ABBA",15,93.5
"305",26923,"ABBA",20,154
"306",26923,"ABBA",25,276.76
"307",26923,"ABBA",35,93.17
"308",26923,"ABBA",40,479.93
"309",26923,"ABBA",45,292.6
"310",26923,"ABBA",50,434.94
"311",26923,"PIST",30,278.74
"312",26923,"PIST",40,37.84
"313",26923,"PIST",45,169.4
"314",26923,"PIST",50,212.74
"315",26923,"PIST",55,127.27
"316",26923,"THOC2",15,21.56
"317",27839,"HRDWD",10,25.3
"318",27839,"HRDWD",10,25.3
"319",27839,"HRDWD",15,50.49
"320",27839,"HRDWD",15,50.49
"321",27839,"HRDWD",20,68.53
"322",27839,"HRDWD",20,68.53
"323",27839,"HRDWD",30,191.07
"324",27839,"HRDWD",30,191.07
"325",27839,"HRDWD",35,371.14
"326",27839,"HRDWD",35,371.14
"327",27839,"HRDWD",45,103.18
"328",27839,"HRDWD",45,103.18
"329",27839,"HRDWD",50,81.29
"330",27839,"HRDWD",50,81.29
"331",27839,"HRDWD",55,147.62
"332",27839,"HRDWD",55,147.62
"333",27839,"HRDWD",65,486.2
"334",27839,"HRDWD",65,486.2
"335",27839,"HRDWD",70,730.73
"336",27839,"HRDWD",70,730.73
"337",27839,"ABBA",5,29.81
"338",27839,"ABBA",10,50.27
"339",27839,"ABBA",15,80.85
"340",27839,"ABBA",35,12.65
"341",27839,"ACSA3",20,77.55
"342",27839,"BEPA",20,105.93
"343",27839,"BEPA",25,278.19
"344",27839,"BEPA",30,291.61
"345",27839,"BEPA",45,50.38
"346",27839,"POTR5",25,131.12
"347",27839,"POTR5",40,14.63
"348",27835,"HRDWD",5,84.81
"349",27835,"HRDWD",5,84.81
"350",27835,"HRDWD",10,82.72
"351",27835,"HRDWD",10,82.72
"352",27835,"HRDWD",15,116.27
"353",27835,"HRDWD",15,116.27
"354",27835,"HRDWD",20,88
"355",27835,"HRDWD",20,88
"356",27835,"HRDWD",25,603.24
"357",27835,"HRDWD",25,603.24
"358",27835,"HRDWD",30,397.98
"359",27835,"HRDWD",30,397.98
"360",27835,"HRDWD",35,611.49
"361",27835,"HRDWD",35,611.49
"362",27835,"HRDWD",40,2358.73
"363",27835,"HRDWD",40,2358.73
"364",27835,"HRDWD",45,1025.2
"365",27835,"HRDWD",45,1025.2
"366",27835,"HRDWD",50,547.58
"367",27835,"HRDWD",50,547.58
"368",27835,"HRDWD",55,374.11
"369",27835,"HRDWD",55,374.11
"370",27835,"HRDWD",60,350.9
"371",27835,"HRDWD",60,350.9
"372",27835,"HRDWD",65,677.71
"373",27835,"HRDWD",65,677.71
"374",27835,"SFTWD",5,19.91
"375",27835,"SFTWD",5,19.91
"376",27835,"SFTWD",10,27.94
"377",27835,"SFTWD",10,27.94
"378",27835,"SFTWD",25,101.53
"379",27835,"SFTWD",25,101.53
"380",27835,"ABBA",5,8.25
"381",27835,"ABBA",10,33.55
"382",27835,"ABBA",15,28.16
"383",27835,"ABBA",20,172.81
"384",27835,"ABBA",25,93.39
"385",27835,"ABBA",35,397.54
"386",27835,"ABBA",40,175.78
"387",27835,"ABBA",45,662.09
"388",27835,"ABBA",50,250.14
"389",27835,"ACSA3",5,21.45
"390",27835,"ACSA3",15,57.53
"391",27835,"ACSA3",35,556.49
"392",27835,"ACSA3",40,349.03
"393",27835,"BEAL2",5,26.07
"394",27835,"BEAL2",50,162.58
"395",27835,"BEAL2",60,294.69
"396",27835,"BEPA",10,39.05
"397",27835,"BEPA",15,63.25
"398",27835,"BEPA",20,105.93
"399",27835,"BEPA",25,132
"400",27835,"BEPA",30,291.61
"401",27835,"BEPA",35,313.94
"402",27835,"BEPA",45,207.57
"403",27835,"BEPA",50,99.11
"404",30356,"HRDWD",50,97.9
"405",30356,"HRDWD",50,97.9
"406",30356,"HRDWD",65,726.99
"407",30356,"HRDWD",65,726.99
"408",30356,"ABBA",45,121.44
"409",30356,"ABBA",50,442.53
"410",30356,"PIGL",60,323.07
"411",30356,"ACSA3",5,37.84
"412",30356,"ACSA3",10,33.66
"413",30356,"ACSA3",15,195.25
"414",30356,"ACSA3",25,271.26
"415",30356,"ACSA3",30,193.93
"416",30356,"ACSA3",35,232.87
"417",30356,"ACSA3",50,66.88
"418",30356,"ACSA3",60,145.75
"419",30356,"ACSA3",65,469.37
"420",30356,"ACSA3",70,584.1
"421",30356,"ACSA3",75,962.94
"422",30356,"ACSA3",80,802.12
"423",30356,"FRNI",55,71.61
"424",30356,"FRNI",60,111.76
"425",29614,"PIGL",30,179.74
"426",29614,"PIGL",40,39.6
"427",29614,"PIGL",45,100.65
"428",29614,"PIGL",65,445.5
"429",29614,"BEAL2",20,82.61
"430",29614,"BEAL2",50,103.62
"431",29614,"BEPA",45,519.2
"432",29614,"BEPA",50,1652.09
"433",29614,"BEPA",55,3032.15
"434",29614,"BEPA",60,1745.37
"435",29614,"BEPA",65,549.45
"436",29614,"POTR5",60,688.6
"437",29645,"ABBA",40,15.4
"438",29645,"ABBA",45,146.96
"439",29645,"ABBA",55,290.29
"440",29645,"PIGL",65,153.56
"441",29645,"PIGL",70,280.5
"442",29645,"THOC2",5,17.16
"443",29645,"THOC2",20,65.01
"444",29645,"THOC2",35,87.45
"445",29645,"THOC2",60,346.39
"446",29645,"THOC2",65,163.46
"447",29645,"THOC2",70,414.37
"448",29645,"THOC2",75,516.12
"449",29645,"THOC2",80,266.53
"450",29645,"THOC2",85,1119.25
"451",29645,"THOC2",90,1193.06
"452",29645,"THOC2",95,842.82
"453",29645,"THOC2",100,1009.03
"454",29645,"ACSA3",15,48.84
"455",29645,"BEAL2",60,525.8
"456",29645,"BEAL2",65,1262.91
"457",29645,"BEAL2",75,866.25
"458",29645,"BEPA",45,74.91
"459",29645,"BEPA",55,196.68
"460",29645,"FRNI",15,43.01
"461",29645,"FRNI",20,108.68
"462",29645,"FRNI",25,97.35
"463",29645,"FRNI",40,878.02
"464",29645,"FRNI",45,875.49
"465",29645,"FRNI",50,54.01
"466",29645,"FRNI",55,67.76
"467",29645,"FRNI",60,101.42
"468",29645,"FRNI",70,561.33
"469",29618,"ABBA",55,123.97
"470",29618,"THOC2",10,14.41
"471",29618,"THOC2",90,286.33
"472",29618,"THOC2",95,1294.26
"473",29618,"THOC2",100,660.66
"474",29618,"THOC2",105,860.75
"475",29618,"ACSA3",60,151.25
"476",29618,"ACSA3",65,215.6
"477",29618,"BEAL2",45,275.77
"478",29618,"BEAL2",50,318.45
"479",29618,"BEAL2",55,240.02
"480",29618,"BEAL2",60,584.76
"481",29618,"BEAL2",65,485.98
"482",29618,"BEAL2",70,643.5
"483",29618,"BEAL2",75,3567.3
"484",29618,"BEAL2",85,2228.71
"485",29328,"HRDWD",25,113.85
"486",29328,"HRDWD",25,113.85
"487",29328,"HRDWD",65,889.13
"488",29328,"HRDWD",65,889.13
"489",29328,"HRDWD",70,1322.86
"490",29328,"HRDWD",70,1322.86
"491",29328,"ACSA3",10,54.45
"492",29328,"ACSA3",15,48.84
"493",29328,"ACSA3",50,95.04
"494",29328,"ACSA3",55,262.9
"495",29328,"ACSA3",60,341.55
"496",29328,"ACSA3",70,815.21
"497",29328,"ACSA3",75,2522.52
"498",29328,"ACSA3",80,1669.14
"499",29328,"ACSA3",85,1275.78
"500",29328,"ACSA3",90,7576.8
"501",30400,"HRDWD",50,108.35
"502",30400,"HRDWD",50,108.35
"503",30400,"HRDWD",55,226.82
"504",30400,"HRDWD",55,226.82
"505",30400,"HRDWD",60,216.92
"506",30400,"HRDWD",60,216.92
"507",30400,"HRDWD",65,971.41
"508",30400,"HRDWD",65,971.41
"509",30400,"HRDWD",70,2222.44
"510",30400,"HRDWD",70,2222.44
"511",30400,"SFTWD",65,343.53
"512",30400,"SFTWD",65,343.53
"513",30400,"SFTWD",75,968.99
"514",30400,"SFTWD",75,968.99
"515",30400,"ACSA3",20,77.55
"516",30400,"ACSA3",35,323.62
"517",30400,"ACSA3",50,86.02
"518",30400,"ACSA3",55,733.48
"519",30400,"ACSA3",60,556.93
"520",30400,"ACSA3",65,355.08
"521",30400,"ACSA3",70,1533.62
"522",30400,"ACSA3",75,2442.77
"523",30400,"ACSA3",80,1127.5
"524",30400,"BEAL2",55,283.8
"525",29338,"HRDWD",10,36.63
"526",29338,"HRDWD",10,36.63
"527",29338,"HRDWD",50,184.03
"528",29338,"HRDWD",50,184.03
"529",29338,"HRDWD",55,96.47
"530",29338,"HRDWD",55,96.47
"531",29338,"HRDWD",60,891.66
"532",29338,"HRDWD",60,891.66
"533",29338,"HRDWD",65,1360.7
"534",29338,"HRDWD",65,1360.7
"535",29338,"HRDWD",70,1023.77
"536",29338,"HRDWD",70,1023.77
"537",29338,"HRDWD",75,7583.18
"538",29338,"HRDWD",75,7583.18
"539",29338,"ACSA3",50,268.73
"540",29338,"ACSA3",55,416.35
"541",29338,"ACSA3",65,718.63
"542",29338,"ACSA3",70,1854.49
"543",29338,"ACSA3",75,2013.77
"544",29338,"ACSA3",80,3875.74
"545",29338,"ACSA3",85,1461.24
"546",29338,"ACSA3",95,3432.77
"547",29338,"BEAL2",65,749.54
"548",29620,"HRDWD",35,387.42
"549",29620,"HRDWD",35,387.42
"550",29620,"HRDWD",45,80.74
"551",29620,"HRDWD",45,80.74
"552",29620,"HRDWD",50,252.89
"553",29620,"HRDWD",50,252.89
"554",29620,"HRDWD",55,421.3
"555",29620,"HRDWD",55,421.3
"556",29620,"ABBA",10,23.87
"557",29620,"ACSA3",15,57.53
"558",29620,"ACSA3",35,253.88
"559",29620,"ACSA3",40,403.37
"560",29620,"ACSA3",45,526.02
"561",29620,"ACSA3",55,631.51
"562",29620,"ACSA3",60,385
"563",29620,"ACSA3",65,311.85
"564",29620,"ACSA3",70,1207.03
"565",29620,"ACSA3",75,2444.31
"566",29620,"ACSA3",80,1101.32
"567",29620,"ACSA3",85,3902.69
"568",29620,"QURU",60,433.73
"569",29620,"QURU",75,1920.82
"570",29620,"QURU",85,1815.33
"571",29988,"HRDWD",5,22.11
"572",29988,"HRDWD",5,22.11
"573",29988,"HRDWD",50,224.51
"574",29988,"HRDWD",50,224.51
"575",29988,"HRDWD",60,590.37
"576",29988,"HRDWD",60,590.37
"577",29988,"HRDWD",65,561.44
"578",29988,"HRDWD",65,561.44
"579",29988,"HRDWD",75,1871.32
"580",29988,"HRDWD",75,1871.32
"581",29988,"SFTWD",45,28.93
"582",29988,"SFTWD",45,28.93
"583",29988,"ABBA",30,207.9
"584",29988,"ABBA",35,32.01
"585",29988,"ACSA3",35,275.99
"586",29988,"ACSA3",40,462.33
"587",29988,"ACSA3",50,1048.41
"588",29988,"ACSA3",55,588.83
"589",29988,"ACSA3",60,2055.02
"590",29988,"ACSA3",65,1499.74
"591",29988,"ACSA3",70,843.26
"592",29988,"ACSA3",75,1710.06
"593",29988,"BEAL2",55,182.05
"594",29988,"BEAL2",60,311.85
"595",29988,"BEAL2",70,1049.62
"596",29988,"QURU",80,3169.1
"597",29988,"QURU",85,1622.83
"598",29988,"QURU",90,3464.34
"599",29957,"SFTWD",50,150.26
"600",29957,"SFTWD",50,150.26
"601",29957,"PIMA",15,26.07
"602",29957,"PIMA",25,53.68
"603",29957,"PIMA",30,75.46
"604",29957,"PIMA",50,127.16
"605",29957,"PIMA",55,865.26
"606",29957,"PIMA",60,178.09
"607",29957,"PIMA",65,235.62
"608",29957,"PIMA",75,267.63
"609",29957,"PIST",80,1425.82
"610",29612,"HRDWD",5,94.71
"611",29612,"HRDWD",5,94.71
"612",29612,"HRDWD",10,34.21
"613",29612,"HRDWD",10,34.21
"614",29612,"HRDWD",65,115.5
"615",29612,"HRDWD",65,115.5
"616",29612,"HRDWD",70,520.52
"617",29612,"HRDWD",70,520.52
"618",29612,"ABBA",40,108.46
"619",29612,"PIGL",60,261.8
"620",29612,"THOC2",75,50.93
"621",29612,"THOC2",90,285.01
"622",29612,"THOC2",100,1545.61
"623",29612,"THOC2",105,789.03
"624",29612,"ACSA3",10,68.09
"625",29612,"ACSA3",35,232.87
"626",29612,"ACSA3",40,403.37
"627",29612,"ACSA3",50,84.15
"628",29612,"ACSA3",55,88.88
"629",29612,"ACSA3",60,195.8
"630",29612,"ACSA3",65,268.62
"631",29612,"ACSA3",70,657.25
"632",29612,"ACSA3",75,1762.97
"633",29612,"ACSA3",80,871.53
"634",29612,"BEAL2",50,114.95
"635",29612,"QURU",70,558.8
"636",29612,"QURU",80,1058.42
"637",30039,"SFTWD",45,51.92
"638",30039,"SFTWD",45,51.92
"639",30039,"SFTWD",50,185.79
"640",30039,"SFTWD",50,185.79
"641",30039,"SFTWD",55,696.63
"642",30039,"SFTWD",55,696.63
"643",30039,"ABBA",50,182.71
"644",30039,"PIBA2",5,10.78
"645",30039,"PIBA2",15,27.83
"646",30039,"PIBA2",20,115.39
"647",30039,"PIBA2",25,407.99
"648",30039,"PIBA2",30,212.19
"649",30039,"PIBA2",35,354.97
"650",30039,"PIBA2",40,238.48
"651",30039,"PIBA2",45,845.24
"652",30039,"PIBA2",50,1159.62
"653",29644,"HRDWD",40,650.87
"654",29644,"HRDWD",40,650.87
"655",29644,"HRDWD",80,1701.26
"656",29644,"HRDWD",80,1701.26
"657",29644,"ACSA3",5,37.84
"658",29644,"ACSA3",10,67.32
"659",29644,"ACSA3",35,275.99
"660",29644,"ACSA3",50,178.42
"661",29644,"ACSA3",65,619.3
"662",29644,"ACSA3",70,353.21
"663",29644,"ACSA3",75,1125.19
"664",29644,"ACSA3",80,1054.02
"665",29644,"ACSA3",85,3661.02
"666",29644,"ACSA3",90,3301.21
"667",29616,"HRDWD",55,153.01
"668",29616,"HRDWD",55,153.01
"669",29616,"HRDWD",65,405.24
"670",29616,"HRDWD",65,405.24
"671",29616,"HRDWD",70,1625.58
"672",29616,"HRDWD",70,1625.58
"673",29616,"HRDWD",75,1257.52
"674",29616,"HRDWD",75,1257.52
"675",29616,"ACSA3",20,155.98
"676",29616,"ACSA3",25,101.09
"677",29616,"ACSA3",30,176
"678",29616,"ACSA3",50,1240.14
"679",29616,"ACSA3",55,422.4
"680",29616,"ACSA3",60,714.01
"681",29616,"ACSA3",65,1343.21
"682",29616,"ACSA3",70,1612.38
"683",29616,"ACSA3",75,767.36
"684",29616,"ACSA3",80,2914.45
"685",29616,"ACSA3",85,1183.27
"686",28954,"HRDWD",20,118.8
"687",28954,"HRDWD",20,118.8
"688",28954,"HRDWD",30,155.87
"689",28954,"HRDWD",30,155.87
"690",28954,"HRDWD",50,332.75
"691",28954,"HRDWD",50,332.75
"692",28954,"HRDWD",55,212.74
"693",28954,"HRDWD",55,212.74
"694",28954,"HRDWD",60,220.66
"695",28954,"HRDWD",60,220.66
"696",28954,"SFTWD",35,217.14
"697",28954,"SFTWD",35,217.14
"698",28954,"SFTWD",45,68.2
"699",28954,"SFTWD",45,68.2
"700",28954,"SFTWD",55,185.02
"701",28954,"SFTWD",55,185.02
"702",28954,"PIST",30,133.65
"703",28954,"POTR5",5,10.56
"704",28954,"POTR5",15,146.63
"705",28954,"POTR5",20,142.78
"706",28954,"POTR5",25,155.87
"707",28884,"PIBA2",5,37.73
"708",28884,"PIBA2",10,43.78
"709",28884,"PIBA2",15,209.55
"710",28992,"PIMA",15,52.58
"711",28992,"PIMA",25,67.76
"712",28992,"PIMA",35,309.65
"713",28992,"PIMA",40,193.05
"714",28992,"PIMA",50,161.7
"715",28992,"PIMA",55,262.35
"716",28992,"PIMA",60,86.24
"717",28992,"PIMA",65,110.88
"718",28992,"PIBA2",35,68.53
"719",28992,"PIBA2",40,69.3
"720",28992,"PIBA2",45,77.99
"721",28992,"PIBA2",50,339.02
"722",28971,"HRDWD",15,59.4
"723",28971,"HRDWD",15,59.4
"724",28971,"HRDWD",20,68.31
"725",28971,"HRDWD",20,68.31
"726",28971,"HRDWD",35,362.89
"727",28971,"HRDWD",35,362.89
"728",28971,"HRDWD",45,77.99
"729",28971,"HRDWD",45,77.99
"730",28971,"HRDWD",50,566.83
"731",28971,"HRDWD",50,566.83
"732",28971,"HRDWD",55,694.87
"733",28971,"HRDWD",55,694.87
"734",28971,"HRDWD",60,535.37
"735",28971,"HRDWD",60,535.37
"736",28971,"HRDWD",65,1872.31
"737",28971,"HRDWD",65,1872.31
"738",28971,"HRDWD",70,1095.49
"739",28971,"HRDWD",70,1095.49
"740",28971,"HRDWD",75,1146.42
"741",28971,"HRDWD",75,1146.42
"742",28971,"HRDWD",80,1821.16
"743",28971,"HRDWD",80,1821.16
"744",28971,"SFTWD",50,70.18
"745",28971,"SFTWD",50,70.18
