Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
20, 743, 645, 63, 63, 73, 3, 
20, 746, 763, 155, 155, 250, 3, 
20, 747, 579, 85, 85, 67, 3, 
20, 768, 571, 556, 555, 581, 3, 
20, 771, 595, 1306, 0, 0, 0, 
20, 778, 540, 298, 298, 291, 3, 
20, 830, 448, 47, 37, 10, 2, 
20, 876, 391, 938, 938, 811, 3, 
20, 893, 453, 134, 0, 0, 0, 
20, 911, 467, 975, 963, 59, 2, 
20, 948, 601, 427, 427, 429, 3, 
20, 961, 420, 575, 573, 41, 2, 
30, 399, 1270, 81, 66, 8, 2, 
30, 437, 1114, 667, 666, 1174, 3, 
30, 465, 1016, 357, 357, 608, 3, 
30, 515, 1154, 269, 269, 2401, 5, 
30, 589, 1011, 1204, 1199, 206, 2, 
30, 623, 850, 472, 469, 85, 2, 
30, 631, 712, 90, 90, 131, 3, 
30, 690, 911, 247, 247, 1171, 4, 
30, 693, 688, 222, 222, 406, 3, 
30, 716, 714, 113, 101, 30, 2, 
30, 729, 501, 529, 512, 141, 2, 
30, 742, 806, 112, 112, 128, 3, 
30, 768, 678, 176, 176, 87, 2, 
30, 815, 655, 315, 315, 502, 3, 
30, 824, 441, 856, 817, 55, 1, 
30, 835, 368, 384, 384, 231, 2, 
30, 838, 578, 275, 275, 190, 2, 
30, 883, 431, 58, 56, 4, 2, 
30, 886, 341, 448, 448, 137, 2, 
30, 951, 612, 243, 0, 0, 0, 
30, 955, 479, 576, 576, 1121, 3, 
30, 956, 583, 350, 345, 23, 2, 
30, 961, 475, 1614, 0, 0, 0, 
30, 982, 459, 177, 177, 353, 3, 
30, 992, 466, 99, 97, 16, 2, 
40, 292, 1445, 432, 431, 63, 2, 
40, 360, 1222, 723, 723, 1126, 3, 
40, 385, 1238, 585, 585, 989, 3, 
40, 403, 1241, 476, 476, 628, 3, 
40, 431, 1159, 802, 0, 0, 0, 
40, 466, 1136, 48, 48, 89, 3, 
40, 494, 1066, 945, 944, 1709, 3, 
40, 538, 1007, 48, 48, 92, 3, 
40, 561, 1178, 271, 271, 38, 2, 
40, 601, 1130, 304, 304, 403, 3, 
40, 611, 805, 385, 354, 15, 1, 
40, 621, 1091, 182, 11, 29, 3, 
40, 632, 1069, 898, 245, 428, 3, 
40, 645, 648, 336, 326, 81, 1.94, 
40, 693, 786, 26, 26, 20, 3, 
40, 731, 763, 490, 490, 980, 3, 
40, 734, 818, 1236, 1236, 8892, 5, 
40, 789, 614, 264, 256, 22, 1, 
40, 793, 589, 341, 306, 45, 2, 
40, 804, 392, 51, 50, 16, 1.94, 
40, 850, 536, 116, 116, 970, 5, 
40, 947, 529, 51, 51, 111, 3, 
40, 973, 481, 456, 455, 739, 3, 
50, 322, 1308, 1485, 1485, 885, 2, 
50, 328, 1430, 11, 10, 12, 2, 
50, 377, 1340, 34, 34, 81, 3, 
50, 391, 1223, 151, 151, 213, 3, 
50, 489, 1188, 94, 94, 148, 3, 
50, 494, 1146, 195, 195, 94, 2, 
50, 527, 1019, 208, 208, 438, 3, 
50, 573, 1013, 191, 190, 384, 3, 
50, 597, 1013, 191, 189, 94, 2, 
50, 636, 855, 151, 151, 298, 3, 
50, 647, 737, 13, 9, 7, 2, 
50, 648, 1042, 212, 212, 399, 3, 
50, 669, 816, 376, 374, 68, 1, 
50, 692, 791, 299, 299, 459, 3, 
50, 695, 935, 102, 2, 19, 5, 
50, 732, 691, 311, 292, 62, 1, 
50, 793, 580, 552, 552, 1067, 3, 
50, 800, 361, 587, 578, 49, 1, 
50, 807, 556, 189, 0, 0, 0, 
50, 811, 448, 37, 37, 83, 3, 
50, 812, 400, 1202, 1200, 138, 1, 
50, 817, 397, 87, 1, 1, 2, 
50, 822, 425, 391, 391, 955, 3, 
50, 905, 683, 91, 88, 32, 2, 
50, 927, 622, 4, 0, 0, 0, 
50, 1007, 358, 974, 974, 2643, 3, 
50, 1008, 427, 78, 0, 0, 0, 
60, 589, 1123, 390, 385, 134, 2, 
60, 593, 923, 1014, 1014, 797, 2, 
60, 595, 1060, 403, 402, 264, 2, 
60, 660, 849, 260, 242, 29, 1, 
60, 669, 832, 171, 171, 13, 1, 
60, 693, 757, 451, 451, 771, 3, 
60, 698, 789, 166, 0, 0, 0, 
60, 707, 852, 796, 758, 63, 2, 
60, 799, 473, 458, 458, 1185, 3, 
60, 846, 317, 92, 92, 277, 3, 
60, 852, 456, 186, 186, 467, 3, 
60, 921, 555, 400, 400, 322, 2, 
60, 954, 313, 115, 0, 0, 0, 
60, 979, 433, 116, 114, 139, 2, 
70, 279, 1422, 2190, 1, 1, 3, 
70, 372, 1221, 407, 405, 261, 1.99, 
70, 426, 1162, 48, 48, 61, 2, 
70, 482, 1128, 191, 191, 284, 2, 
70, 495, 1122, 137, 137, 366, 3, 
70, 528, 1069, 54, 54, 144, 3, 
70, 547, 1004, 1112, 1112, 1565, 2, 
70, 582, 997, 426, 426, 962, 3, 
70, 595, 1115, 154, 154, 339, 2.99, 
70, 693, 902, 231, 231, 90, 1, 
70, 707, 717, 553, 0, 0, 0, 
70, 718, 566, 30, 30, 71, 3, 
70, 795, 499, 244, 244, 297, 2, 
70, 807, 553, 67, 67, 178, 2.99, 
70, 833, 457, 182, 182, 845, 4, 
70, 836, 530, 111, 111, 331, 3, 
70, 871, 419, 400, 400, 1786, 4, 
70, 894, 395, 496, 496, 891, 3, 
70, 905, 618, 199, 199, 501, 2.99, 
70, 921, 582, 130, 130, 399, 3, 
70, 928, 298, 143, 142, 78, 1, 
70, 944, 350, 226, 225, 80, 1, 
70, 993, 486, 643, 643, 807, 2, 
70, 999, 398, 620, 615, 327, 1, 
80, 293, 1434, 49, 49, 72, 2, 
80, 364, 1238, 447, 447, 54, 2, 
80, 455, 1048, 79, 79, 227, 3, 
80, 482, 1093, 60, 60, 57, 1, 
80, 497, 1152, 140, 0, 0, 0, 
80, 514, 1151, 222, 222, 179, 2, 
80, 605, 1009, 181, 181, 411, 2.99, 
80, 613, 1041, 286, 286, 847, 3, 
80, 614, 924, 64, 64, 113, 2.89, 
80, 618, 733, 89, 89, 267, 3, 
80, 622, 834, 583, 583, 923, 2, 
80, 637, 898, 472, 369, 3959, 5, 
80, 638, 709, 65, 65, 185, 3, 
80, 690, 923, 717, 704, 719, 2, 
80, 691, 982, 246, 246, 2453, 5, 
80, 727, 763, 140, 140, 175, 3, 
80, 742, 619, 199, 199, 348, 2, 
80, 746, 674, 181, 181, 303, 2, 
80, 759, 763, 635, 635, 1029, 2, 
80, 773, 464, 599, 599, 1716, 3, 
80, 812, 697, 483, 483, 751, 2, 
80, 861, 332, 183, 183, 718, 3, 
80, 889, 399, 18, 0, 0, 0, 
80, 896, 595, 43, 43, 31, 2, 
80, 929, 433, 80, 80, 338, 3, 
80, 948, 388, 68, 68, 41, 2, 
80, 960, 307, 266, 266, 557, 2, 
80, 968, 409, 517, 517, 707, 2, 
90, 267, 1476, 881, 881, 2980, 3, 
90, 335, 1195, 264, 264, 890, 3, 
90, 461, 1165, 348, 348, 1021, 3, 
90, 482, 1029, 25, 25, 70, 3, 
90, 498, 1093, 287, 287, 886, 3, 
90, 501, 1265, 145, 145, 488, 3, 
90, 531, 1064, 11, 7, 4, 1, 
90, 586, 956, 1251, 0, 0, 0, 
90, 614, 853, 727, 726, 225, 1, 
90, 615, 1133, 210, 210, 1279, 4, 
90, 655, 989, 106, 106, 149, 2, 
90, 659, 791, 166, 166, 400, 3, 
90, 660, 727, 347, 347, 4680, 5, 
90, 675, 788, 112, 112, 267, 3, 
90, 703, 778, 511, 511, 901, 3, 
90, 750, 768, 2166, 2166, 10759, 4, 
90, 756, 771, 384, 381, 914, 3, 
90, 781, 480, 81, 81, 82, 1.96, 
90, 809, 678, 55, 55, 107, 3, 
90, 823, 423, 373, 302, 162, 2, 
90, 842, 518, 78, 78, 223, 3, 
90, 929, 330, 648, 648, 2037, 3, 
90, 931, 428, 86, 86, 210, 3, 
90, 940, 499, 573, 573, 613, 2, 
90, 1019, 413, 293, 293, 486, 2, 
100, 369, 1198, 140, 1, 1, 1, 
100, 376, 1296, 89, 89, 253, 3, 
100, 414, 1138, 60, 60, 67, 2, 
100, 465, 1091, 471, 471, 656, 1.99, 
100, 481, 1060, 481, 481, 1254, 3, 
100, 599, 842, 61, 61, 42, 1, 
100, 616, 795, 781, 781, 2182, 3, 
100, 693, 848, 171, 171, 529, 3, 
100, 719, 722, 188, 188, 290, 1.99, 
100, 766, 536, 140, 140, 188, 1.99, 
100, 840, 599, 1152, 1152, 1417, 2, 
100, 866, 531, 37, 37, 129, 3, 
100, 925, 638, 507, 507, 762, 2, 
100, 943, 620, 167, 167, 190, 2, 
110, 280, 1439, 368, 366, 377, 3, 
110, 285, 1452, 12, 0, 0, 0, 
110, 411, 1221, 792, 792, 2516, 3, 
110, 413, 1136, 898, 1, 2, 3, 
110, 510, 1110, 714, 714, 2373, 3, 
110, 583, 1008, 213, 211, 200, 1.99, 
110, 586, 835, 260, 260, 830, 3, 
110, 640, 1040, 199, 199, 236, 2, 
110, 656, 1057, 4, 1, 1, 1, 
110, 674, 615, 273, 273, 432, 1.92, 
110, 685, 594, 363, 363, 726, 2, 
110, 685, 943, 58, 58, 722, 5, 
110, 690, 616, 130, 130, 410, 2.98, 
110, 703, 850, 207, 191, 56, 3, 
110, 711, 567, 791, 791, 11379, 5, 
110, 714, 529, 123, 123, 385, 2.99, 
110, 768, 734, 86, 81, 3, 3, 
110, 802, 489, 257, 257, 725, 3, 
110, 834, 415, 272, 263, 171, 1, 
110, 867, 479, 191, 191, 189, 1, 
110, 875, 461, 113, 113, 210, 2, 
110, 904, 504, 531, 531, 1978, 3, 
110, 920, 693, 205, 205, 821, 3, 
110, 938, 376, 1302, 1302, 3478, 2, 
110, 953, 359, 672, 672, 1758, 2, 
110, 969, 550, 1132, 1132, 1257, 1, 
120, 292, 1417, 577, 577, 1822, 3, 
120, 312, 1398, 37, 37, 69, 2, 
120, 586, 1061, 4, 4, 6, 2, 
120, 595, 989, 234, 232, 476, 3, 
120, 641, 701, 210, 210, 558, 3, 
120, 648, 713, 208, 206, 141, 1, 
120, 680, 979, 938, 0, 0, 0, 
120, 717, 855, 4, 0, 0, 0, 
120, 724, 678, 396, 396, 1032, 3, 
120, 752, 632, 452, 452, 682, 2, 
120, 757, 792, 96, 96, 193, 3, 
120, 793, 498, 420, 420, 1170, 3, 
120, 865, 371, 133, 133, 441, 2.99, 
120, 895, 443, 114, 114, 392, 2.99, 
120, 907, 388, 1001, 999, 583, 1, 
120, 918, 426, 162, 162, 253, 2, 
120, 921, 245, 240, 240, 813, 3, 
120, 949, 304, 99, 99, 324, 3, 
120, 962, 575, 83, 83, 127, 2, 
120, 968, 408, 167, 167, 222, 2, 
120, 985, 398, 378, 378, 1544, 3, 
130, 359, 1318, 61, 61, 103, 2, 
130, 442, 1242, 190, 190, 232, 2, 
130, 453, 1130, 60, 60, 556, 4, 
130, 463, 1163, 647, 647, 1442, 3, 
130, 498, 1220, 246, 246, 368, 2, 
130, 532, 975, 783, 783, 1079, 2, 
130, 572, 1157, 338, 338, 1362, 3, 
130, 647, 672, 199, 192, 112, 1, 
130, 675, 809, 901, 4, 10, 3, 
130, 680, 664, 377, 377, 1080, 3, 
130, 697, 971, 277, 36, 46, 2, 
130, 729, 831, 121, 97, 5, 2, 
130, 748, 635, 443, 443, 853, 3, 
130, 768, 405, 1577, 1577, 2653, 2, 
130, 814, 665, 651, 651, 750, 2, 
130, 853, 349, 121, 121, 456, 3, 
130, 880, 278, 759, 166, 224, 2, 
130, 947, 412, 17, 17, 258, 5, 
130, 969, 474, 25, 25, 91, 3, 
130, 1007, 419, 121, 121, 197, 2, 
