Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
45, eco1, 93059, 7303.78, 255.4, 425.8, 0.0
46, eco2, 51531, 8214.67, 279.7, 375.5, 0.0
46, eco3, 43338, 9373.10, 366.4, 447.3, 0.0
46, eco1, 93059, 7308.02, 251.1, 421.5, 0.0
47, eco2, 51531, 8209.04, 274.9, 372.4, 0.0
47, eco3, 43338, 9329.15, 359.8, 442.1, 0.0
47, eco1, 93059, 7304.29, 246.5, 417.1, 0.0
48, eco2, 51531, 8203.03, 270.7, 369.1, 0.0
48, eco3, 43338, 9289.40, 353.3, 436.7, 0.0
48, eco1, 93059, 7298.64, 242.8, 412.7, 0.0
49, eco2, 51531, 8194.30, 267.1, 365.8, 0.0
49, eco3, 43338, 9247.99, 347.5, 431.3, 0.0
49, eco1, 93059, 7290.10, 240.3, 408.7, 0.0
50, eco2, 51531, 8061.55, 261.1, 364.8, 0.0
50, eco3, 43338, 9100.11, 339.0, 427.6, 0.0
50, eco1, 93059, 7232.01, 237.6, 406.1, 0.0
51, eco2, 51531, 8052.51, 258.5, 360.3, 0.0
51, eco3, 43338, 9063.79, 333.6, 420.8, 0.0
51, eco1, 93059, 7220.66, 236.1, 402.5, 0.0
52, eco2, 51531, 8042.22, 255.9, 356.2, 0.0
52, eco3, 43338, 9025.47, 328.2, 414.2, 0.0
52, eco1, 93059, 7207.49, 234.3, 399.2, 0.0
53, eco2, 51531, 8029.86, 253.2, 352.3, 0.0
53, eco3, 43338, 8984.56, 322.5, 407.6, 0.0
53, eco1, 93059, 7194.29, 232.3, 396.1, 0.0
54, eco2, 51531, 8016.96, 250.6, 348.5, 0.0
54, eco3, 43338, 8942.62, 316.8, 401.0, 0.0
54, eco1, 93059, 7179.85, 230.5, 393.2, 0.0
55, eco2, 51531, 8001.25, 248.0, 344.9, 0.0
55, eco3, 43338, 8899.21, 311.0, 394.4, 0.0
55, eco1, 93059, 7165.04, 228.4, 390.4, 0.0
56, eco2, 51531, 7984.89, 245.1, 341.3, 0.0
56, eco3, 43338, 8857.10, 305.7, 387.8, 0.0
56, eco1, 93059, 7152.43, 226.6, 387.6, 0.0
57, eco2, 51531, 7971.14, 242.5, 337.6, 0.0
57, eco3, 43338, 8815.29, 300.0, 381.1, 0.0
57, eco1, 93059, 7139.71, 224.8, 385.0, 0.0
58, eco2, 51531, 7959.30, 239.8, 334.0, 0.0
58, eco3, 43338, 8773.15, 294.1, 374.3, 0.0
58, eco1, 93059, 7130.01, 222.6, 382.2, 0.0
59, eco2, 51531, 7949.91, 237.1, 330.4, 0.0
59, eco3, 43338, 8732.02, 288.2, 367.4, 0.0
59, eco1, 93059, 7122.22, 220.5, 379.5, 0.0
60, eco2, 51531, 7928.35, 233.4, 327.6, 0.0
60, eco3, 43338, 8688.45, 284.8, 362.0, 0.0
60, eco1, 93059, 7107.52, 218.8, 377.3, 0.0
61, eco2, 51531, 7957.22, 231.3, 323.5, 0.0
61, eco3, 43338, 8682.17, 279.3, 355.4, 0.0
61, eco1, 93059, 7114.38, 216.8, 374.5, 0.0
62, eco2, 51531, 7984.46, 229.1, 319.6, 0.0
62, eco3, 43338, 8673.84, 274.0, 348.8, 0.0
62, eco1, 93059, 7122.06, 214.7, 371.6, 0.0
63, eco2, 51531, 8011.53, 227.3, 315.9, 0.0
63, eco3, 43338, 8667.39, 269.6, 342.3, 0.0
63, eco1, 93059, 7131.89, 212.8, 368.7, 0.0
64, eco2, 51531, 8042.10, 225.4, 312.5, 0.0
64, eco3, 43338, 8659.42, 266.1, 336.4, 0.0
64, eco1, 93059, 7144.56, 210.6, 365.8, 0.0
65, eco2, 51531, 8075.72, 223.5, 309.1, 0.0
65, eco3, 43338, 8655.40, 263.4, 331.1, 0.0
65, eco1, 93059, 7159.62, 208.5, 362.8, 0.0
66, eco2, 51531, 8109.06, 221.6, 305.9, 0.0
66, eco3, 43338, 8654.41, 261.1, 326.3, 0.0
66, eco1, 93059, 7176.89, 206.4, 359.8, 0.0
67, eco2, 51531, 8141.47, 219.6, 302.7, 0.0
67, eco3, 43338, 8652.34, 258.8, 322.0, 0.0
67, eco1, 93059, 7195.92, 204.4, 356.7, 0.0
68, eco2, 51531, 8176.08, 217.8, 299.6, 0.0
68, eco3, 43338, 8656.06, 256.4, 318.1, 0.0
68, eco1, 93059, 7216.11, 202.4, 353.6, 0.0
69, eco2, 51531, 8208.64, 215.8, 296.5, 0.0
69, eco3, 43338, 8659.17, 253.8, 314.3, 0.0
69, eco1, 93059, 7235.56, 200.3, 350.4, 0.0
70, eco2, 51531, 8144.87, 211.7, 295.4, 0.0
70, eco3, 43338, 8616.43, 250.0, 311.7, 0.0
70, eco1, 93059, 7224.87, 197.6, 347.7, 0.0
71, eco2, 51531, 8183.28, 209.8, 291.3, 0.0
71, eco3, 43338, 8628.10, 247.1, 307.5, 0.0
71, eco1, 93059, 7247.76, 195.4, 344.1, 0.0
72, eco2, 51531, 8219.91, 207.9, 287.5, 0.0
72, eco3, 43338, 8643.72, 243.8, 303.3, 0.0
72, eco1, 93059, 7270.60, 193.1, 340.5, 0.0
73, eco2, 51531, 8254.97, 206.0, 283.9, 0.0
73, eco3, 43338, 8656.35, 240.4, 299.1, 0.0
73, eco1, 93059, 7290.66, 190.7, 336.8, 0.0
74, eco2, 51531, 8291.08, 204.0, 280.4, 0.0
74, eco3, 43338, 8671.08, 236.7, 294.8, 0.0
74, eco1, 93059, 7311.29, 188.3, 333.0, 0.0
75, eco2, 51531, 8322.80, 202.1, 277.0, 0.0
75, eco3, 43338, 8685.85, 233.0, 290.4, 0.0
75, eco1, 93059, 7331.31, 185.9, 329.1, 0.0
76, eco2, 51531, 8354.31, 200.4, 273.8, 0.0
76, eco3, 43338, 8700.01, 229.2, 285.9, 0.0
76, eco1, 93059, 7347.78, 183.4, 325.2, 0.0
77, eco2, 51531, 8382.98, 198.7, 270.7, 0.0
77, eco3, 43338, 8709.85, 225.2, 281.3, 0.0
77, eco1, 93059, 7362.87, 181.1, 321.2, 0.0
78, eco2, 51531, 8410.87, 197.6, 267.9, 0.0
78, eco3, 43338, 8723.68, 221.3, 276.6, 0.0
78, eco1, 93059, 7375.53, 179.2, 317.4, 0.0
79, eco2, 51531, 8440.03, 196.7, 265.4, 0.0
79, eco3, 43338, 8736.07, 217.6, 271.9, 0.0
79, eco1, 93059, 7388.07, 177.8, 313.8, 0.0
80, eco2, 51531, 8390.36, 193.9, 263.7, 0.0
80, eco3, 43338, 8610.84, 213.7, 270.3, 0.0
80, eco1, 93059, 7345.40, 176.2, 312.1, 0.0
81, eco2, 51531, 8391.14, 192.8, 261.0, 0.0
81, eco3, 43338, 8583.69, 210.5, 264.9, 0.0
81, eco1, 93059, 7364.26, 175.4, 308.7, 0.0
82, eco2, 51531, 8393.30, 191.8, 258.5, 0.0
82, eco3, 43338, 8558.00, 207.3, 259.8, 0.0
82, eco1, 93059, 7384.89, 174.5, 305.6, 0.0
83, eco2, 51531, 8398.22, 190.7, 256.3, 0.0
83, eco3, 43338, 8533.16, 204.0, 254.9, 0.0
83, eco1, 93059, 7406.76, 173.7, 302.8, 0.0
84, eco2, 51531, 8402.54, 189.7, 254.3, 0.0
