Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
10, eco1, 1, 140433, -15, 23226.2, 11523.3, 200.7, 64.1, 110.7, 96.3, 0.22, 1085.8, 9.7, 85.8, 20.5, 5332.8, 1120.5, 117.5, 201.4, 71, 117.5, 68.2, 83.1, 419.6, 568, 12897.8, 9340.9, 2.1, 0.6, 14.1, 19, 0.3, 2, 0.4, 3.9, 0.3, 4.7, 8.2, 43.6, 492.5, 494, 0.1, -0.3, 0, 0.6, 0.9, 4.6, -0.7, 0, 0.7, 0.47, 0.04, 0, 0, 0.9, 2.3, 1047.8, 4.96, 0, 
11, eco1, 1, 140433, 6.7, 23235.7, 11497.9, 166.4, 52.6, 90.8, 87.5, 0.24, 1084.3, 8.4, 82.7, 19.7, 5324.1, 1118.9, 119.5, 184.7, 70.4, 119.8, 73.8, 88.7, 435.9, 567.2, 12892, 9340.7, 2, 0.5, 14.1, 19, 0.3, 1.9, 0.4, 3.9, 0.4, 5, 8.9, 43.5, 490.2, 494, 0.1, -0.3, 0, 0.5, 1, 3.8, -0.5, 0, 0.7, 0.4, 0.04, 0, 0, 0.9, 1.8, 1046.5, 4.25, 0, 
12, eco1, 1, 140433, -29.4, 23236.6, 11560, 237.6, 75.9, 105.3, 103.2, 0.32, 1083.5, 11, 102.1, 28.3, 5333.9, 1121.2, 122.5, 161.5, 69.8, 122.3, 78, 91.3, 453.8, 565.5, 12876.8, 9340.5, 2.8, 0.9, 14.1, 19, 0.3, 1.8, 0.4, 4, 0.4, 5.2, 9.6, 43.7, 487.2, 494, 0.1, -0.3, 0, 0.8, 1.2, 5.1, -1, 0, 0.7, 0.26, 0.02, 0, 0, 1.1, 2.1, 1044.7, 5.23, 0, 
13, eco1, 1, 140433, -33.6, 23237, 11577.2, 263.1, 83.9, 144.5, 110.5, 0.27, 1081.7, 12.5, 95.3, 23.3, 5348.8, 1124.6, 123.9, 139.6, 82.1, 138.2, 87.2, 101.1, 476.1, 561.8, 12858.9, 9340.2, 2.4, 0.7, 14.1, 19, 0.3, 1.6, 0.4, 4.6, 0.4, 5.8, 10.4, 43.8, 483.9, 494, 0.1, -0.4, 0, 0.9, 1.3, 5.8, -1.3, 0, 0.7, 0.31, 0.03, 0, 0, 1, 3.1, 1043.6, 5.88, 0, 
14, eco1, 1, 140433, -41.6, 23244.4, 11667.3, 280.4, 87.1, 127.1, 110.3, 0.32, 1080.8, 12.7, 114.8, 29, 5371.9, 1129.8, 118.2, 123, 77.4, 137.6, 91.9, 104, 496.6, 557.5, 12850.3, 9339.9, 2.9, 0.8, 14.2, 19.1, 0.3, 1.5, 0.4, 4.5, 0.5, 5.9, 11.2, 44.2, 480.8, 494, 0.1, -0.4, 0, 0.9, 1.6, 5.7, -1.6, 0, 0.7, 0.65, 0.06, 0, 0, 1.2, 2.6, 1041.9, 5.59, 0, 
15, eco1, 1, 140433, -23.8, 23247.5, 11668.5, 238.1, 75.5, 132.2, 103.9, 0.28, 1078.8, 11.7, 107.5, 25.4, 5379.6, 1131.7, 122.1, 112.1, 84, 145.8, 98.2, 109.9, 513, 553.3, 12841.5, 9339.7, 2.6, 0.7, 14.2, 19.1, 0.3, 1.4, 0.4, 4.8, 0.5, 6.3, 11.9, 44.2, 478, 494, 0.1, -0.4, 0, 0.9, 1.5, 5.3, -1.1, 0, 0.7, 0.68, 0.07, 0, 0, 1, 2.7, 1040.4, 5.63, 0, 
16, eco1, 1, 140433, 26, 23248.8, 11622.7, 171.4, 54.9, 102.4, 89.7, 0.26, 1076.1, 10.2, 95.8, 22.3, 5369.7, 1129.8, 125.4, 104.3, 83.4, 146.3, 100.4, 110.4, 525.6, 549.4, 12834.4, 9339.5, 2.3, 0.6, 14.2, 19.1, 0.3, 1.4, 0.4, 4.8, 0.5, 6.3, 12.5, 43.8, 475.5, 494.1, 0.1, -0.3, 0, 0.8, 1.3, 4.6, -0.7, 0, 0.7, 0.68, 0.07, 0, 0, 1, 2, 1038.2, 5.32, 0, 
17, eco1, 1, 140433, -26.6, 23259.3, 11648.1, 226.4, 71, 114.3, 99.3, 0.28, 1074.7, 10.6, 100.6, 23.9, 5376.8, 1131.7, 125.1, 99.5, 81.6, 146, 104.2, 113.9, 538.7, 545.9, 12835.4, 9339.3, 2.4, 0.7, 14.2, 19.1, 0.3, 1.4, 0.4, 4.8, 0.5, 6.5, 13, 43.9, 473.2, 494.1, 0.1, -0.4, 0, 0.8, 1.6, 4.6, -1.1, 0, 0.7, 0.32, 0.03, 0, 0, 1.1, 2.3, 1036.7, 4.99, 0, 
18, eco1, 1, 140433, -47.1, 23272.9, 11693, 252.6, 78.9, 126.2, 104.3, 0.25, 1073.5, 11, 107.2, 25.2, 5391.4, 1135.1, 122.8, 95.8, 81.8, 147.6, 109.3, 119.4, 551.6, 542.8, 12839.4, 9339.1, 2.6, 0.7, 14.2, 19.1, 0.3, 1.3, 0.4, 4.9, 0.5, 6.8, 13.5, 43.8, 470.9, 494.1, 0.1, -0.4, 0, 0.8, 1.8, 4.7, -1, 0, 0.7, 0.86, 0.09, 0, 0, 1.1, 2.5, 1035.2, 5.26, 0, 
19, eco1, 1, 140433, 7.6, 23278.7, 11697.3, 197.2, 61, 104.5, 90.1, 0.26, 1071.2, 10.6, 107.5, 25.1, 5393, 1135.8, 118.5, 91.2, 76.8, 143.2, 110.6, 119.2, 558.5, 539.9, 12841.4, 9338.9, 2.6, 0.7, 14.2, 19.1, 0.3, 1.3, 0.4, 4.7, 0.6, 6.7, 13.9, 43.7, 468.6, 494.1, 0.1, -0.3, 0, 0.8, 1.7, 4.5, -0.9, 0, 0.7, 0.86, 0.09, 0, 0, 1.1, 2, 1032.9, 5.28, 0, 
20, eco1, 1, 140433, 21.9, 23270.4, 11688.3, 191.6, 59.9, 103.7, 91.4, 0.31, 1068.4, 11.4, 105.5, 25, 5390.9, 1135.7, 120.8, 84.8, 76.1, 141.8, 109.7, 115.9, 563, 536.4, 12832.3, 9338.7, 2.5, 0.7, 14.2, 19.1, 0.3, 1.2, 0.4, 4.7, 0.6, 6.5, 14.2, 43.5, 466.1, 494.1, 0.1, -0.3, 0, 0.9, 1.7, 5.1, -1.1, 0, 0.7, 0.88, 0.08, 0, 0, 1.1, 1.9, 1030.3, 5.74, 0, 
21, eco1, 1, 140433, -19.8, 23273.5, 11682.4, 212.4, 67.2, 116.7, 97.8, 0.26, 1066.5, 10.4, 100.9, 23.4, 5392.8, 1136.3, 125.5, 83.3, 80.6, 146.1, 113.1, 120, 569.6, 533.5, 12831.9, 9338.5, 2.4, 0.6, 14.2, 19.1, 0.4, 1.2, 0.4, 4.8, 0.6, 6.7, 14.5, 43.3, 463.8, 494.1, 0.1, -0.3, 0, 0.8, 1.7, 4.5, -0.9, 0, 0.7, 0.7, 0.07, 0, 0, 1, 2.3, 1028.5, 5.22, 0, 
