Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
74, eco1, 93059, 5415.18, 172.9, 311.9, 0.0
75, eco2, 51531, 6303.93, 180.5, 261.9, 0.0
75, eco3, 43338, 7172.90, 214.5, 272.4, 0.0
75, eco1, 93059, 5367.15, 170.8, 308.5, 0.0
76, eco2, 51531, 6250.83, 177.9, 257.4, 0.0
76, eco3, 43338, 7107.48, 210.6, 267.4, 0.0
76, eco1, 93059, 5319.53, 168.7, 305.0, 0.0
77, eco2, 51531, 6198.13, 175.6, 253.1, 0.0
77, eco3, 43338, 7043.61, 206.6, 262.4, 0.0
77, eco1, 93059, 5272.36, 166.7, 301.5, 0.0
78, eco2, 51531, 6147.45, 173.3, 249.0, 0.0
78, eco3, 43338, 6981.59, 202.8, 257.5, 0.0
78, eco1, 93059, 5225.94, 165.0, 298.1, 0.0
79, eco2, 51531, 6097.62, 171.5, 245.2, 0.0
79, eco3, 43338, 6917.34, 198.9, 252.5, 0.0
79, eco1, 93059, 5179.48, 163.4, 294.8, 0.0
80, eco2, 51531, 5948.68, 172.4, 244.4, 0.0
80, eco3, 43338, 6722.43, 193.9, 249.8, 0.0
80, eco1, 93059, 5068.57, 164.0, 293.7, 0.0
81, eco2, 51531, 5880.55, 170.6, 241.3, 0.0
81, eco3, 43338, 6642.61, 190.0, 244.1, 0.0
81, eco1, 93059, 5012.74, 162.6, 291.0, 0.0
82, eco2, 51531, 5816.51, 169.1, 238.4, 0.0
82, eco3, 43338, 6566.83, 186.3, 238.6, 0.0
82, eco1, 93059, 4959.82, 161.2, 288.4, 0.0
83, eco2, 51531, 5754.83, 167.5, 235.6, 0.0
83, eco3, 43338, 6491.27, 182.7, 233.4, 0.0
83, eco1, 93059, 4909.44, 159.8, 285.8, 0.0
84, eco2, 51531, 5695.21, 166.0, 232.9, 0.0
84, eco3, 43338, 6416.84, 178.9, 228.3, 0.0
84, eco1, 93059, 4860.68, 158.6, 283.3, 0.0
85, eco2, 51531, 5637.09, 164.5, 230.4, 0.0
85, eco3, 43338, 6344.94, 175.2, 223.3, 0.0
85, eco1, 93059, 4812.95, 157.4, 280.8, 0.0
86, eco2, 51531, 5580.57, 162.8, 227.9, 0.0
86, eco3, 43338, 6269.10, 171.5, 218.4, 0.0
86, eco1, 93059, 4767.36, 155.8, 278.3, 0.0
87, eco2, 51531, 5527.36, 161.1, 225.4, 0.0
87, eco3, 43338, 6192.86, 167.8, 213.6, 0.0
87, eco1, 93059, 4724.30, 154.5, 275.8, 0.0
88, eco2, 51531, 5477.38, 160.0, 223.2, 0.0
88, eco3, 43338, 6117.25, 164.3, 208.9, 0.0
88, eco1, 93059, 4683.05, 153.1, 273.4, 0.0
89, eco2, 51531, 5427.45, 158.6, 221.0, 0.0
89, eco3, 43338, 6041.96, 161.5, 204.6, 0.0
89, eco1, 93059, 4643.39, 151.8, 271.0, 0.0
90, eco2, 51531, 5318.79, 156.6, 220.3, 0.0
90, eco3, 43338, 5851.18, 158.6, 203.2, 0.0
90, eco1, 93059, 4509.25, 148.8, 270.9, 0.0
91, eco2, 51531, 5274.78, 155.3, 217.8, 0.0
91, eco3, 43338, 5784.78, 157.2, 198.9, 0.0
91, eco1, 93059, 4475.93, 147.4, 267.6, 0.0
92, eco2, 51531, 5232.51, 154.0, 215.4, 0.0
92, eco3, 43338, 5719.70, 155.9, 195.3, 0.0
92, eco1, 93059, 4443.79, 145.8, 264.4, 0.0
93, eco2, 51531, 5191.63, 152.7, 213.2, 0.0
93, eco3, 43338, 5657.68, 154.6, 192.2, 0.0
93, eco1, 93059, 4412.97, 144.3, 261.2, 0.0
94, eco2, 51531, 5154.46, 151.4, 211.1, 0.0
94, eco3, 43338, 5599.70, 153.4, 189.5, 0.0
94, eco1, 93059, 4383.26, 142.7, 258.2, 0.0
95, eco2, 51531, 5117.89, 150.1, 209.0, 0.0
95, eco3, 43338, 5542.07, 152.1, 187.0, 0.0
95, eco1, 93059, 4353.49, 141.1, 255.2, 0.0
96, eco2, 51531, 5083.12, 148.7, 207.0, 0.0
96, eco3, 43338, 5487.33, 150.8, 184.7, 0.0
96, eco1, 93059, 4324.46, 139.4, 252.1, 0.0
97, eco2, 51531, 5049.41, 147.4, 205.0, 0.0
97, eco3, 43338, 5433.48, 149.3, 182.5, 0.0
97, eco1, 93059, 4295.91, 137.7, 249.1, 0.0
98, eco2, 51531, 5016.19, 146.1, 203.1, 0.0
98, eco3, 43338, 5380.33, 147.9, 180.4, 0.0
98, eco1, 93059, 4267.50, 136.0, 246.1, 0.0
99, eco2, 51531, 4982.34, 144.9, 201.2, 0.0
99, eco3, 43338, 5329.56, 146.3, 178.3, 0.0
99, eco1, 93059, 4238.64, 134.3, 243.1, 0.0
100, eco2, 51531, 4787.32, 148.7, 206.7, 0.0
100, eco3, 43338, 5189.06, 150.6, 180.4, 0.0
100, eco1, 93059, 4157.07, 140.0, 243.8, 0.0
101, eco2, 51531, 4741.16, 147.7, 205.1, 0.0
101, eco3, 43338, 5129.52, 148.7, 179.0, 0.0
101, eco1, 93059, 4121.09, 138.6, 242.7, 0.0
102, eco2, 51531, 4696.54, 146.5, 203.6, 0.0
102, eco3, 43338, 5071.49, 147.0, 177.5, 0.0
102, eco1, 93059, 4085.91, 137.2, 241.4, 0.0
103, eco2, 51531, 4654.24, 145.8, 202.1, 0.0
103, eco3, 43338, 5014.91, 145.3, 175.9, 0.0
103, eco1, 93059, 4050.90, 135.9, 239.9, 0.0
104, eco2, 51531, 4612.09, 144.9, 200.8, 0.0
104, eco3, 43338, 4960.55, 143.9, 174.3, 0.0
104, eco1, 93059, 4015.68, 134.8, 238.3, 0.0
105, eco2, 51531, 4572.69, 144.5, 199.7, 0.0
105, eco3, 43338, 4908.58, 142.7, 172.7, 0.0
105, eco1, 93059, 3980.93, 134.1, 236.8, 0.0
106, eco2, 51531, 4535.31, 144.2, 198.8, 0.0
106, eco3, 43338, 4859.69, 141.9, 171.4, 0.0
106, eco1, 93059, 3946.55, 133.7, 235.4, 0.0
107, eco2, 51531, 4499.81, 144.3, 198.2, 0.0
107, eco3, 43338, 4811.92, 141.3, 170.3, 0.0
107, eco1, 93059, 3913.09, 133.7, 234.3, 0.0
108, eco2, 51531, 4465.62, 144.4, 197.8, 0.0
108, eco3, 43338, 4766.26, 141.0, 169.3, 0.0
108, eco1, 93059, 3880.72, 133.7, 233.5, 0.0
109, eco2, 51531, 4433.25, 144.7, 197.6, 0.0
109, eco3, 43338, 4722.42, 140.7, 168.5, 0.0
109, eco1, 93059, 3849.50, 133.9, 232.8, 0.0
110, eco2, 51531, 4325.81, 143.5, 200.2, 0.0
110, eco3, 43338, 4627.02, 140.4, 169.6, 0.0
110, eco1, 93059, 3795.87, 133.6, 233.0, 0.0
111, eco2, 51531, 4298.26, 143.6, 199.4, 0.0
111, eco3, 43338, 4589.00, 140.4, 168.7, 0.0
111, eco1, 93059, 3766.42, 133.4, 232.4, 0.0
112, eco2, 51531, 4272.22, 144.0, 198.9, 0.0
112, eco3, 43338, 4553.89, 140.9, 168.2, 0.0
112, eco1, 93059, 3738.37, 133.6, 231.9, 0.0
113, eco2, 51531, 4248.13, 144.3, 198.7, 0.0
113, eco3, 43338, 4520.30, 141.1, 168.0, 0.0
113, eco1, 93059, 3711.46, 133.7, 231.6, 0.0
