Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
10, 285, 1409, 254, 170, 2, 2, 
10, 329, 1378, 331, 327, 3, 2, 
10, 444, 1103, 43, 38, 17, 3, 
10, 510, 1100, 97, 97, 31, 3, 
10, 522, 1112, 394, 0, 0, 0, 
10, 535, 1178, 473, 380, 5, 2, 
10, 546, 1034, 360, 360, 72, 3, 
10, 557, 887, 125, 123, 19, 3, 
10, 563, 929, 537, 34, 285, 5, 
10, 576, 1130, 1981, 1940, 298, 3, 
10, 579, 883, 512, 0, 0, 0, 
10, 655, 1068, 303, 294, 1, 2, 
10, 681, 996, 418, 418, 3644, 5, 
10, 709, 588, 1010, 1001, 427, 3, 
10, 718, 559, 1301, 1300, 491, 3, 
10, 730, 481, 203, 181, 16, 1.75, 
10, 733, 648, 529, 529, 333, 3, 
10, 820, 663, 225, 200, 2, 2, 
10, 830, 355, 345, 343, 45, 2, 
10, 865, 548, 21, 3, 1, 2, 
10, 881, 379, 843, 407, 10, 2, 
10, 896, 509, 50, 0, 0, 0, 
10, 922, 542, 179, 179, 1631, 5, 
10, 933, 417, 696, 696, 77, 2, 
10, 949, 397, 112, 13, 3, 3, 
10, 981, 431, 10, 8, 8, 3, 
20, 285, 1392, 159, 159, 189, 3, 
20, 298, 1409, 139, 139, 1534, 5, 
20, 511, 1072, 662, 662, 706, 3, 
20, 542, 1021, 18, 18, 15, 3, 
20, 560, 1197, 286, 0, 0, 0, 
20, 563, 1022, 163, 163, 166, 3, 
20, 577, 979, 835, 815, 103, 2, 
20, 597, 778, 136, 101, 3, 2, 
20, 659, 780, 870, 869, 929, 3, 
20, 699, 861, 199, 1, 4, 3, 
20, 731, 748, 96, 87, 38, 2, 
20, 761, 516, 673, 0, 0, 0, 
20, 801, 674, 716, 709, 786, 3, 
20, 816, 450, 1110, 1108, 1384, 3, 
20, 850, 610, 807, 806, 832, 3, 
20, 891, 488, 266, 253, 25, 2, 
20, 922, 266, 806, 313, 33, 2, 
20, 953, 302, 35, 33, 32, 3, 
20, 955, 301, 319, 318, 361, 3, 
20, 977, 427, 606, 596, 123, 2, 
20, 991, 358, 895, 895, 1248, 3, 
20, 1024, 391, 228, 225, 57, 2, 
30, 396, 1180, 81, 59, 7, 2, 
30, 438, 1253, 413, 413, 532, 3, 
30, 451, 1232, 805, 805, 967, 3, 
30, 481, 994, 67, 67, 138, 3, 
30, 481, 1200, 310, 310, 406, 3, 
30, 533, 1231, 366, 0, 0, 0, 
30, 543, 936, 90, 89, 159, 3, 
30, 557, 913, 107, 106, 141, 3, 
30, 565, 858, 167, 161, 27, 2, 
30, 576, 878, 215, 1, 9, 5, 
30, 589, 990, 315, 309, 29, 2, 
30, 653, 752, 1409, 494, 1, 1, 
30, 675, 1018, 76, 76, 139, 3, 
30, 692, 558, 11, 11, 116, 5, 
30, 720, 822, 116, 113, 21, 2, 
30, 759, 515, 985, 982, 1444, 3, 
30, 759, 560, 593, 0, 0, 0, 
30, 779, 654, 154, 154, 767, 4, 
30, 801, 510, 434, 434, 899, 3, 
30, 814, 404, 319, 319, 2021, 4, 
30, 878, 496, 132, 132, 242, 3, 
30, 887, 278, 292, 165, 263, 3, 
30, 896, 489, 64, 5, 1, 2, 
30, 896, 555, 307, 307, 303, 3, 
30, 900, 595, 514, 514, 670, 3, 
30, 908, 430, 89, 53, 3, 2, 
30, 912, 355, 24, 21, 6, 2, 
30, 934, 337, 109, 107, 16, 2, 
40, 301, 1380, 940, 940, 151, 2, 
40, 363, 1302, 4, 0, 0, 0, 
40, 391, 1291, 52, 39, 3, 2, 
40, 461, 1172, 9, 3, 1, 2, 
40, 468, 1045, 541, 536, 105, 2, 
40, 487, 1225, 811, 811, 1488, 3, 
40, 494, 1125, 482, 0, 0, 0, 
40, 498, 1239, 259, 1, 2, 4, 
40, 501, 1224, 29, 0, 0, 0, 
40, 512, 1112, 1518, 1518, 1556, 3, 
40, 513, 1224, 979, 979, 4277, 4, 
40, 531, 974, 708, 708, 1228, 3, 
40, 542, 997, 12, 0, 0, 0, 
40, 560, 898, 405, 399, 64, 1.97, 
40, 564, 857, 505, 438, 37, 1, 
40, 576, 1155, 378, 378, 495, 3, 
40, 646, 666, 62, 62, 298, 4, 
40, 698, 723, 710, 709, 210, 1, 
40, 719, 736, 1261, 1260, 2495, 3, 
40, 722, 709, 363, 363, 73, 2, 
40, 727, 479, 58, 0, 0, 0, 
40, 772, 602, 159, 146, 43, 2, 
40, 783, 575, 60, 59, 21, 1.8, 
40, 836, 643, 39, 39, 285, 5, 
40, 849, 448, 513, 513, 149, 2, 
40, 859, 611, 1516, 1516, 11950, 5, 
40, 865, 585, 920, 920, 1093, 3, 
40, 877, 424, 557, 557, 1103, 3, 
40, 895, 504, 13, 13, 3, 1.54, 
40, 900, 364, 547, 535, 128, 2, 
40, 927, 364, 38, 38, 111, 3, 
40, 938, 484, 4, 4, 1, 2, 
40, 942, 633, 691, 687, 140, 2, 
40, 949, 509, 19, 19, 48, 3, 
40, 992, 468, 175, 175, 53, 1.94, 
40, 999, 449, 150, 145, 38, 2, 
50, 411, 1288, 234, 234, 409, 3, 
50, 509, 1054, 1004, 1002, 912, 2, 
50, 563, 1034, 117, 117, 71, 2, 
50, 573, 984, 108, 108, 104, 2, 
50, 582, 936, 4, 4, 14, 3, 
50, 587, 1092, 305, 269, 19, 1, 
50, 635, 1042, 473, 473, 944, 3, 
50, 649, 981, 88, 2, 8, 3, 
50, 658, 859, 61, 61, 52, 2, 
50, 669, 676, 534, 534, 1201, 3, 
50, 717, 693, 778, 778, 1862, 3, 
50, 720, 890, 69, 68, 59, 2, 
50, 725, 746, 409, 409, 1083, 4, 
50, 739, 610, 642, 642, 492, 2, 
50, 757, 446, 57, 57, 122, 3, 
50, 801, 502, 279, 260, 51, 2, 
50, 806, 449, 62, 61, 85, 3, 
50, 816, 474, 230, 230, 544, 2.99, 
50, 817, 412, 48, 0, 0, 0, 
50, 831, 322, 497, 495, 420, 2, 
50, 834, 457, 665, 665, 2927, 4, 
50, 842, 589, 272, 272, 600, 3, 
50, 905, 344, 352, 352, 184, 2, 
50, 914, 580, 190, 12, 44, 4, 
50, 916, 600, 329, 328, 206, 2, 
50, 920, 359, 391, 384, 290, 2, 
50, 938, 346, 344, 344, 169, 2, 
50, 962, 332, 50, 0, 0, 0, 
50, 978, 510, 360, 0, 0, 0, 
50, 989, 347, 633, 452, 6, 2, 
50, 1007, 393, 774, 774, 2003, 3, 
50, 1023, 359, 138, 138, 334, 3, 
60, 286, 1449, 492, 490, 361, 2, 
60, 304, 1341, 29, 29, 87, 3, 
60, 341, 1339, 393, 393, 345, 2, 
60, 467, 1064, 287, 287, 741, 3, 
60, 477, 1065, 134, 134, 319, 3, 
60, 609, 1156, 178, 178, 132, 2, 
60, 611, 916, 64, 63, 50, 2, 
60, 616, 739, 87, 87, 253, 3, 
60, 625, 1027, 2029, 2027, 1310, 2, 
60, 636, 870, 164, 164, 465, 3, 
60, 639, 704, 12, 12, 41, 3, 
60, 640, 858, 795, 795, 2137, 3, 
60, 642, 1033, 730, 0, 0, 0, 
60, 650, 1091, 166, 144, 71, 2, 
60, 653, 655, 771, 771, 2125, 3, 
60, 683, 802, 4, 3, 1, 1, 
60, 701, 732, 75, 75, 201, 3, 
60, 720, 774, 71, 71, 196, 3, 
60, 768, 503, 730, 730, 435, 2, 
60, 789, 527, 202, 202, 172, 2, 
60, 828, 536, 159, 159, 441, 3, 
60, 831, 485, 129, 128, 84, 2, 
60, 903, 638, 655, 655, 1626, 3, 
60, 905, 617, 118, 118, 322, 3, 
60, 948, 500, 197, 197, 168, 2, 
60, 961, 315, 502, 502, 1506, 3, 
60, 961, 486, 879, 879, 1003, 2, 
70, 349, 1345, 18, 18, 18, 2, 
70, 375, 1331, 664, 664, 787, 2, 
70, 398, 1243, 143, 143, 648, 4, 
70, 406, 1216, 351, 350, 462, 2, 
70, 431, 1173, 41, 39, 47, 2, 
70, 440, 1298, 116, 87, 110, 2, 
70, 534, 961, 33, 33, 157, 4, 
70, 562, 824, 410, 410, 580, 2, 
70, 606, 762, 1818, 1815, 2197, 2, 
70, 608, 883, 78, 77, 114, 2, 
70, 634, 768, 439, 0, 0, 0, 
70, 646, 1044, 529, 510, 137, 2, 
70, 668, 655, 17, 10, 18, 3, 
70, 684, 624, 1570, 1570, 4200, 3, 
70, 694, 577, 20, 20, 58, 3, 
70, 701, 743, 147, 141, 13, 1, 
70, 767, 566, 368, 368, 962, 3, 
70, 773, 567, 298, 0, 0, 0, 
70, 784, 625, 47, 47, 56, 2, 
70, 842, 430, 46, 46, 72, 2, 
70, 852, 422, 105, 105, 181, 2.99, 
70, 949, 520, 194, 194, 322, 2, 
70, 957, 475, 207, 207, 452, 3, 
70, 970, 405, 422, 0, 0, 0, 
70, 1015, 400, 298, 298, 690, 3, 
80, 385, 1174, 105, 38, 115, 2.97, 
80, 403, 1244, 53, 20, 3, 1, 
80, 457, 1016, 186, 186, 94, 1, 
80, 460, 1018, 257, 1, 2, 3, 
80, 544, 1249, 189, 186, 217, 2, 
80, 570, 962, 265, 265, 453, 1.99, 
80, 573, 1090, 359, 359, 1130, 3, 
80, 577, 1121, 188, 187, 55, 1, 
80, 595, 946, 577, 577, 6197, 5, 
80, 617, 726, 4, 4, 10, 3, 
80, 656, 867, 1343, 1343, 1842, 2, 
80, 679, 582, 58, 58, 162, 2.98, 
80, 693, 764, 49, 49, 120, 3, 
80, 734, 503, 243, 242, 367, 1.98, 
80, 746, 549, 322, 322, 778, 3, 
80, 755, 620, 194, 194, 553, 2.99, 
80, 796, 544, 168, 168, 279, 2, 
80, 800, 508, 140, 139, 215, 3, 
80, 841, 303, 83, 83, 247, 2.99, 
80, 893, 613, 800, 797, 100, 1, 
80, 896, 365, 36, 36, 37, 2, 
80, 901, 605, 965, 0, 0, 0, 
