Time, Ecoregion, NumSites,BF,SM,YB,PB,WS,JP,QA,NWC,S,BA,BS,EWP,RO,RM,
0, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco2, 51531, 1204.40882187421, 185.743416584192, 682.588344879781, 1130.3241543925, 2630.63715045313, 0.00304670974753061, 2383.80456424288, 727.334342434651, 232.318759581611, 39.5795734606353, 1445.7516058295, 0.0120121868389901, 0.00166889833304225, 0.0596534125089752, 
0, eco3, 43338, 874.309728183119, 16.2069315612165, 70.7097466426692, 811.657967603489, 2119.45163597766, 0.648414786099959, 1892.97381051271, 675.940860215054, 229.346854954082, 17.5975125755688, 3140.23561308782, 0.0031611980248281, 9.22977525497254E-05, 0.0215745996584983, 
0, eco1, 93059, 898.027230036858, 33.8476772800052, 89.2352915892069, 1554.16102687542, 2677.73916547567, 6.17489979475387, 2899.6004577741, 434.408901879453, 147.265745387335, 15.8860830225986, 622.443159715879, 0.00798418207803651, 0.00112831644440624, 0.070890510321409, 
10, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco2, 51531, 1192.74720071413, 147.788903766665, 704.510469426171, 1053.04009237158, 2924.45974267916, 0.00304670974753061, 2218.99947604355, 647.78323727465, 112.854922279793, 39.5871417205177, 1491.07137451243, 0.109739768294813, 0.00166889833304225, 0, 
10, eco3, 43338, 881.21791499377, 13.9129862937837, 81.6534450136139, 735.925538788131, 2413.92953066593, 0.648414786099959, 1838.70494715954, 635.595505099451, 130.802552032858, 17.651276016429, 3598.07852231298, 0.0234667035857677, 9.22977525497254E-05, 0.00724537357515345, 
10, eco1, 93059, 890.990565125351, 28.9245854780301, 95.9781214068494, 1496.31905565287, 2954.99996776239, 6.1420281756735, 2705.0846344792, 425.094574409783, 44.7717469562321, 15.8724894959112, 705.951922973597, 0.0729214799213402, 0.00112831644440624, 0.0455302549995164, 
20, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco2, 51531, 1081.78319846306, 87.1014728998079, 678.549902000737, 877.731734295861, 3165.026450098, 0.00304670974753061, 1842.30051813472, 407.448720187848, 49.6884011565854, 38.991015117114, 1503.10657662378, 0.208457045273719, 0.0232869534843104, 0, 
20, eco3, 43338, 865.57693017675, 8.46201947482579, 85.0874982694171, 607.490654852554, 2669.43716830495, 0.648414786099959, 1624.7654252619, 426.961811804883, 53.3690064146938, 17.7352438968111, 3956.98945498177, 0.037657483040288, 9.22977525497254E-05, 0.0069915547556417, 
20, eco1, 93059, 839.151108436583, 20.2749116152119, 97.3585144908069, 1334.14372602328, 3246.98837296769, 6.16176834051516, 2321.24718726829, 297.448145799976, 21.5062487239278, 15.9166227876938, 785.994680793905, 0.011143468122374, 0.00112831644440624, 0.0225340912754274, 
30, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
30, eco2, 51531, 882.559760144379, 55.6532184510295, 602.180551512682, 703.444625565194, 3418.12165492616, 0.00304670974753061, 1332.39484970212, 228.813762589509, 18.8204769944305, 38.5975238206128, 1489.14744522714, 5.8217383710776E-05, 0.0221614173992354, 0, 
30, eco3, 43338, 749.758687525959, 4.12252526650976, 72.3509391296322, 466.304328764595, 2896.61094189856, 0.648414786099959, 1366.15362960912, 231.375559555125, 13.7537265217592, 17.8729752180534, 4154.39851862107, 0.00959896626517144, 0.0123448244035258, 2.30744381374314E-05, 
30, eco1, 93059, 648.175748718555, 13.6914323171321, 85.5862947162553, 1074.35235710678, 3448.75692840026, 6.17154708303334, 1795.41740186333, 163.728999881795, 7.18524806842971, 16.07529631739, 832.856177263886, 0.00873639304097401, 0.000881161413726775, 0.000150442192587498, 
40, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
40, eco2, 51531, 702.418815858415, 41.9328559507869, 537.366808328967, 506.412838873688, 3638.16361025402, 0.00304670974753061, 1034.22277852167, 133.294308280453, 16.228134520968, 38.5588868836235, 1481.68923560575, 0, 0, 0, 
40, eco3, 43338, 599.485532327288, 2.83326411001892, 61.5490562554802, 332.465503714985, 3126.92452351285, 0.649245465872906, 1138.08426784808, 133.265379113019, 5.05413263187041, 18.5244358299875, 4255.88822742166, 0, 0, 0, 
40, eco1, 93059, 499.869996453863, 11.098518144403, 72.0688810324633, 809.282143586327, 3671.76182851739, 6.14379049850095, 1420.44873682288, 74.8067784953632, 5.20882450918235, 16.5097196402282, 898.220354828657, 2.1491741798214E-05, 7.52210962937491E-05, 2.1491741798214E-05, 
50, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
50, eco2, 51531, 568.083425510858, 41.3517106207914, 561.171663658768, 424.533290640585, 3874.43007121927, 0.00304670974753061, 584.24814189517, 89.5992121247404, 12.2805107605131, 42.7691874793813, 1525.93444722594, 0, 0, 0, 
50, eco3, 43338, 481.668720291661, 3.40583321796114, 71.7999215469103, 285.555540172597, 3381.28363099359, 0.611957173842817, 708.956712354054, 65.3413632378052, 4.01248327103235, 19.7479579122248, 4160.4700493793, 0, 0, 0, 
50, eco1, 93059, 389.623077832343, 11.2956511460471, 74.4752039029003, 682.42428996658, 3868.57187375751, 5.9025886802996, 839.695408289365, 45.6310297768083, 3.18120762097164, 18.1500123577515, 981.868395319099, 2.1491741798214E-05, 0, 3.22376126973211E-05, 
60, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
60, eco2, 51531, 450.197706235082, 36.976247307446, 591.592109603928, 331.261299023889, 4037.96000465739, 0.00304670974753061, 203.089887640449, 76.7676738274049, 6.93305000873261, 48.4488754342047, 1572.64630998816, 0, 0, 0, 
60, eco3, 43338, 395.450043841432, 3.01795191287092, 77.981355853985, 221.497415662929, 3619.30024458904, 0.637985140061839, 311.414832248835, 48.5590705616318, 2.337809774332, 22.5073145968896, 3911.29083021828, 0, 0, 0, 
60, eco1, 93059, 304.741787468165, 10.4749782396114, 75.7260125296855, 519.656013926649, 3993.42028175673, 5.68735963206138, 336.878722101033, 35.8934331982936, 1.70294114486509, 20.9745537777109, 1062.64859927573, 0, 0, 0.00163337237666427, 
70, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
70, eco2, 51531, 290.290271875182, 34.9377462110186, 546.857037511401, 167.083134423939, 3863.41877704683, 0.00304670974753061, 63.256583415808, 50.5996584580156, 3.61997632493062, 51.0748093380683, 1448.92645203858, 0, 0, 0, 
70, eco3, 43338, 270.916447459504, 3.42203147353362, 80.4974156629286, 124.802736628363, 3522.57132308828, 0.686695278969957, 162.168051132955, 32.2526420231667, 1.78310028150815, 26.2049933084129, 3256.52935068531, 0, 0, 0, 
70, eco1, 93059, 183.653198508473, 10.1004738929067, 66.2463061068784, 258.726034021427, 3861.41869136784, 5.51016022093511, 133.318324933644, 21.0540302388807, 0.627763032054933, 21.1966386915828, 1016.50037073255, 0, 0, 2.1491741798214E-05, 
80, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
80, eco2, 51531, 190.526556829869, 28.2219634782946, 500.555258000039, 62.4363586967068, 3586.09867846539, 0.00302730395296035, 41.6426228871941, 35.1171527818207, 2.381440298073, 55.6322990044827, 1374.91057809862, 0, 0, 0, 
80, eco3, 43338, 190.8307720707, 2.80093682218838, 75.922931376621, 67.119041026351, 3334.84537819004, 0.738520467026628, 124.307143846047, 21.6305551709816, 1.05694771332318, 32.7753703447321, 2766.59008260649, 0, 0, 0, 
80, eco1, 93059, 113.217464189385, 8.83671649168807, 58.6342642839489, 79.9897269474205, 3626.54928593688, 5.05843604594934, 72.5240009026532, 14.3767609795936, 0.353893766320291, 22.030034709163, 981.545965462771, 0, 0, 2.1491741798214E-05, 
90, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
90, eco2, 51531, 116.725757311133, 25.7531388872717, 471.435058508471, 19.3051561196173, 3255.96328423667, 0.0030078981583901, 30.7633851468048, 15.5441772913392, 1.1888960043469, 56.4928295589063, 1303.69721138732, 0, 0, 0, 
90, eco3, 43338, 128.342770778532, 2.63011675665698, 73.1787576722507, 30.1833956343163, 3120.68547233375, 0.735243896811113, 92.2932299598505, 9.17931145876598, 0.808643684526282, 36.7764086944483, 2360.70704693341, 0, 0, 0, 
90, eco1, 93059, 62.2700114980819, 7.8484079992263, 53.0316680815397, 16.2086310835062, 3323.9149571777, 4.45239041898151, 30.4788360072642, 6.10020524613417, 0.178402948666975, 21.0418874047647, 930.92351089094, 0, 0, 0.00121428341159909, 
100, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
100, eco2, 51531, 79.5071704410937, 23.1275348819157, 441.646407017135, 11.1285245774388, 2967.08738429295, 0.00281384021268751, 25.9992819856009, 9.5551997826551, 0.927480545690943, 60.1827249616736, 1253.85589256952, 0, 0, 0, 
100, eco3, 43338, 90.4270386266094, 2.38192810005076, 67.9530204439522, 19.9412755549402, 2897.95523559001, 0.878836125340348, 89.927638562001, 5.46130416724353, 0.501522912917071, 43.2277677788546, 1990.85160828834, 0, 0, 0, 
100, eco1, 93059, 40.1889124104063, 7.20237698664288, 47.2116506732288, 7.45979432403099, 3027.69029325482, 3.81764257084215, 21.0162370109285, 4.06218635489313, 0.0945959015248391, 21.5168011691508, 899.573711301432, 0, 0, 0, 
110, eco0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
110, eco2, 51531, 21.0083444916652, 18.4617996933884, 342.633075236266, 7.46432244668258, 2641.01798917157, 0.00238691273214182, 24.3507015194737, 2.46754380858124, 0.501581572257476, 52.6600686965128, 1230.22066329006, 0, 0, 0, 
